FUNCTION PROFILE: 18-Sep-2017 19:22:22.361 on Reigi

    Calls       uSecs   Function
    -----       -----   --------
       61        1706   Base.ctor
       61           0   Object.ctor
       44         352   Q1Way.Enq
       42         501   Context.RunningContextTraced
       34         197   Thread.RunningThread
       33         277   Q1Way.Deq
       33         219   ObjectPool.DeqBlock
       33           0   Pooled.ctor
       29         209   Pooled.operator delete
       29         182   ObjectPool.EnqBlock
       29          27   C++.delete
       25         219   Context.RunningContext
       21         153   Q1Way.Exq
       20         153   Q1Way.Init
       19          82   Q1Way.Purge
       18         125   MsgPort.Port
       18         113   Context.SetContextMsg
       18         109   ProtocolSM.Port
       18           0   SysIpL2Addr.ctor(copy)
       18           0   SysIpL3Addr.ctor(copy)
       13         108   TlvMessage.FencePtr
       12          82   SysIpL3Addr.dtor
       12          79   SysIpL2Addr.dtor
       12          54   Thread.Pause
       11         451   SysIpL2Addr.operator=(copy)
       11         103   SysHeap.Alloc
       11          90   Memory.Alloc
       11          86   SbIpBuffer.operator new
       11          75   SysIpL3Addr.operator=(copy)
       11          72   Message.RxSbAddr
       11          56   IpBuffer.BuffSize
       10          79   TlvMessage.FirstParm
       10          75   Event.dtor
       10          75   TlvMessage.FindParm
       10          73   Event.operator new
       10          62   ServiceSM.EnqEvent
       10          56   ServiceSM.ExqEvent
       10           7   Event.ctor
       10           0   SysIpL2Addr.ctor
       10           0   SysIpL3Addr.ctor
        9         482   Message.ClearContext
        9         110   Memory.Copy
        9          67   TlvMessage.NextParm
        9          65   SbIpBuffer.PayloadSize
        9          63   TlvMessage.FindType
        9          57   Message.Exqueue
        9          53   Context.SetState
        8         115   Thread.ExitBlockingOperation
        8          96   Thread.LogContextSwitch
        8          76   InvokerPool.FindWork
        8          53   Thread.EnterBlockingOperation
        8          51   Thread.Unlock
        8           0   SysMutex.Release
        7          54   Context.Exqueue
        7          53   InvokerThread.ClearContext
        7          44   Thread.RtcPercentUsed
        6          51   Message.dtor
        6          46   Message.RxFactory
        6          41   TlvMessage.CheckFence
        6          36   PotsMessage.dtor
        6          35   Message.TxSbAddr
        6          34   BcEvent.dtor
        6          34   PotsCallPsm.Cast
        6          33   TlvMessage.dtor
        6          16   IpBuffer.ctor(copy)
        6           0   BcEvent.ctor
        6           0   MsgBuffer.ctor(copy)
        6           0   SbIpBuffer.ctor(copy)
        5         223   SysSocket.SetBlocking
        5         167   SysSocket.TracePeer
        5          42   SysHeap.Free
        5          41   IpBuffer.dtor
        5          38   SbIpBuffer.operator delete
        5          37   Memory.Free
        5          37   MsgBuffer.dtor
        5          36   IpBuffer.AddBytes
        5          36   Thread.ResumeLocked
        5          34   SbIpBuffer.dtor
        5          32   MsgHeader.ctor
        5          32   PotsBcSsm.SetNextSap
        5          31   ServiceSM.SetNextSap
        5          30   Q1Way.Henq
        5          30   Q2Way.Exq
        5          28   Message.Enqueue
        5          11   IpBuffer.ctor
        5           1   SbIpBuffer.ctor
