FUNCTION PROFILE: 18-Sep-2017 19:22:24.634 on Reigi

    Calls       uSecs   Function
        5          65   SsmContext.EndOfTransaction
        5          64   Context.operator new
        5          64   Message.Capture
        5          64   ServiceSM.EndOfTransaction
        5          63   Context.dtor
        5          61   MediaPsm.UpdateOgMedia
        5          61   ProxyBcSsm.EndOfTransaction
        5          59   BcReleaseEvent.dtor
        5          58   ProtocolSM.EnqOgMsg
        5          55   MsgContext.EndOfTransaction
        5          54   InvokerPool.TraceRxNet
        5          54   MsgContext.dtor
        5          53   SsmContext.IsIdle
        5          36   Initiator.InvokeHandler
        5          36   PotsProfile.FindFeature
        5           0   BcReleaseEvent.ctor
        4          75   BcSsm.CalcPort
        4          70   SsmContext.SetRoot
        4          69   SbAnalyzeMessage.ProcessEvent
        4          60   ProxyBcSsm.CalcPort
        4          56   SbInputHandler.ReceiveBuff
        4          55   PotsCallPsm.ProcessOgMsg
        4          55   PotsMessage.AddHeader
        4          55   SysUdpSocket.SendBuff
        4          52   Message.ctor(i/c)
        4          52   PotsCircuit.ReceiveMsg
        4          52   SysMutex.Acquire
        4          52   SysSocket.TraceEvent
        4          51   SysUdpSocket.SendTo
        4          50   IpBuffer.Send
        4          48   IpBuffer.OutgoingBytes
        4          48   PotsCallPsm.Route
        4          45   ToneRegistry.ToneToPort
        4          39   InvokerPool.ReceiveBuff
        4          39   MsgContext.ProcessIcMsg
        4          38   PotsShelfFactory.ProcessIcMsg
        4          30   PotsProfile.HasFeature
        4           2   Pots_NU_Message.ctor(o/g)
        4           0   AnalyzeMsgEvent.ctor
        4           0   PotsMessage.ctor(i/c)
        4           0   PotsMessage.ctor(o/g)
        4           0   TlvMessage.ctor(i/c)
        3          74   Timer.Deregister
        3          61   ServiceSM.dtor
        3          60   MsgPort.operator new
        3          56   Timer.Exqueue
        3          55   PotsCallPsm.ProcessIcMsg
        3          52   IpPortRegistry.CanBypassStack
        3          52   MsgPort.dtor
        3          52   ProtocolSM.dtor
        3          50   Message.GetReceiver
        3          49   MediaPsm.SetIcTone
        3          49   PsmContext.EnqPort
        3          47   MediaSsm.PsmDeleted
        3          46   MsgPort.AdjacentDeleted
        3          46   PotsBcSsm.PsmDeleted
        3          46   ServiceSM.PsmDeleted
        3          45   BcSsm.PsmDeleted
        3          44   MsgPort.Initialize
        3          44   PotsBcSsm.TimerPsm
        3          44   ProxyBcSsm.PsmDeleted
        3          42   Circuit.MakeConn
        3          42   ProtocolSM.Initialize
        3          41   ProtocolSM.Destroy
        3          41   ProtocolSM.operator new
        3          40   MediaPsm.SetOgPsm
        3          40   ObjectPool.ObjBid
        3          39   Pots_UN_Message.dtor
        3          38   PotsShelfHandler.ReceiveBuff
        3          37   IpPort.BytesSent
        3          37   ProtocolLayer.AdjacentDeleted
        3          37   ProtocolSM.SendFinal
        3          37   PsmContext.ExqPort
        3          37   PsmContext.ExqPsm
        3          37   Q1Way.Insert
        3          37   ServiceSM.operator new
        3          36   DigitString.Size
        3          33   MediaPsm.dtor
        3          33   ProtocolSM.StartTimer
        3          32   TimerRegistry.CalcQId
        3          28   ServiceSM.ProcessInitqSap
        3          28   Timer.operator new
        3          26   PotsShelfFactory.AllocIcMsg
        3          25   Event.BuildSap
        3          25   Thread.MsecsSinceStart
        3          23   Q2Way.Henq
