FUNCTION PROFILE: 18-Sep-2017 19:41:23.955 on Reigi

    Calls       uSecs   Function
    -----       -----   --------
      386       13671   Base.ctor
      384           1   Object.ctor
      303        2781   Q1Way.Enq
      280        4251   Context.RunningContextTraced
      193        1940   Q1Way.Deq
      193        1546   ObjectPool.EnqBlock
      192        1695   Pooled.operator delete
      190           0   Pooled.ctor
      189        1638   ObjectPool.DeqBlock
      187         171   C++.delete
      166        1418   Q1Way.Exq
      158        1533   Context.RunningContext
      151        1150   Thread.RunningThread
      143         859   Q1Way.Purge
      136        1057   ProtocolSM.Port
      129        1153   MsgPort.Port
      129        1069   SysIpL2Addr.dtor
      124        1059   SysIpL3Addr.dtor
      124           0   SysIpL2Addr.ctor(copy)
      119        1346   TlvMessage.FencePtr
      113         834   Context.SetContextMsg
      113           0   SysIpL3Addr.ctor(copy)
       82         681   SysIpL3Addr.operator=(copy)
       82         615   SysIpL2Addr.operator=(copy)
       80         716   Message.RxSbAddr
       74         607   Message.Exqueue
       73         502   TlvMessage.NextParm
       72        4022   Message.ClearContext
       68         664   SbIpBuffer.operator new
       68         557   Memory.Alloc
       67         824   SysHeap.Alloc
       67         467   IpBuffer.BuffSize
       66         588   TlvMessage.FindParm
       66         513   TlvMessage.FirstParm
       65           0   SysIpL2Addr.ctor
       65           0   SysIpL3Addr.ctor
       63         672   Q1Way.Init
       63         594   ServiceSM.EnqEvent
       61         619   SbIpBuffer.PayloadSize
       61         501   Context.SetState
       61         483   ServiceSM.ExqEvent
       59         530   TlvMessage.CheckFence
       59          59   Event.ctor
       58         615   Event.operator new
       57         576   Event.dtor
       54         411   TlvMessage.FindType
       47         739   Memory.Copy
       43         369   Message.TxSbAddr
       42         332   InvokerThread.ClearContext
       42         328   Factory.RecordMsg
       42         317   Message.Enqueue
       42         240   Thread.Pause
       41         409   IpBuffer.AddBytes
       41         313   Context.Exqueue
       40         318   GlobalAddress.dtor
       39         411   TlvMessage.AddParm
       39         383   InvokerPool.FindWork
       39         357   TlvMessage.AddType
       39         329   Thread.RtcPercentUsed
       37         361   SysHeap.Free
       37         354   Message.SetPsm
       37         343   Memory.Free
       36         478   ServiceSM.ProcessEvent
       36         356   IpBuffer.dtor
       36         342   SbIpBuffer.operator delete
       36         338   Message.Handled
       36         332   MediaPsm.PrepareOgMsgq
       36         330   ProtocolSM.EndOfTransaction
       36         322   MsgBuffer.dtor
       36         309   MediaPsm.EndOfTransaction
       36         293   SbIpBuffer.dtor
       35         346   Message.dtor
       35         247   TlvMessage.dtor
       34         320   ProtocolSM.SetState
       34           0   MsgBuffer.ctor(copy)
       33         316   Message.RxFactory
       33          89   IpBuffer.ctor(copy)
       33           0   MsgBuffer.ctor
       33           0   SbIpBuffer.ctor(copy)
       32         268   Message.operator new
       32          67   IpBuffer.ctor
       31         243   Q2Way.Exq
       31         240   MsgHeader.ctor
       31          18   SbIpBuffer.ctor
       30         248   ProtocolLayer.dtor
       30         237   PotsCallPsm.Cast
       29         265   Q1Way.Henq
       29         207   PotsMessage.dtor
       27         301   ProtocolLayer.RootSsm
       27         255   MsgPort.Find
       26        3817   Context.ProcessWork
       26         364   Thread.ExitBlockingOperation
       26         230   MsgFactory.ReceiveMsg
       26         228   ObjectPool.BidToObj
       26         211   Context.TraceMsg
       26         200   ProtocolSM.PeerFactory
       26         196   Thread.PauseOver
       26         176   Thread.Unlock
       25        1112   SysSocket.SetBlocking
       25        1023   Context.CaptureTask
