FUNCTION PROFILE: 18-Sep-2017 19:33:11.146 on Reigi

    Calls       uSecs   Function
    -----       -----   --------
      158        6562   Base.ctor
      158           0   Object.ctor
      146        1393   Q1Way.Enq
      127        1714   Context.RunningContextTraced
      103         937   Pooled.operator delete
      103         844   ObjectPool.EnqBlock
      101          92   C++.delete
       97         650   Q1Way.Purge
       85         773   Q1Way.Exq
       81         641   Thread.RunningThread
       78         871   Q1Way.Deq
       77         706   MsgPort.Port
       77         599   ProtocolSM.Port
       76         773   ObjectPool.DeqBlock
       76         734   Context.RunningContext
       76           0   Pooled.ctor
       64         718   TlvMessage.FencePtr
       64         584   SysIpL2Addr.dtor
       64         572   SysIpL3Addr.dtor
       61         495   Context.SetContextMsg
       46           0   SysIpL2Addr.ctor(copy)
       46           0   SysIpL3Addr.ctor(copy)
       43         383   Message.RxSbAddr
       42         824   SysIpL3Addr.operator=(copy)
       41         386   SysIpL2Addr.operator=(copy)
       41         330   Message.Exqueue
       37        2155   Message.ClearContext
       34         477   SysHeap.Alloc
       34         344   Memory.Alloc
       34           0   SysIpL2Addr.ctor
       34           0   SysIpL3Addr.ctor
       33         377   SbIpBuffer.operator new
       33         325   SbIpBuffer.PayloadSize
       33         268   IpBuffer.BuffSize
       32         292   TlvMessage.CheckFence
       32         271   Context.SetState
       30         270   TlvMessage.FindParm
       30         258   TlvMessage.FirstParm
       30         244   TlvMessage.NextParm
       24         371   Memory.Copy
       24         212   InvokerThread.ClearContext
       24         202   Context.Exqueue
       24         199   TlvMessage.FindType
       24         141   Thread.Pause
       23         221   IpBuffer.AddBytes
       23         197   Message.TxSbAddr
       23         190   GlobalAddress.dtor
       22         221   Event.operator new
       22         202   Event.dtor
       22         188   ProtocolLayer.dtor
       22         179   ServiceSM.EnqEvent
       22         158   ServiceSM.ExqEvent
       22          20   Event.ctor
       21         218   TlvMessage.AddParm
       21         201   InvokerPool.FindWork
       21         197   TlvMessage.AddType
       21         189   Message.Enqueue
       20         231   Thread.RtcPercentUsed
       20         204   SysHeap.Free
       20         203   Message.SetPsm
       20         190   Memory.Free
       20         182   ProtocolSM.SetState
       20         152   Factory.RecordMsg
       19         211   Message.RxFactory
       19         193   SbIpBuffer.operator delete
       19         189   IpBuffer.dtor
       19         180   MsgBuffer.dtor
       19         167   SbIpBuffer.dtor
       18         184   Message.dtor
       18         170   Message.Handled
       18         169   PotsCallPsm.Cast
       18         164   ProtocolSM.EndOfTransaction
       18         162   MediaPsm.PrepareOgMsgq
       18         154   MediaPsm.EndOfTransaction
       18         149   TlvMessage.dtor
       17         202   MsgHeader.ctor
       17         144   Q2Way.Exq
       17          34   IpBuffer.ctor
       17           8   SbIpBuffer.ctor
       17           0   MsgBuffer.ctor
       16         211   Message.operator new
       16          12   SbIpBuffer.ctor(copy)
       16           0   MsgBuffer.ctor(copy)
       15          40   IpBuffer.ctor(copy)
       14         576   Context.CaptureTask
       14         296   Thread.ExitBlockingOperation
       14         214   PotsMessage.dtor
       14         196   ServiceSM.ProcessEvent
       14         160   Context.ProcessMsg
       14         152   Thread.LogContextSwitch
       14         136   Context.ProcessWork
       14         134   InvokerThread.SetContext
       14         126   InvokerPool.Dequeued
       14         124   Thread.Unlock
       14         116   Context.TraceMsg
       14         110   Thread.PauseOver
       13         356   Message.SetSender
       13         332   Message.SetReceiver
       13         124   ProtocolLayer.RootSsm
       13         113   Thread.EnterBlockingOperation
       13          97   ProtocolSM.PeerFactory
       13          59   SysMutex.Release
       12         626   SysSocket.SetBlocking
       12         191   NwTracer.BuffStatus
       12         165   SbTracer.MsgStatus
       12         157   SysThread.Interrupt
       12         143   InvokerPool.ReceiveMsg
       12         124   Thread.Interrupt
       12         117   MsgFactory.ReceiveMsg
       12         102   Context.EnqMsg
       12          91   Q1Way.Henq
