FUNCTION PROFILE: 19-Sep-2017 12:20:33.122 on Reigi

    Calls       uSecs   Function
    -----       -----   --------
       22         149   Thread.RunningThread
       12          49   Thread.Pause
       10         421   SysMutex.Release
        8          42   SysMutex.Acquire
        4         449   Base.ctor
        4          98   Thread.LogContextSwitch
        4          56   Thread.ExitBlockingOperation
        4          24   Thread.EnterBlockingOperation
        4          19   Thread.Unlock
        4          13   Thread.ResumeLocked
        4           0   Object.ctor
        3        2374   RecoveryTestThread.Enter
        3         540   Thread.SetSignal
        3          24   SysThread.Interrupt
        3          22   Thread.Interrupt
        3           0   ThreadAdmin.WarpFactor
        2         402   Log.Create
        2          85   FunctionGuard.dtor
        2          51   FunctionGuard.ctor
        2          30   Thread.MakePreemptable
        2          28   SysThread.Start
        2          26   Q1Way.Deq
        2          18   LogThread.Spool
        2          15   Thread.RegisterForSignals
        2          14   MsgBuffer.operator new
        2          13   Log.Spool
        2          13   Thread.MakeUnpreemptable
        2          12   MutexGuard.ctor
        2          12   ObjectPool.DeqBlock
        2          11   Thread.EnqMsg
        2          10   Debug.SwFlagOn
        2          10   Orphans.ExitNow
        2          10   Q1Way.Count
        2          10   Thread.InitialMsecs
        2           9   MutexGuard.dtor
        2           9   Thread.ExitSwLog
        2           9   Thread.Start
        2           8   Q1Way.Enq
        2           0   MsgBuffer.ctor
        2           0   Pooled.ctor
        2           0   StreamRequest.ctor
        2           0   SysTime.ctor(now)
        1        2196   SysThreadStack.Display
        1          22   Exception.dtor
        1           9   Thread.TrapHandler
        1           8   SysHeap.Free
        1           7   Memory.Free
        1           7   SysThread.Delete
        1           7   SysThread.DeleteSentry
        1           7   SysThread.dtor
        1           7   Thread.Exit
        1           6   RecoveryTestThread.Recover
        1           6   Thread.HandleSignal
        1           6   Thread.LogSignal
        1           5   Exception.ctor
        1           5   LeakyBucketCounter.HasReachedLimit
        1           5   Object.operator delete
        1           5   Thread.EnterThread
        1           5   Thread.ExtendTime
        1           5   Thread.SignalHandler
        1           4   SignalException.dtor
        1           1   C++.delete
        1           0   SignalException.ctor

Total functions: 63
