FUNCTION PROFILE: 18-Sep-2017 19:17:26.121 on Reigi

    Calls       uSecs   Function
    -----       -----   --------
       88        2039   Base.ctor
       87           0   Object.ctor
       57         376   Q1Way.Enq
       54         517   Context.RunningContextTraced
       49         228   Thread.RunningThread
       45           0   Pooled.ctor
       44         269   Q1Way.Deq
       44         246   ObjectPool.DeqBlock
       34         230   Pooled.operator delete
       34         155   ObjectPool.EnqBlock
       32          24   C++.delete
       26         135   Q1Way.Exq
       25         164   Context.RunningContext
       25          92   Context.SetContextMsg
       25          16   SysIpL3Addr.ctor(copy)
       25           0   SysIpL2Addr.ctor(copy)
       22         505   TlvMessage.FencePtr
       21         150   MsgPort.Port
       21          96   ProtocolSM.Port
       18         144   Q1Way.Init
       18          54   Thread.Pause
       17           0   SysIpL2Addr.ctor
       17           0   SysIpL3Addr.ctor
       16         151   SysHeap.Alloc
       16         117   Memory.Alloc
       16         111   SysIpL2Addr.dtor
       16         106   SysIpL3Addr.operator=(copy)
       16          94   SysIpL2Addr.operator=(copy)
       16          93   TlvMessage.FirstParm
       16          92   TlvMessage.FindParm
       16          81   SysIpL3Addr.dtor
       16          63   IpBuffer.BuffSize
       15         117   TlvMessage.NextParm
       15          84   TlvMessage.FindType
       15          67   Q1Way.Purge
       14          55   Context.SetState
       13         111   ServiceSM.EnqEvent
       13         100   SbIpBuffer.operator new
       13          98   Event.dtor
       13          81   Message.RxSbAddr
       13          65   ServiceSM.ExqEvent
       13          64   Event.operator new
       13          11   Event.ctor
       12         162   Memory.Copy
       12         115   Thread.ExitBlockingOperation
       12         102   Thread.Unlock
       12          83   Message.Exqueue
       12          58   SbIpBuffer.PayloadSize
       11         115   Thread.LogContextSwitch
       11          94   Thread.EnterBlockingOperation
       11          65   InvokerPool.FindWork
       11          57   Thread.RtcPercentUsed
       11          55   TlvMessage.CheckFence
       11           0   SysMutex.Release
       10         577   Message.ClearContext
       10          61   Thread.ResumeLocked
        9          89   BcEvent.dtor
        9          78   TlvMessage.AddType
        9          62   Message.operator new
        9          60   TlvMessage.AddParm
        9          59   Message.Enqueue
        9          58   Context.Exqueue
        9          50   Message.RxFactory
        9          19   IpBuffer.ctor
        8         318   SysSocket.SetBlocking
        8         193   SysSocket.TracePeer
        8          43   IpBuffer.AddBytes
        8          38   MsgHeader.ctor
        8          35   InvokerThread.ClearContext
        8          35   Q2Way.Exq
        8          34   PotsCallPsm.Cast
        8           5   SbIpBuffer.ctor
        8           0   BcEvent.ctor
        8           0   MsgBuffer.ctor
        7          65   SysHeap.Free
        7          63   ServiceSM.SetNextSap
        7          56   MsgPort.Find
        7          54   PotsBcSsm.SetNextSap
        7          43   Message.dtor
        7          33   PotsMessage.dtor
        7          28   TlvMessage.dtor
        7          20   IpBuffer.ctor(copy)
        7           0   MsgBuffer.ctor(copy)
        7           0   SbIpBuffer.ctor(copy)
        6         176   Context.CaptureTask
        6         161   SysThread.Interrupt
        6         152   SysSocket.Empty
        6         105   IpPort.BytesRcvd
        6         105   MsgFactory.CaptureMsg
        6          71   SbIpBuffer.operator delete
        6          70   IpPort.RecvsInSequence
        6          67   Thread.Interrupt
        6          66   InvokerPool.Enqueued
        6          64   Context.Enqueue
        6          60   Memory.Free
        6          57   InvokerPool.ReceiveBuff
        6          53   Message.SetPsm
        6          42   Context.ProcessMsg
        6          42   SbInputHandler.ReceiveBuff
        6          40   IpBuffer.dtor
        6          40   MsgFactory.ReceiveMsg
        6          36   Context.ProcessWork
        6          35   InvokerPool.KickThread
        6          35   Message.TxSbAddr
        6          34   InvokerThread.SetContext
        6          33   IoThread.ConditionalPause
        6          31   ProtocolSM.SetState
        6          30   InvokerPool.Dequeued
        6          30   Q2Way.Enq
        6          29   SbIpBuffer.dtor
        6          28   Factory.RecordMsg
        6          28   MsgBuffer.dtor
        6          27   Context.EnqMsg
        6          27   UdpIoThread.Enter
        6          21   Q1Way.Henq
        5          51   IoThread.InvokeHandler
        5          48   InvokerPool.TraceRxNet
        5          39   NwTracer.BuffStatus
        5          39   SbTracer.MsgStatus
        5          36   InvokerPool.ReceiveMsg
        5          34   Thread.PauseOver
