FUNCTION PROFILE: 18-Sep-2017 19:30:51.511 on Reigi

    Calls       uSecs   Function
    -----       -----   --------
      156        6553   Base.ctor
      156           0   Object.ctor
      129        1471   Q1Way.Enq
      111        1765   Context.RunningContextTraced
       86        1007   Pooled.operator delete
       86         876   ObjectPool.EnqBlock
       84          80   C++.delete
       82         762   Thread.RunningThread
       80         653   Q1Way.Purge
       78         838   Context.RunningContext
       76        1013   Q1Way.Deq
       76         806   Q1Way.Exq
       75         705   ObjectPool.DeqBlock
       74           0   Pooled.ctor
       70         787   ProtocolSM.Port
       66         784   MsgPort.Port
       65         599   Context.SetContextMsg
       59         608   SysIpL2Addr.dtor
       58         625   SysIpL3Addr.dtor
       56         664   TlvMessage.FencePtr
       56           0   SysIpL2Addr.ctor(copy)
       53           0   SysIpL3Addr.ctor(copy)
       40         465   Message.RxSbAddr
       39         460   SysIpL3Addr.operator=(copy)
       39         432   SysIpL2Addr.operator=(copy)
       39         393   Message.Exqueue
       37        2298   Message.ClearContext
       35         183   TlvMessage.NextParm
       34         306   Context.SetState
       31         285   IpBuffer.BuffSize
       31         226   TlvMessage.FirstParm
       31         224   TlvMessage.FindParm
       30         758   SysHeap.Alloc
       30         339   Memory.Alloc
       29         352   SbIpBuffer.operator new
       29         319   TlvMessage.CheckFence
       29         318   SbIpBuffer.PayloadSize
       28         174   Q1Way.Init
       27         199   Thread.Pause
       25         170   TlvMessage.FindType
       24         250   Message.TxSbAddr
       24           0   SysIpL2Addr.ctor
       24           0   SysIpL3Addr.ctor
       23         276   InvokerPool.FindWork
       23         254   Factory.RecordMsg
       22         248   Context.Exqueue
       22         218   InvokerThread.ClearContext
       21         538   Memory.Copy
       21         282   Message.Handled
       21         240   Event.operator new
       21         230   IpBuffer.AddBytes
       21         217   GlobalAddress.dtor
       21         202   ServiceSM.EnqEvent
       21          24   Event.ctor
       20         232   Event.dtor
       20         193   Message.Enqueue
       20         184   Thread.RtcPercentUsed
       20         170   ServiceSM.ExqEvent
       19         220   ProtocolSM.SetState
       19         198   Message.SetPsm
       18         225   Message.RxFactory
       18         206   ProtocolSM.EndOfTransaction
       18         201   MediaPsm.EndOfTransaction
       18         200   MediaPsm.PrepareOgMsgq
       18         190   TlvMessage.AddParm
       18         164   TlvMessage.AddType
       17          49   IpBuffer.ctor(copy)
       17           0   SbIpBuffer.ctor(copy)
       16         215   SysHeap.Free
       16         212   ProtocolLayer.dtor
       16         192   SbIpBuffer.operator delete
       16         191   Message.dtor
       16         189   IpBuffer.dtor
       16         184   MsgBuffer.dtor
       16         178   Memory.Free
       16         164   SbIpBuffer.dtor
       16         160   TlvMessage.dtor
       16         156   Q2Way.Exq
       16           0   MsgBuffer.ctor(copy)
       15         154   ProtocolLayer.RootSsm
       15         149   PotsCallPsm.Cast
       15         118   Q1Way.Henq
       14         765   Context.CaptureTask
       14         355   Thread.ExitBlockingOperation
       14         196   ServiceSM.ProcessEvent
       14         187   Context.ProcessMsg
       14         158   InvokerThread.SetContext
       14         157   Context.ProcessWork
       14         149   InvokerPool.Dequeued
       14         129   Context.TraceMsg
       14         126   Thread.Unlock
       14         117   Thread.PauseOver
       13         674   SysMutex.Release
       13         490   Message.SetSender
       13         467   Message.SetReceiver
       13         237   SysThread.Interrupt
       13         179   Thread.Interrupt
       13         173   Thread.LogContextSwitch
       13         171   Message.operator new
       13         157   InvokerPool.KickThread
       13         150   Q2Way.Enq
       13         147   MsgFactory.ReceiveMsg
       13         143   InvokerPool.Enqueued
       13         140   Context.Enqueue
       13         138   Context.EnqMsg
       13         135   Thread.EnterBlockingOperation
       13         124   PotsMessage.dtor
       13           1   MsgBuffer.ctor
       12         186   InvokerPool.ReceiveMsg
       12         158   MsgPort.Find
       12         156   ObjectPool.BidToObj
       12         126   Message.Henqueue
       12         112   ProtocolSM.PeerFactory
       12          24   IpBuffer.ctor
       11         164   Message.Send
       11         161   Thread.ResumeLocked
       11         159   MsgPort.SendMsg
       11         159   TlvMessage.Send
       11         137   MsgPort.Route
       11         137   ProtocolLayer.SendToLower
       11         113   ProtocolLayer.EnsureLower
       11         109   MsgHeader.ctor
       11         109   MsgPort.WrapMsg
       11          89   ServiceSM.EndOfTransaction
       11           8   SbIpBuffer.ctor
       10         149   SsmContext.ProcessIcMsg
       10         136   ProtocolLayer.SendToUpper
       10         134   TlvMessage.ChangeDir
       10         125   Message.ChangeDir
       10         125   ProtocolSM.HenqReceivedMsg
       10         122   ProtocolSM.ReceiveMsg
       10         121   PsmContext.FindPort
       10         120   SbAnalyzeMessage.ProcessEvent
       10         119   MediaPsm.ReceiveMsg
       10         118   PsmContext.EndOfTransaction
       10         117   MsgPort.ReceiveMsg
       10         114   ProtocolSM.AddressesUnknown
       10         111   MediaPsm.UpdateIcMedia
       10         110   Message.Capture
       10         109   ProtocolSM.GetProtocol
       10         105   ProtocolSM.UnwrapMsg
       10         105   SsmContext.EndOfTransaction
       10         102   AnalyzeMsgEvent.dtor
       10          99   MsgContext.EndOfTransaction
       10          74   SsmContext.IsIdle
       10           0   AnalyzeMsgEvent.ctor
        9         573   SysSocket.SetBlocking
        9         129   SsmFactory.ReceiveMsg
        9         112   PsmFactory.ReceiveMsg
        9          94   Pots_NU_Message.dtor
        9          85   InvokerThread.BlockingAllowed
        9          41   InvokerPool.ScheduledOut
        9           0   ThreadAdmin.WarpFactor
        8         380   SysSocket.TracePeer
        8         149   ProtocolSM.dtor
        8         146   ProtocolSM.Destroy
        8         140   Thread.InitialMsecs
        8         127   SbTracer.MsgStatus
        8         123   MsgPort.dtor
        8         120   IpPortRegistry.CanBypassStack
        8         116   MediaSsm.PsmDeleted
        8         112   PotsCallPsm.SendSignal
        8         112   ServiceSM.PsmDeleted
        8         109   MsgPort.AdjacentDeleted
        8         104   InvokerThread.ScheduledIn
        8         102   ProtocolSM.SendFinal
        8          96   NwTracer.BuffStatus
        8          92   PsmContext.ExqPort
        8          88   ProtocolLayer.AdjacentDeleted
        8          85   MediaPsm.dtor
        8          79   Context.dtor
        8          77   PsmContext.ExqPsm
        8          66   MsgContext.dtor
        7          97   Message.SetProtocol
        7          84   ServiceSM.dtor
        7          78   ServiceSM.SetNextState
        7          75   PotsCallPsm.ProcessOgMsg
        7          70   PotsCallPsm.Route
        7          67   ProtocolSM.EnqOgMsg
        7          62   PotsMessage.AddHeader
        7          59   Message.SetSignal
        7          21   Message.ctor(o/g)
        7           2   TlvMessage.ctor(o/g)
        7           0   PotsMessage.ctor(o/g)
        6         138   MsgFactory.CaptureMsg
        6         125   SysSocket.Empty
        6         111   SysMutex.Acquire
        6         103   IpPort.BytesRcvd
        6          90   IoThread.InvokeHandler
        6          89   PotsCallPsm.ProcessIcMsg
        6          88   MediaPsm.UpdateOgMedia
        6          84   SbExtInputHandler.AllocBuff
        6          80   IoThread.ConditionalPause
        6          77   MediaPsm.SetOgPort
        6          54   Message.SetPriority
        6          39   MediaInfo.ctor
        5          76   BcSsm.CalcPort
        5          69   Circuit.MakeConn
        5          66   BcSsm.PsmDeleted
        5          61   ProxyBcSsm.CalcPort
        5          61   ProxyBcSsm.PsmDeleted
        5          59   InvokerPool.TraceRxNet
        5          59   PotsMuxSsm.CalcPort
        5          58   PotsBcSsm.PsmDeleted
        5          50   PotsMessage.AddCause
        5          49   SsmContext.SetRoot
        5          41   Context.operator new
        5          41   ProxyBcSsm.EndOfTransaction
        5          39   ProxyBcSsm.FirstProxy
        5          34   Factory.IncrContexts
        5          22   UdpIoThread.Enter
        5           6   Context.ctor
        5           5   Pots_NU_Message.ctor(o/g)
        5           1   GlobalAddress.ctor(L3addr, locaddr)
        5           0   Message.ctor(i/c)
        5           0   MsgContext.ctor
        5           0   PotsMessage.ctor(i/c)
        5           0   TlvMessage.ctor(i/c)
        4          68   ToneRegistry.ToneToPort
        4          62   PotsBcSsm.SetNextSap
        4          60   InvokerPool.ReceiveBuff
        4          58   PotsProfile.ClearObjAddr(addr)
        4          58   SbInputHandler.ReceiveBuff
        4          57   BcSsm.SetNextState
        4          57   PotsCallPsm.dtor
        4          57   PotsProfile.ClearObjAddr(psm)
        4          56   ServiceSM.SetNextSap
        4          55   IpPort.RecvsInSequence
        4          52   PotsCallPsm.SendCause
        4          52   Pots_UN_Message.dtor
        4          51   SysUdpSocket.SendBuff
        4          50   RootServiceSM.dtor
        4          49   MediaSsm.NotifyListeners
        4          48   IpBuffer.Send
        4          48   SysUdpSocket.SendTo
        4          47   BcEvent.dtor
        4          46   MediaSsm.dtor
        4          45   BcReleaseEvent.dtor
        4          45   MediaPsm.GetMediaSsm
        4          43   IpBuffer.OutgoingBytes
        4          42   PotsCircuit.ReceiveMsg
        4          42   PsmContext.dtor
        4          41   PotsShelfFactory.ProcessIcMsg
        4          38   MsgContext.ProcessIcMsg
        4          38   SsmContext.dtor
        4          37   PotsMuxSsm.CountCalls
        4          19   ServiceSM.DeleteIdleModifier
        4           0   BcEvent.ctor
        4           0   BcReleaseEvent.ctor
        3          59   PotsBcSsm.ClearCall
        3          51   PotsProfile.SetState
        3          49   BcSsm.ClearCall
        3          48   Message.Relay
        3          42   PotsMuxSsm.RelayMsg
        3          42   TlvMessage.AddFence
        3          41   MediaPsm.SetOgPsm
        3          39   PotsMuxSsm.PsmDeleted
        3          38   PotsMuxPaRelay.ProcessEvent
        3          36   Protocol.Understands
        3          35   PotsMuxPsm.ProcessOgMsg
        3          32   IpPort.BytesSent
        3          32   PotsBcSsm.dtor
        3          30   PotsMuxPsm.Route
        3          29   PotsMuxPsm.ProcessIcMsg
        3          29   PotsShelfHandler.ReceiveBuff
        3          28   PotsBcSsm.TimerPsm
        3          27   PotsShelfFactory.AllocIcMsg
        3          26   BcSsm.dtor
        3          26   PotsCallPsm.EnsureMediaMsg
        3          26   ProtocolSM.FindTimer
        3          26   ProxyBcSsm.dtor
        3          19   ServiceSM.ProcessSsmqSap
        3          18   MediaPsm.IcPortUpdated
        3          16   AnalyzeMsgEvent.BuildSap
        3          15   Event.SetCurrSsm
        3          15   MediaPsm.CalcIcPort
        3          12   MediaPsm.SetOgTone
        3           0   PotsMuxEvent.ctor
        3           0   PotsMuxRelayEvent.ctor
        3           0   Pots_NU_Message.ctor(i/c)
        2          54   BcSsm.RaiseLocalRelease
        2          47   PotsBcLocalRelease.ProcessEvent
        2          46   PotsBcSsm.SetNextSnp
        2          44   ServiceSM.SetNextSnp
        2          41   BcLocalReleaseEvent.dtor
        2          31   MediaPsm.SetIcTone
        2          31   PotsCircuit.SetState
        2          30   SysSocket.TraceEvent
        2          27   PotsCwmSsm.CalcPort
        2          27   Timer.dtor
        2          26   ProtocolSM.StopTimer
        2          25   Memory.Realloc
        2          25   PotsBcSsm.StopTimer
        2          23   Message.GetSender
        2          21   PotsMuxPaAnalyzeNetworkMessage.ProcessEvent
        2          21   ProtocolSM.HenqOgMsg
        2          21   Timer.Deregister
        2          20   Timer.Exqueue
        2          19   PotsMuxRelayEvent.dtor
        2          18   PotsMuxEvent.dtor
        2          18   PotsMuxPsm.dtor
        2          14   BcPsm.dtor
        2          13   ProtocolSM.Initialize
        2          12   CauseInfo.ctor
        2          12   CipMessage.dtor
        2          12   CipPsm.dtor
        2          12   MsgPort.Initialize
        2          12   PotsFacilityInfo.ctor
        2          12   PotsMessage.AddFacility
        2          11   NwTracer.PortStatus
        2          11   PotsMuxPsm.SendSignal
        2          11   SbInitiationReq.ProcessEvent
        2          11   TlvMessage.DeleteParm
        2          10   Message.GetReceiver
        2          10   MsgPort.operator new
        2          10   NwTracer.FindPort
        2          10   ServiceSM.operator new
        2           9   PotsCwmEvent.dtor
        2           8   ObjectPool.ObjBid
        2           8   PotsMuxPsm.SendFacility
        2           8   ProtocolSM.operator new
        2           8   PsmContext.EnqPort
        2           8   Q1Way.Insert
        2           5   ServiceSM.ctor
        2           2   PotsHeaderInfo.ctor
        2           1   GlobalAddress.ctor(L2addr, port, factory)
        2           1   ProtocolLayer.ctor(subseq)
        2           0   BcLocalReleaseEvent.ctor
        2           0   PotsCwmEvent.ctor
        2           0   Pots_UN_Message.ctor(i/c)
        2           0   Pots_UN_Message.ctor(o/g)
        2           0   ProtocolLayer.ctor(first)
        2           0   SysIpL3Addr.ctor(L2addr)
        1          38   PotsBcScAnalyzeLocalMessage.ProcessEvent
        1          31   BcPsm.ProcessOgMsg
        1          30   BcPsm.EnsureMediaMsg
        1          28   CipPsm.Route
        1          28   PotsCallFactory.AllocIcMsg
        1          28   PotsCallHandler.ReceiveBuff
        1          27   Debug.SwFlagOn
        1          26   BcSsm.BuildCipRel
        1          21   PotsMuxPaAnalyzeUserMessage.ProcessEvent
        1          17   PotsBcExAnalyzeLocalMessage.ProcessEvent
        1          15   PotsMuxSsm.NPsm
        1          15   RouteResult.ctor
        1          14   PotsCwmSsm.ReleaseCwt
        1          14   PotsCwmSsm.ReleaseInactive
        1          14   PotsMuxSsm.dtor
        1          12   PotsCwmSsm.StartCwtTone
        1           9   BcPcAnalyzeRemoteMessage.ProcessEvent
        1           9   BcSsm.RaiseRemoteRelease
        1           9   PotsCwmAcRenotify.ProcessEvent
        1           9   PotsStatistics.Incr
        1           9   SysTcpSocket.Release
        1           8   BcPsm.ProcessIcMsg
        1           8   PotsBcTaRemoteRelease.ProcessEvent
        1           8   PotsCwmAcAnalyzeUserMessage.ProcessEvent
        1           8   PotsCwtAcRelease.ProcessEvent
        1           8   SysSocket.Disconnect
        1           8   SysUdpSocket.RecvFrom
        1           7   BcSsm.HandleRemoteRelease
        1           7   PotsBcExApplyTreatment.ProcessEvent
