FUNCTION PROFILE: 18-Sep-2017 19:37:43.180 on Reigi

    Calls       uSecs   Function
    -----       -----   --------
      476       13788   Base.ctor
      476          26   Object.ctor
      325        2187   Q1Way.Enq
      304        3313   Context.RunningContextTraced
      231        1726   Q1Way.Deq
      230        1529   ObjectPool.DeqBlock
      229           0   Pooled.ctor
      198        1486   Context.RunningContext
      193        1347   Pooled.operator delete
      193        1272   ObjectPool.EnqBlock
      188         148   C++.delete
      177        1158   Q1Way.Exq
      173           0   SysIpL2Addr.ctor(copy)
      168         881   Thread.RunningThread
      154           1   SysIpL3Addr.ctor(copy)
      146         907   ProtocolSM.Port
      142         987   SysIpL2Addr.dtor
      139        1158   TlvMessage.FencePtr
      132         888   SysIpL3Addr.dtor
      130         862   Context.SetContextMsg
      130         833   MsgPort.Port
      111         781   SysIpL3Addr.operator=(copy)
      111         694   SysIpL2Addr.operator=(copy)
      111         597   Q1Way.Purge
      108         811   Q1Way.Init
       86         528   Message.RxSbAddr
       83         541   Message.Exqueue
       81        2862   Message.ClearContext
       81         447   TlvMessage.NextParm
       80         490   TlvMessage.FirstParm
       79         519   TlvMessage.FindParm
       79         455   IpBuffer.BuffSize
       78         729   SysHeap.Alloc
       78         510   Memory.Alloc
       76         584   SbIpBuffer.operator new
       73         457   ServiceSM.EnqEvent
       73         425   Context.SetState
       73         385   ServiceSM.ExqEvent
       72         510   SbIpBuffer.PayloadSize
       70         569   Event.dtor
       70         509   TlvMessage.CheckFence
       69         591   Event.operator new
       69          62   Event.ctor
       69           0   SysIpL2Addr.ctor
       69           0   SysIpL3Addr.ctor
       66         374   TlvMessage.FindType
       57         635   Memory.Copy
       54         302   Factory.RecordMsg
       51         328   Message.TxSbAddr
       51         229   Thread.Pause
       50         364   IpBuffer.AddBytes
       48         310   Message.Enqueue
       46         382   TlvMessage.AddParm
       46         345   InvokerPool.FindWork
       45         364   Message.Handled
       45         344   TlvMessage.AddType
       45         329   InvokerThread.ClearContext
       44         329   GlobalAddress.dtor
       44         271   Context.Exqueue
       44         266   Thread.RtcPercentUsed
       43         272   ProtocolSM.SetState
       42         289   Message.SetPsm
       41          99   IpBuffer.ctor(copy)
       41           0   MsgBuffer.ctor(copy)
       41           0   SbIpBuffer.ctor(copy)
       40         275   MediaPsm.PrepareOgMsgq
       40         275   ProtocolSM.EndOfTransaction
       40         260   MediaPsm.EndOfTransaction
       38         235   Q1Way.Henq
       37         296   Message.dtor
       37         264   SysHeap.Free
       37         249   Memory.Free
       37         249   Message.RxFactory
       37         207   TlvMessage.dtor
       36         279   MsgPort.Find
       36         254   IpBuffer.dtor
       36         248   SbIpBuffer.operator delete
       36         240   MsgBuffer.dtor
       36         235   Q2Way.Exq
       36         215   SbIpBuffer.dtor
       35         220   Message.operator new
       35           0   MsgBuffer.ctor
       34         225   ProtocolLayer.RootSsm
       34         217   MsgHeader.ctor
       34          77   IpBuffer.ctor
       34          41   SbIpBuffer.ctor
       33         218   BcEvent.dtor
       33         185   Context.TraceMsg
       33           0   BcEvent.ctor
       31         298   Thread.ExitBlockingOperation
       31         262   Thread.Unlock
       31         229   ObjectPool.BidToObj
       31         208   ServiceSM.SetNextState
       31         178   PotsMessage.dtor
       30         612   Message.SetReceiver
       30         223   MsgFactory.ReceiveMsg
       30         200   Context.Enqueue
       30         196   Context.EnqMsg
       30         170   Thread.PauseOver
       29        1459   InvokerThread.SetContext
       29         308   InvokerPool.ReceiveMsg
       29         266   Context.ProcessMsg
       29         204   InvokerPool.Dequeued
       29         199   Thread.EnterBlockingOperation
       29         197   Context.ProcessWork
       29         181   Q2Way.Enq
       28        1156   Context.CaptureTask
       28         573   Message.SetSender
       28         324   SysThread.Interrupt
       28         237   InvokerPool.KickThread
       28         209   Thread.Interrupt
       28         178   InvokerPool.Enqueued
       27         317   MediaInfo.ctor
       27         147   ProtocolSM.PeerFactory
       26        1015   SysSocket.SetBlocking
       26         921   SysSocket.TracePeer
       26         237   SysMutex.Release
       26         221   ServiceSM.SetNextSap
       26         216   PotsBcSsm.SetNextSnp
       26         210   PotsBcSsm.SetNextSap
       26         204   Thread.LogContextSwitch
       26         187   ServiceSM.SetNextSnp
       26         176   Thread.ResumeLocked
       26         155   PotsCallPsm.Cast
       25         307   ServiceSM.ProcessEvent
       25         133   ProtocolLayer.EnsureLower
       24         251   Message.Send
       24         193   BcSsm.SetNextState
       24         180   Message.Capture
       24         169   TlvMessage.Send
       24         159   ProtocolSM.GetProtocol
       23         202   MsgPort.SendMsg
       23         193   ProtocolLayer.SendToLower
       23         167   MsgPort.Route
       23         146   Message.Henqueue
       23         140   ServiceSM.EndOfTransaction
       23         134   MsgPort.WrapMsg
       22         166   ProtocolLayer.dtor
       22         153   Pots_NU_Message.dtor
       22           0   ThreadAdmin.WarpFactor
       21         149   Thread.InitialMsecs
       20         190   SysMutex.Acquire
       20         166   ProtocolSM.AddressesUnknown
       20         157   SsmFactory.ReceiveMsg
       20         153   PsmFactory.ReceiveMsg
       20         151   MediaPsm.SetOgPort
       20         147   PsmContext.EndOfTransaction
       20         135   SsmContext.EndOfTransaction
       20         117   AnalyzeMsgEvent.dtor
       20         115   MsgContext.EndOfTransaction
       20         101   SsmContext.IsIdle
       19         296   TlvMessage.ctor(o/g)
       19         162   SbAnalyzeMessage.ProcessEvent
       19         140   Message.SetProtocol
       19         139   ProtocolSM.HenqReceivedMsg
       19         127   MediaPsm.UpdateIcMedia
       19         119   Message.SetSignal
       19           4   GlobalAddress.ctor(L3addr, locaddr)
       19           0   AnalyzeMsgEvent.ctor
       18         302   PsmContext.FindPort
       18         252   MsgPort.ReceiveMsg
       18         154   SsmContext.ProcessIcMsg
       18         135   ProtocolSM.ReceiveMsg
       18         124   ProtocolSM.EnqOgMsg
       18         122   MediaPsm.ReceiveMsg
       18         114   ProtocolSM.UnwrapMsg
       18          50   Message.ctor(o/g)
       17         862   InvokerPool.ReceiveBuff
       17         265   MsgFactory.CaptureMsg
