FUNCTION PROFILE: 18-Sep-2017 19:28:23.632 on Reigi

    Calls       uSecs   Function
    -----       -----   --------
      289          23   Object.ctor
      288       14181   Base.ctor
      237        2982   Q1Way.Enq
      215        4215   Context.RunningContextTraced
      159        1935   Pooled.operator delete
      159        1681   ObjectPool.EnqBlock
      155         163   C++.delete
      151        1217   Thread.RunningThread
      145        1799   Context.RunningContext
      143        2026   Q1Way.Deq
      140           0   Pooled.ctor
      139        1653   ObjectPool.DeqBlock
      134        1712   Q1Way.Exq
      125        1753   MsgPort.Port
      125        1393   ProtocolSM.Port
      114        1070   Context.SetContextMsg
      112        1919   TlvMessage.FencePtr
      111        1010   Q1Way.Purge
       96        1158   SysIpL2Addr.dtor
       96        1099   SysIpL3Addr.dtor
       86           0   SysIpL2Addr.ctor(copy)
       86           0   SysIpL3Addr.ctor(copy)
       79         977   SysIpL3Addr.operator=(copy)
       79         933   SysIpL2Addr.operator=(copy)
       78         994   Message.RxSbAddr
       73         755   Message.Exqueue
       69        4855   Message.ClearContext
       68         611   TlvMessage.NextParm
       63         642   Context.SetState
       62        1078   SysHeap.Alloc
       61         737   Memory.Alloc
       61         635   IpBuffer.BuffSize
       60         765   SbIpBuffer.PayloadSize
       59         837   SbIpBuffer.operator new
       59         574   TlvMessage.FindParm
       59         548   TlvMessage.FirstParm
       58           0   SysIpL2Addr.ctor
       58           0   SysIpL3Addr.ctor
       56         759   TlvMessage.CheckFence
       49         640   TlvMessage.FindType
       48         251   Thread.Pause
       45         877   Memory.Copy
       45         517   Message.TxSbAddr
       43         596   Event.dtor
       43         496   ServiceSM.ExqEvent
       42         463   InvokerPool.FindWork
       41         562   Event.operator new
       41         475   ServiceSM.EnqEvent
       41         426   Context.Exqueue
       41         406   InvokerThread.ClearContext
       41          38   Event.ctor
       40         575   IpBuffer.AddBytes
       40         468   Factory.RecordMsg
       38         375   Thread.RtcPercentUsed
       37         443   Message.Enqueue
       36         567   TlvMessage.AddParm
       36         520   TlvMessage.AddType
       36         467   Message.RxFactory
       35         487   Message.SetPsm
       35         485   Message.Handled
       35         421   SysHeap.Free
       35         386   Memory.Free
       34         402   IpBuffer.dtor
       34         398   SbIpBuffer.operator delete
       34         391   MsgBuffer.dtor
       34         344   SbIpBuffer.dtor
       33         423   Message.dtor
       33         318   TlvMessage.dtor
       32         429   MediaPsm.EndOfTransaction
       32         421   MediaPsm.PrepareOgMsgq
       32         421   ProtocolSM.EndOfTransaction
       31         378   ProtocolSM.SetState
       31          75   IpBuffer.ctor(copy)
       31           0   MsgBuffer.ctor(copy)
       30         514   ServiceSM.ProcessEvent
       30           0   SbIpBuffer.ctor(copy)
       29         355   MsgHeader.ctor
       29         320   Q2Way.Exq
       29         317   Context.TraceMsg
       29          54   IpBuffer.ctor
       29          22   SbIpBuffer.ctor
       29           0   MsgBuffer.ctor
       28         398   Message.operator new
       26        1461   Context.CaptureTask
       26         648   Thread.ExitBlockingOperation
       26         435   Context.ProcessMsg
