FUNCTION PROFILE: 19-Sep-2017 12:21:43.434 on Reigi

    Calls       uSecs   Function
    -----       -----   --------
       27         644   Thread.RunningThread
       12         211   Thread.Pause
       11        1193   SysMutex.Release
        8         156   SysMutex.Acquire
        5        3137   Base.ctor
        4         319   Thread.LogContextSwitch
        4         116   Thread.ExitBlockingOperation
        4          87   Thread.EnterBlockingOperation
        4          80   Thread.Unlock
        4          73   SysThread.Interrupt
        4          59   Thread.Interrupt
        4           0   Object.ctor
        3         159   Thread.ExitSwLog
        3         157   FunctionGuard.ctor
        3         156   FunctionGuard.dtor
        3          81   MutexGuard.ctor
        3          64   MutexGuard.dtor
        3          60   Orphans.ExitNow
        3          58   LogThread.Spool
        3          51   Q1Way.Deq
        3          50   MsgBuffer.operator new
        3          50   Thread.MakeUnpreemptable
        3          48   Log.Spool
        3          47   Q1Way.Count
        3          46   ObjectPool.DeqBlock
        3          46   Thread.MakePreemptable
        3          44   Thread.EnqMsg
        3          38   Q1Way.Enq
        3          27   Thread.ResumeLocked
        3           0   MsgBuffer.ctor
        3           0   Pooled.ctor
        3           0   StreamRequest.ctor
        2       15530   SysThreadStack.Display
        2        3452   Log.Create
        2         235   Thread.SetSignal
        2          76   Thread.TrapHandler
        2          60   Exception.ctor
        2          47   Thread.ExtendTime
        2          43   RecoveryTestThread.Enter
        2          43   Thread.InitialMsecs
        2           0   ThreadAdmin.WarpFactor
        1       13734   RecoveryTestThread.UseBadPointer
        1         184   Debug.SwErr(int)
        1         106   Debug.GenerateSwLog
        1          76   LeakyBucketCounter.HasReachedLimit
        1          36   SoftwareException.dtor
        1          34   NodeBase.SE_Handler
        1          32   Thread.HandleSignal
        1          29   Debug.SwFlagOn
        1          25   Exception.dtor
        1          25   Thread.EnterSwLog
        1          23   RecoveryTestThread.Recover
        1          20   SysThread.DeleteSentry
        1          11   Thread.RegisterForSignals
        1          10   SignalException.dtor
        1           9   SysThread.Start
        1           8   Memory.Free
        1           8   SysThread.dtor
        1           7   SysThread.Delete
        1           6   SysHeap.Free
        1           6   Thread.EnterThread
        1           6   Thread.Start
        1           5   Object.operator delete
        1           1   C++.delete
        1           0   SignalException.ctor
        1           0   SoftwareException.ctor(string)
        1           0   SysTime.ctor(now)

Total functions: 67
