SCHEDULER REPORT: 19-Sep-2017 12:20:29.939 on Reigi
for interval beginning at 12:20:08.208
------------------------------------------------------------------------
      THREADS      |    SINCE START OF CURRENT 15-MIN INTERVAL    | LAST
                   |            rtc  max   max     max  total     |5 SEC
id    name host f b| ex yields  t/o msgs stack   usecs  msecs %cpu| %cpu
------------------------------------------------------------------------
      idle                                              19281 88.7  85.0
 1    root 4f08 w S   0    633    0    0   300  255048    363  1.7   0.4
 2    init 1a14 s S   0    634    0    0  1352  647674    737  3.4   0.4
 3    file 0ad0 B     0    490    0   57   392     163    389  1.8   3.9
 4    cout 1c78 B     0    417    0   50   340     152    428  2.0   4.0
 5     cin 5708 B C   0      3    0    0   212      59      0  0.0   0.0
 6  objaud 22ac A S   0    149    0    0   760    5477     85  0.4   0.5
 7   stats 0b78 B S   0      4    0    0   316     244      0  0.0   0.0
 8     log 33d0 B S   0      5    0    1   364     156      0  0.0   0.0
 9     cli 4e14 O     0    199    1    0  1344   51381    352  1.6   4.1
10 invoker 5398 P S   0      1    0    0   240     210      0  0.0   0.0
11   timer 0efc P S   0     21    0    0   252     204      2  0.0   0.0
12   tcpio 51fc P N   0      1    0    0   308    1060      1  0.0   0.0
13   udpio 5954 P N   0      1    0    0   280     447      0  0.0   0.0
14   udpio 5bc8 P N   0      1    0    0   280     319      0  0.0   0.0
15   recov 2470 P S   3     15    0    0  4188   46861     92  0.4   1.7
------------------------------------------------------------------------

Context switches: 374
Timestamp  Id  Host              Ticks In            Ticks Out      uSecs
20:26.963   3  0ad0          615299110019         615299110082^        24  
20:26.963   3  0ad0-         615299110146         615299112407^       893  
20:26.963   4  1c78          615299110933         615299110988^        21  
20:26.963   4  1c78-         615299111069         615299113275^       871  
20:26.964   3  0ad0          615299112484         615299112600^        45  
20:26.964   3  0ad0-         615299112701         615299114581^       742  
20:26.964   4  1c78          615299113382         615299113448^        26  
20:26.964   4  1c78-         615299113526         615299114711^       468  
20:26.965   3  0ad0-         615299114731         615299116617        745  
20:26.965   4  1c78          615299114796         615299114864^        26  
20:26.965   4  1c78-         615299114932         615299116651^       679  
20:26.965   4  1c78          615299116676         615299116739         24  
20:26.966   3  0ad0          615299116799         615299116862         24  
20:26.966   4  1c78-         615299116806         615299117592^       310  
20:26.966   3  0ad0-         615299116938         615299119003^       815  
20:26.966   4  1c78          615299117676         615299117739^        24  
20:26.966   4  1c78-         615299117834         615299240450^     48440  
20:26.966   3  0ad0          615299119086         615299119155^        27  
20:26.966   3  0ad0-         615299119209         615299122108^      1145  
20:26.968   3  0ad0          615299122185         615299122242^        22  
20:26.968   3  0ad0-         615299122290         615299124177^       745  
20:26.968   3  0ad0          615299124272         615299124344^        28  
20:26.969   3  0ad0-         615299124412         615299126581^       856  
20:26.969   3  0ad0          615299126673         615299126746^        28  
20:26.969   3  0ad0-         615299126814         615299128731^       757  
20:26.970   3  0ad0          615299128812         615299128878^        26  
20:26.970   3  0ad0-         615299128942         615299130761^       718  
20:26.971   3  0ad0          615299130823         615299130888^        25  
20:26.971   3  0ad0-         615299130951         615299133729^      1097  
20:26.972   3  0ad0          615299133862         615299133939^        30  
20:26.972   3  0ad0-         615299134056         615299137605^      1402  
20:26.972   2  1a14-         615299134367         615299134477^        43  
20:26.973   1  4f08-         615299134491         615299134678^        73  
20:26.974   3  0ad0          615299137699         615299137822^        48  
20:26.974   3  0ad0-         615299137902         615299140647^      1084  
20:26.975   3  0ad0          615299140724         615299140790^        26  
20:26.975   3  0ad0-         615299140849         615299143272^       957  
20:26.976   3  0ad0          615299143367         615299143454^        34  
20:26.976   3  0ad0-         615299143523         615299146679^      1246  
20:26.977   3  0ad0          615299146769         615299146844^        29  
20:26.977   3  0ad0-         615299146910         615299149710^      1106  
20:26.979   3  0ad0          615299149802         615299149871^        27  
20:26.979   3  0ad0-         615299149929         615299157768^      3096  
20:26.982   3  0ad0          615299157829         615299157851^         8  
20:27.004   2  1a14-         615299213490         615299213601^        43  
20:27.004   1  4f08-         615299213574         615299213724^        59  
20:27.014   4  1c78          615299240541         615299240573         12  
20:27.035   2  1a14-         615299292774         615299292920         57  
20:27.035   1  4f08-         615299292884         615299293024^        55  
20:27.066   2  1a14-         615299372028         615299372174         57  
20:27.066   1  4f08-         615299372187         615299372301         45  
20:27.098   2  1a14-         615299451530         615299452127        235  
20:27.098   1  4f08-         615299452053         615299452494^       174  
20:27.129   2  1a14-         615299530393         615299530599         81  
20:27.129   1  4f08-         615299530565         615299530810^        96  
20:27.160   2  1a14-         615299609592         615299609852        102  
20:27.160   1  4f08-         615299609845         615299610085^        94  
20:27.192   2  1a14-         615299689099         615299689552        178  
20:27.192   1  4f08-         615299689659         615299690085        168  
20:27.223   2  1a14-         615299767942         615299768408        184  
20:27.223   1  4f08-         615299768304         615299768632^       129  
20:27.254   2  1a14-         615299846686         615299847027        134  
20:27.254  11  0efc          615299846869         615299846974^        41  
20:27.254   1  4f08-         615299846903         615299847348^       175  
20:27.270   2  1a14-         615299886277         615299886623        136  
20:27.270   1  4f08-         615299886607         615299886881^       108  
20:27.301   2  1a14-         615299965458         615299965792        131  
20:27.301   1  4f08-         615299965756         615299965853^        38  
20:27.332   2  1a14-         615300044501         615300044677         69  
20:27.332   1  4f08-         615300044755         615300044936         71  
20:27.363   2  1a14-         615300123996         615300124316        126  
20:27.364   1  4f08-         615300124231         615300124680^       177  
20:27.395   2  1a14-         615300202965         615300203317        139  
20:27.395   1  4f08-         615300203366         615300203609         96  
20:27.426   2  1a14-         615300281992         615300282326        131  
20:27.426   1  4f08-         615300282503         615300282913        161  
20:27.457   2  1a14-         615300361039         615300361445        160  
20:27.457   1  4f08-         615300361511         615300361846        132  
20:27.488   2  1a14-         615300440039         615300440293        100  
20:27.488   1  4f08-         615300440369         615300440603         92  
20:27.520   2  1a14-         615300519399         615300519669        106  
20:27.520   1  4f08-         615300519686         615300519860         68  
20:27.551   2  1a14-         615300598530         615300598971        174  
20:27.551   1  4f08-         615300598846         615300599111^       104  
20:27.582   2  1a14-         615300677603         615300678044        174  
20:27.582   1  4f08-         615300677960         615300678268^       121  
20:27.614   2  1a14-         615300757004         615300757462        180  
20:27.614   1  4f08-         615300757382         615300757553^        67  
20:27.645   2  1a14-         615300835838         615300836245        160  
20:27.645   1  4f08-         615300836297         615300836740        175  
20:27.676   2  1a14-         615300914540         615300914896        140  
20:27.676   1  4f08-         615300914751         615300914979^        90  
20:27.707   2  1a14-         615300993537         615300993738         79  
20:27.707   1  4f08-         615300993823         615300994042         86  
20:27.738   2  1a14-         615301072639         615301072845         81  
20:27.738   1  4f08-         615301072746         615301072866^        47  
20:27.770   2  1a14-         615301152295         615301152610        124  
20:27.770   1  4f08-         615301152629         615301152814         73  
20:27.801   2  1a14-         615301232675         615301233019        135  
20:27.802   1  4f08-         615301233166         615301233575        161  
20:27.833   2  1a14-         615301311569         615301311957        153  
20:27.833   1  4f08-         615301311976         615301312272        116  
20:27.864   2  1a14-         615301390171         615301390441        106  
20:27.864   1  4f08-         615301390532         615301390853        126  
20:27.895   2  1a14-         615301469354         615301469555         79  
20:27.895   1  4f08-         615301469575         615301469731         61  
20:27.926   2  1a14-         615301548262         615301548399         54  
20:27.926   1  4f08-         615301548443         615301548586         56  
20:27.958   2  1a14-         615301627776         615301627949         68  
20:27.958   1  4f08-         615301627988         615301628119         51  
20:27.989   2  1a14-         615301707214         615301707492        109  
20:27.989   1  4f08-         615301707624         615301707952        129  
20:28.020   2  1a14-         615301786354         615301786963        240  
20:28.020   1  4f08-         615301786802         615301787163^       142  
20:28.051   2  1a14-         615301864952         615301865153         79  
20:28.051   1  4f08-         615301865207         615301865484        109  
20:28.082   1  4f08-         615301944067         615301944126         23  
20:28.114   2  1a14-         615302022995         615302023118         48  
20:28.114   1  4f08-         615302023079         615302023172^        36  
20:28.145   2  1a14-         615302102169         615302102262         36  
20:28.145   1  4f08-         615302102293         615302102479         73  
20:28.176   2  1a14-         615302181299         615302181606        121  
20:28.176   1  4f08-         615302181504         615302181632^        50  
20:28.208   2  1a14-         615302261061         615302261409        137  
20:28.208   1  4f08-         615302261328         615302261696^       145  
20:28.239   2  1a14-         615302340133         615302340528        156  
20:28.239   1  4f08-         615302340475         615302340795^       126  
20:28.255  11  0efc          615302379706         615302379796         35  
20:28.270   2  1a14-         615302419249         615302419578        129  
20:28.270   1  4f08-         615302419674         615302420084        161  
20:28.302   2  1a14-         615302498516         615302498916        158  
20:28.302   1  4f08-         615302498826         615302499201^       148  
20:28.333   2  1a14-         615302577317         615302577687        146  
20:28.333   1  4f08-         615302577821         615302578240        165  
20:28.364   2  1a14-         615302656505         615302656684         70  
20:28.364   1  4f08-         615302656748         615302656986         94  
20:28.395   2  1a14-         615302735541         615302735764         88  
20:28.395   1  4f08-         615302735863         615302736124        103  
20:28.426   2  1a14-         615302814590         615302815020        169  
20:28.427   1  4f08-         615302815171         615302815581        161  
20:28.458   2  1a14-         615302893524         615302893755         91  
20:28.458   1  4f08-         615302893689         615302893840^        59  
20:28.489   2  1a14-         615302972713         615302972980        105  
20:28.489   1  4f08-         615302972903         615302973153^        98  
20:28.520   2  1a14-         615303052054         615303052389        132  
20:28.520   1  4f08-         615303052520         615303053016        195  
20:28.551   2  1a14-         615303131016         615303131363        137  
20:28.552   1  4f08-         615303131522         615303131945        167  
20:28.583   2  1a14-         615303209856         615303210177        126  
20:28.583   1  4f08-         615303210334         615303210744        161  
20:28.614   2  1a14-         615303289250         615303289703        178  
20:28.614   1  4f08-         615303289649         615303289950^       118  
20:28.645   2  1a14-         615303368385         615303368681        116  
20:28.645   1  4f08-         615303368725         615303368991        105  
20:28.677   2  1a14-         615303447776         615303448125        137  
20:28.677   1  4f08-         615303448217         615303448630        163  
20:28.708   2  1a14-         615303526573         615303526900        129  
20:28.708   1  4f08-         615303527060         615303527468        161  
20:28.739   2  1a14-         615303605722         615303606107        152  
20:28.739   1  4f08-         615303606228         615303606725        196  
20:28.770   2  1a14-         615303684464         615303684900        172  
20:28.770   1  4f08-         615303684819         615303685393^       226  
20:28.801   2  1a14-         615303763749         615303763896         58  
20:28.801   1  4f08-         615303763861         615303763996^        53  
20:28.833   2  1a14-         615303843191         615303843366         69  
20:28.833   1  4f08-         615303843378         615303843457         31  
20:28.864   2  1a14-         615303922537         615303922984        176  
20:28.864   1  4f08-         615303922889         615303923222^       131  
20:28.895   2  1a14-         615304001825         615304002308        190  
20:28.896   1  4f08-         615304002293         615304002629^       132  
20:28.927   2  1a14-         615304080894         615304081445        217  
20:28.927   1  4f08-         615304081367         615304081669^       119  
20:28.958   2  1a14-         615304159978         615304160512        210  
20:28.958   1  4f08-         615304160338         615304160899^       221  
20:28.989   2  1a14-         615304239014         615304239401        152  
20:28.989   1  4f08-         615304239423         615304239722        118  
20:29.020   2  1a14-         615304317765         615304317927         64  
20:29.020   1  4f08-         615304317917         615304318126^        82  
20:29.052   2  1a14-         615304396954         615304397137         72  
20:29.052   1  4f08-         615304397095         615304397227^        52  
20:29.083   2  1a14-         615304476231         615304476664        171  
20:29.083   1  4f08-         615304476609         615304476963^       139  
