FUNCTION PROFILE: 18-Sep-2017 19:17:06.345 on Reigi

    Calls       uSecs   Function
    -----       -----   --------
       96        3286   Base.ctor
       96           0   Object.ctor
       67         678   Q1Way.Enq
       60         947   Context.RunningContextTraced
       59         508   Thread.RunningThread
       50           0   Pooled.ctor
       49         517   Q1Way.Deq
       49         503   ObjectPool.DeqBlock
       41         365   ObjectPool.EnqBlock
       40         380   Pooled.operator delete
       36          34   C++.delete
       31         236   Context.SetContextMsg
       29         293   Q1Way.Exq
       27         202   Context.RunningContext
       26          16   SysIpL3Addr.ctor(copy)
       25         243   MsgPort.Port
       25           2   SysIpL2Addr.ctor(copy)
       24         209   ProtocolSM.Port
       21        3948   Thread.Pause
       20         211   TlvMessage.FencePtr
       20         196   SysIpL2Addr.dtor
       20         164   SysIpL3Addr.dtor
       20           0   SysIpL2Addr.ctor
       20           0   SysIpL3Addr.ctor
       18         153   Q1Way.Init
       18         149   SysIpL3Addr.operator=(copy)
       18         142   SysIpL2Addr.operator=(copy)
       17         169   SysHeap.Alloc
       17         149   IpBuffer.BuffSize
       17         130   Memory.Alloc
       16         179   Event.dtor
       16         176   SbIpBuffer.operator new
       16         161   Event.operator new
       16         142   ServiceSM.EnqEvent
       16         121   ServiceSM.ExqEvent
       16         110   Message.RxSbAddr
       16          13   Event.ctor
       15          77   Q1Way.Purge
       14         213   Memory.Copy
       14         179   Thread.ExitBlockingOperation
       14         132   Thread.RtcPercentUsed
       14         118   Context.SetState
       14          83   Thread.Unlock
       13         250   TlvMessage.FirstParm
       13         139   SbIpBuffer.PayloadSize
       13         124   Thread.LogContextSwitch
       13         113   Thread.EnterBlockingOperation
       13         107   TlvMessage.FindParm
       13           0   SysMutex.Release
       12         916   Message.ClearContext
       12         170   InvokerPool.FindWork
       12          97   Message.Exqueue
       12          97   TlvMessage.FindType
       11         135   Thread.ResumeLocked
       10          82   TlvMessage.CheckFence
       10          72   InvokerThread.ClearContext
       10          19   IpBuffer.ctor
       10           0   MsgBuffer.ctor
        9         497   SysSocket.TracePeer
        9         351   SysSocket.SetBlocking
        9          99   Message.operator new
        9          77   Message.RxFactory
        9          77   MsgHeader.ctor
        9          57   Message.Enqueue
        9           5   SbIpBuffer.ctor
        8         107   MsgPort.Find
        8         105   Initiator.InvokeHandler
        8          95   PotsProfile.FindFeature
        8          78   MsgBuffer.dtor
        8          72   SbIpBuffer.operator delete
        8          57   Factory.RecordMsg
        8          54   BcEvent.dtor
        8          48   Context.Exqueue
        8          21   SbIpBuffer.ctor(copy)
