SCHEDULER REPORT: 19-Sep-2017 12:22:03.707 on Reigi
for interval beginning at 12:20:08.208
------------------------------------------------------------------------
      THREADS      |    SINCE START OF CURRENT 15-MIN INTERVAL    | LAST
                   |            rtc  max   max     max  total     |5 SEC
id    name host f b| ex yields  t/o msgs stack   usecs  msecs %cpu| %cpu
------------------------------------------------------------------------
      idle                                              86809 75.2  94.1
 1    root 4f08 w S   0   1999    0    0   300  255048    549  0.5   0.3
 2    init 1a14 s S   0   2000    0    0  1352  647674    969  0.8   0.4
 3    file 0ad0 B     0   2112    0   57   392     163  12707 11.0   1.9
 4    cout 1c78 B     0   1704    0   50   432     152  12394 10.7   1.2
 5     cin 5708 B C   0      3    0    0   212      59      0  0.0   0.0
 6  objaud 22ac A S   0    556    0    0   760    5477    278  0.2   0.2
 7   stats 0b78 B S   0     23    0    0   316     244      1  0.0   0.0
 8     log 33d0 B S   0     27    0    2   364   25603     29  0.0   0.0
 9     cli 4e14 O     0    836    5    0  1344   62544   1757  1.5   1.9
10 invoker 5398 P S   0      1    0    0   240     210      0  0.0   0.0
11   timer 0efc P S   0     77    0    0   252     204      3  0.0   0.0
12   tcpio 51fc P N   0      1    0    0   308    1060      1  0.0   0.0
13   udpio 5954 P N   0      1    0    0   280     447      0  0.0   0.0
14   udpio 5bc8 P N   0      1    0    0   280     319      0  0.0   0.0
------------------------------------------------------------------------

Context switches: 717
Timestamp  Id  Host              Ticks In            Ticks Out      uSecs
21:55.656   3  0ad0-         615523613976         615523621105       2816  
21:55.656   4  1c78-         615523614468         615523621663^      2842  
21:55.658   9  4e14          615523618465         615523618847^       150  
21:55.658   9  4e14          615523618938         615523619166^        90  
21:55.658   9  4e14          615523619299         615523620169^       343  
21:55.658   9  4e14          615523620264         615523620545^       111  
21:55.658   9  4e14          615523620618         615523621943^       523  
21:55.659   3  0ad0          615523622064         615523622120         22  
21:55.659   4  1c78          615523622265         615523622346         32  
21:55.659   3  0ad0-         615523622313         615523682213^     23664  
21:55.659   4  1c78-         615523622403         615523684636^     24585  
21:55.659   9  4e14          615523622474         615523623003^       208  
21:55.660   9  4e14          615523623277         615523623905^       248  
21:55.660   9  4e14          615523623983         615523682333^     23051  
21:55.683   3  0ad0          615523682562         615523682739^        69  
21:55.683   3  0ad0-         615523682858         615523685713^      1127  
21:55.683  15  3384          615523683138         615523683362^        88  
21:55.684   4  1c78          615523684713         615523684771^        22  
21:55.684   4  1c78-         615523684845         615523689084^      1674  
21:55.684   3  0ad0          615523685795         615523685906^        43  
21:55.684   3  0ad0-         615523685973         615523688024^       810  
21:55.685   3  0ad0          615523688086         615523688136^        19  
21:55.685   3  0ad0-         615523688185         615523689942^       694  
21:55.686   4  1c78          615523689165         615523689247^        32  
21:55.686   4  1c78-         615523689333         615523700256^      4315  
21:55.686   3  0ad0          615523690030         615523690104^        29  
21:55.686   3  0ad0-         615523690178         615523694338^      1643  
21:55.688   3  0ad0          615523694400         615523694452^        20  
21:55.688   3  0ad0-         615523694500         615523698560^      1603  
21:55.689   3  0ad0          615523698650         615523698721^        28  
21:55.689   3  0ad0-         615523698795         615523702667^      1529  
21:55.690   4  1c78          615523700314         615523700361^        18  
21:55.690   4  1c78-         615523700407         615523702789^       941  
21:55.691   3  0ad0          615523702730         615523702771^        16  
21:55.691   3  0ad0-         615523702784         615523709390^      2609  
21:55.691   4  1c78          615523702847         615523702891^        17  
21:55.691   4  1c78-         615523702937         615523707152^      1665  
21:55.693   4  1c78          615523707254         615523707326^        28  
21:55.693   4  1c78-         615523707373         615523711401^      1591  
21:55.694   3  0ad0          615523709453         615523709536^        32  
21:55.694   3  0ad0-         615523709587         615523715491^      2332  
21:55.694   4  1c78          615523711480         615523711534^        21  
21:55.694   4  1c78-         615523711581         615523715622^      1596  
21:55.696   3  0ad0          615523715558         615523715595^        14  
21:55.696   3  0ad0-         615523715623         615523720942       2101  
21:55.696   4  1c78          615523715706         615523715770^        25  
21:55.696   4  1c78-         615523715841         615523720180^      1714  
