FUNCTION PROFILE: 18-Sep-2017 19:17:10.690 on Reigi

    Calls       uSecs   Function
    -----       -----   --------
      125        4348   Base.ctor
      125           0   Object.ctor
       85         943   Q1Way.Enq
       76        1593   Context.RunningContextTraced
       75         494   Thread.RunningThread
       66         572   ObjectPool.DeqBlock
       65         647   Q1Way.Deq
       65           0   Pooled.ctor
       53         603   ObjectPool.EnqBlock
       53         470   Pooled.operator delete
       49          62   C++.delete
       42         349   Context.SetContextMsg
       41         301   Context.RunningContext
       39         332   Q1Way.Exq
       38           0   SysIpL2Addr.ctor(copy)
       38           0   SysIpL3Addr.ctor(copy)
       28         229   MsgPort.Port
       28         191   ProtocolSM.Port
       27         164   Thread.Pause
       25         195   SysIpL2Addr.dtor
       24         187   SysIpL3Addr.dtor
       24         175   TlvMessage.NextParm
       23         233   SbIpBuffer.operator new
       23         213   TlvMessage.FencePtr
       22         248   SysHeap.Alloc
       22         187   SysIpL3Addr.operator=(copy)
       22         166   SysIpL2Addr.operator=(copy)
       22         158   TlvMessage.FirstParm
       22         157   Memory.Alloc
       22         123   IpBuffer.BuffSize
       22           0   SysIpL2Addr.ctor
       22           0   SysIpL3Addr.ctor
       21         193   Context.SetState
       21         169   Message.RxSbAddr
       21         169   TlvMessage.FindParm
       20         203   Event.operator new
       20         156   Q1Way.Init
       20         135   TlvMessage.FindType
       19         252   Memory.Copy
       19         180   ServiceSM.EnqEvent
       19         148   Message.Exqueue
       19         103   Q1Way.Purge
       19          18   Event.ctor
       18         174   ServiceSM.ExqEvent
       18         158   Event.dtor
       17         890   Message.ClearContext
       17         263   Thread.ExitBlockingOperation
       17         181   InvokerPool.FindWork
       17         146   Thread.RtcPercentUsed
       17          92   Thread.Unlock
       15    10037683   SysMutex.Release
       15         153   Thread.LogContextSwitch
       15         141   Thread.EnterBlockingOperation
       15         126   Thread.ResumeLocked
       14         120   SbIpBuffer.PayloadSize
       14         114   Context.Exqueue
       14         106   InvokerThread.ClearContext
       12         617   SysSocket.TracePeer
       12         125   Q2Way.Exq
       12         102   Message.Enqueue
       12          99   Message.operator new
       12          96   MsgHeader.ctor
       12          59   SbIpBuffer.ctor
       12           0   MsgBuffer.ctor
       11         122   IpBuffer.dtor
       11         106   SysHeap.Free
       11          82   SbIpBuffer.operator delete
       11          79   MsgBuffer.dtor
       11          78   TlvMessage.CheckFence
       11          77   Factory.RecordMsg
       11          77   SbIpBuffer.dtor
       11          27   IpBuffer.ctor(copy)
       11          22   IpBuffer.ctor
       11           0   BcEvent.ctor
       11           0   MsgBuffer.ctor(copy)
       11           0   SbIpBuffer.ctor(copy)
       10         418   SysSocket.SetBlocking
       10          98   Message.RxFactory
       10          98   ServiceSM.SetNextSap
       10          93   PotsBcSsm.SetNextSap
       10          85   Message.dtor
       10          83   Message.TxSbAddr
       10          81   Memory.Free
       10          66   BcEvent.dtor
       10          59   TlvMessage.dtor
       10           0   ThreadAdmin.WarpFactor
        9          98   MsgPort.Find
        9          80   Message.SetPsm
        9          72   InvokerThread.BlockingAllowed
        9          70   Thread.InitialMsecs
        9          66   Thread.PauseOver
        9          64   Q1Way.Henq
        9          60   PotsCallPsm.Cast
        9          52   PotsMessage.dtor
        9          32   InvokerPool.ScheduledOut
        8         466   Context.CaptureTask
        8         197   MsgFactory.CaptureMsg
        8         153   SysThread.Interrupt
        8         141   SysSocket.Empty
        8          97   Context.ProcessMsg
        8          97   SbExtInputHandler.AllocBuff
        8          96   InvokerPool.ReceiveMsg
        8          94   Thread.Interrupt
        8          93   Context.ProcessWork
        8          93   InvokerThread.SetContext
        8          93   IoThread.InvokeHandler
        8          92   SbTracer.MsgStatus
        8          89   IpPort.RecvsInSequence
        8          88   IpPort.BytesRcvd
        8          86   InvokerPool.ReceiveBuff
        8          84   InvokerPool.Enqueued
        8          79   SbInputHandler.ReceiveBuff
        8          77   MsgFactory.ReceiveMsg
        8          75   IoThread.ConditionalPause
        8          73   InvokerPool.Dequeued
        8          73   InvokerPool.TraceRxNet
