SCHEDULER REPORT: 19-Sep-2017 12:22:10.881 on Reigi
for interval beginning at 12:20:08.208
------------------------------------------------------------------------
      THREADS      |    SINCE START OF CURRENT 15-MIN INTERVAL    | LAST
                   |            rtc  max   max     max  total     |5 SEC
id    name host f b| ex yields  t/o msgs stack   usecs  msecs %cpu| %cpu
------------------------------------------------------------------------
      idle                                              93176 76.0  90.9
 1    root 4f08 w S   0   2221    0    0   300  255048    576  0.5   0.4
 2    init 1a14 s S   0   2222    0    0  1352  647674    999  0.8   0.4
 3    file 0ad0 B     0   2283    0   57   392     163  12911 10.5   1.6
 4    cout 1c78 B     0   1841    0   50   432     152  12746 10.4   5.6
 5     cin 5708 B C   0      3    0    0   212      59      0  0.0   0.0
 6  objaud 22ac A S   0    593    0    0   760    5477    296  0.2   0.4
 7   stats 0b78 B S   0     25    0    0   316     244      1  0.0   0.0
 8     log 33d0 B S   0     31    0    2   364   25603     30  0.0   0.0
 9     cli 4e14 O     1    902    6    0  4676   65069   1936  1.6   0.7
10 invoker 5398 P S   0      1    0    0   240     210      0  0.0   0.0
11   timer 0efc P S   0     84    0    0   252     204      4  0.0   0.0
12   tcpio 51fc P N   0      1    0    0   308    1060      1  0.0   0.0
13   udpio 5954 P N   0      1    0    0   280     447      0  0.0   0.0
14   udpio 5bc8 P N   0      1    0    0   280     319      0  0.0   0.0
------------------------------------------------------------------------

Context switches: 745
Timestamp  Id  Host              Ticks In            Ticks Out      uSecs
22:03.815   4  1c78-         615544266429         615544273533       2806  
22:03.817   3  0ad0-         615544270924         615544273491^      1014  
22:03.817   9  4e14          615544271487         615544271835^       137  
22:03.817   9  4e14          615544271939         615544272140^        79  
22:03.817   9  4e14          615544272187         615544272882^       274  
22:03.817   9  4e14          615544272980         615544273323^       135  
22:03.818   9  4e14          615544273393         615544274530^       449  
22:03.818   3  0ad0          615544274578         615544274644         26  
22:03.818   3  0ad0-         615544274806         615544277123        915  
22:03.818   4  1c78          615544274815         615544274897^        32  
22:03.818   9  4e14          615544274933         615544275347^       163  
22:03.818   4  1c78-         615544274975         615544278019^      1202  
22:03.818   9  4e14          615544275415         615544275841^       168  
22:03.819   9  4e14          615544275915         615544276275^       142  
22:03.819   9  4e14          615544276332         615544276721^       153  
22:03.819   9  4e14          615544276787         615544277144^       141  
22:03.819   3  0ad0          615544277182         615544277232^        19  
22:03.819   9  4e14          615544277280         615544277571^       114  
22:03.819   3  0ad0-         615544277289         615544336558^     23414  
22:03.819   9  4e14          615544277627         615544335865^     23007  
22:03.842   4  1c78          615544335947         615544335993^        18  
22:03.842   4  1c78-         615544336051         615544343198^      2823  
22:03.842  15  4c0c          615544336347         615544337288^       371  
22:03.843   9  4e14          615544337367         615544337527^        63  
22:03.843   3  0ad0          615544337560         615544337587^        10  
22:03.843   3  0ad0-         615544337652         615544342624^      1964  
22:03.843   8  33d0          615544337785         615544337932^        58  
22:03.843   9  4e14          615544337966         615544338005^        15  
22:03.845   3  0ad0          615544342688         615544342744^        22  
22:03.845   3  0ad0-         615544342792         615544345336^      1005  
22:03.845   4  1c78          615544343310         615544343370^        23  
22:03.845   4  1c78-         615544343438         615544348545^      2017  
22:03.846   3  0ad0          615544345399         615544345454^        21  
22:03.846   3  0ad0-         615544345502         615544348044^      1004  
22:03.847   3  0ad0          615544348135         615544348276^        55  
22:03.847   3  0ad0-         615544348429         615544356383^      3142  
22:03.847   4  1c78          615544348651         615544348706^        21  
22:03.847   4  1c78-         615544348767         615544350688^       758  
22:03.848   4  1c78          615544350744         615544350789^        17  
22:03.848   4  1c78-         615544350840         615544356871^      2382  
22:03.850   3  0ad0          615544356478         615544356586^        42  
22:03.850   3  0ad0-         615544356689         615544363861^      2833  
22:03.851   4  1c78          615544356933         615544356983^        19  
22:03.851   4  1c78-         615544357055         615544362178^      2023  
22:03.851   2  1a14-         615544357382         615544357551^        66  
22:03.851   1  4f08-         615544357460         615544357526^        26  
22:03.853   4  1c78          615544362240         615544362291^        20  
22:03.853   4  1c78-         615544362337         615544370934^      3396  
22:03.853   3  0ad0          615544363936         615544363990^        21  
22:03.853   3  0ad0-         615544364038         615544370350^      2493  
22:03.856   3  0ad0          615544370416         615544370577^        63  
22:03.856   3  0ad0-         615544370681         615544379145^      3343  
22:03.856   4  1c78          615544370992         615544371038^        18  
22:03.856   4  1c78-         615544371084         615544373906^      1114  
22:03.857   4  1c78          615544374000         615544374057^        22  
22:03.857   4  1c78-         615544374107         615544379068^      1959  
22:03.859   4  1c78-         615544379172         615544381196        799  
22:03.859   3  0ad0          615544379207         615544379264^        22  
22:03.859   3  0ad0-         615544379320         615544385238^      2337  
22:03.860   4  1c78          615544381253         615544381302^        19  
22:03.860   4  1c78-         615544381348         615544382902^       613  
22:03.861   4  1c78          615544382974         615544383018^        17  
22:03.861   4  1c78-         615544383064         615544384848^       704  
22:03.862   4  1c78          615544384938         615544384993^        21  
22:03.862   4  1c78-         615544385057         615544387203^       847  
22:03.862   3  0ad0          615544385337         615544385414^        30  
22:03.862   3  0ad0-         615544385498         615544391919^      2536  
22:03.863   4  1c78          615544387325         615544387372^        18  
22:03.863   4  1c78-         615544387418         615544388736^       520  
22:03.863   4  1c78          615544388836         615544388909^        28  
22:03.863   4  1c78-         615544388991         615544391065^       819  
22:03.864   4  1c78          615544391125         615544391170^        17  
22:03.864   4  1c78-         615544391216         615544391812^       235  
22:03.864   4  1c78          615544391833         615544391864^        12  
22:03.864   4  1c78-         615544391897         615544394760^      1131  
22:03.864   3  0ad0          615544391989         615544392044^        21  
22:03.864   3  0ad0-         615544392098         615544399084^      2759  
22:03.866   4  1c78          615544394865         615544394912^        18  
22:03.866   4  1c78-         615544394994         615544397082^       824  
22:03.866   4  1c78          615544397157         615544397218^        24  
