FUNCTION PROFILE: 18-Sep-2017 19:23:46.513 on Reigi

    Calls       uSecs   Function
    -----       -----   --------
      349          96   Object.ctor
      348       16387   Base.ctor
      267        4852   Context.RunningContextTraced
      266        3470   Q1Way.Enq
      188        2434   Q1Way.Deq
      187        1967   ObjectPool.DeqBlock
      186           0   Pooled.ctor
      167        2681   Pooled.operator delete
      167        1752   Thread.RunningThread
      165        2020   ObjectPool.EnqBlock
      157         169   C++.delete
      132        1617   Q1Way.Exq
      122        1589   Context.RunningContext
      100          38   SysIpL2Addr.ctor(copy)
       97        1343   TlvMessage.FencePtr
       96           0   SysIpL3Addr.ctor(copy)
       95        1052   Context.SetContextMsg
       95         952   ProtocolSM.Port
       92        1063   MsgPort.Port
       86        1041   SysIpL2Addr.dtor
       84        1053   SysIpL3Addr.dtor
       82         870   Q1Way.Purge
       75         743   Q1Way.Init
       66         825   Event.dtor
       66         620   ServiceSM.ExqEvent
       65         772   SysIpL3Addr.operator=(copy)
       65         767   SysIpL2Addr.operator=(copy)
       65         761   Event.operator new
       65         644   ServiceSM.EnqEvent
       65          57   Event.ctor
       63         721   Thread.Pause
       62           0   SysIpL2Addr.ctor
       62           0   SysIpL3Addr.ctor
       59        1073   SysHeap.Alloc
       58         788   SbIpBuffer.operator new
       58         719   SbIpBuffer.PayloadSize
       58         692   Message.RxSbAddr
       57         717   TlvMessage.FindParm
       57         692   IpBuffer.BuffSize
       57         690   TlvMessage.FirstParm
       57         686   Memory.Alloc
       56         732   TlvMessage.NextParm
       53         563   Message.Exqueue
       52         680   TlvMessage.FindType
       50        4259   Message.ClearContext
       49         595   TlvMessage.CheckFence
       44        1080   Memory.Copy
       44         427   Context.SetState
       40         673   Thread.ExitBlockingOperation
       40         495   Thread.RtcPercentUsed
       40         373   Thread.Unlock
       38         580   InvokerPool.FindWork
       36         516   TlvMessage.AddParm
       36         470   TlvMessage.AddType
       36         452   IpBuffer.AddBytes
       34         535   Thread.LogContextSwitch
       34         441   Thread.EnterBlockingOperation
       34         428   InvokerThread.ClearContext
       34         330   BcEvent.dtor
       34           0   BcEvent.ctor
       33     5798176   SysMutex.Release
       32         461   Thread.ResumeLocked
       32         404   PotsCallPsm.Cast
       31         438   SbIpBuffer.operator delete
       31         354   Context.Exqueue
       31          65   IpBuffer.ctor
       31           0   MsgBuffer.ctor
       30        2008   SysSocket.TracePeer
       30         492   Message.RxFactory
       30         425   MsgBuffer.dtor
       30         379   PotsBcSsm.SetNextSap
       30         346   ServiceSM.SetNextSap
