FUNCTION PROFILE: 18-Sep-2017 19:35:04.931 on Reigi

    Calls       uSecs   Function
    -----       -----   --------
      143          45   Object.ctor
      142        6008   Base.ctor
      129        1576   Q1Way.Enq
      120        1897   Context.RunningContextTraced
       85        1090   Pooled.operator delete
       85         938   ObjectPool.EnqBlock
       82          82   C++.delete
       80         837   Q1Way.Purge
       75         875   Q1Way.Exq
       72         803   Q1Way.Deq
       71           0   Pooled.ctor
       70         675   ObjectPool.DeqBlock
       67         785   Context.RunningContext
       65         638   ProtocolSM.Port
       62         741   Thread.RunningThread
       62         689   MsgPort.Port
       52         574   SysIpL2Addr.dtor
       51         585   SysIpL3Addr.dtor
       50         634   TlvMessage.FencePtr
       48         538   Context.SetContextMsg
       45          26   SysIpL2Addr.ctor(copy)
       43         559   SysIpL3Addr.operator=(copy)
       43         550   SysIpL2Addr.operator=(copy)
       42           0   SysIpL3Addr.ctor(copy)
       33         336   Message.Exqueue
       33         329   Message.RxSbAddr
       29        1595   Message.ClearContext
       28         329   TlvMessage.FindParm
       28         286   TlvMessage.FirstParm
       28         277   Q1Way.Init
       28         269   TlvMessage.NextParm
       26         290   SbIpBuffer.PayloadSize
       26         244   IpBuffer.BuffSize
       26           0   SysIpL2Addr.ctor
       26           0   SysIpL3Addr.ctor
       25         403   SysHeap.Alloc
       25         290   SbIpBuffer.operator new
       25         268   TlvMessage.CheckFence
       25         265   Memory.Alloc
       25         248   Context.SetState
       24         269   Event.dtor
       24         219   ServiceSM.EnqEvent
       24         210   ServiceSM.ExqEvent
       24          27   Event.ctor
       23         267   Event.operator new
       23         221   TlvMessage.FindType
       20         251   GlobalAddress.dtor
       19         267   InvokerThread.ClearContext
       19         225   Context.Exqueue
       19         196   Message.TxSbAddr
       19         187   Factory.RecordMsg
       18         345   Memory.Copy
       18         198   Thread.Pause
       18         195   IpBuffer.AddBytes
       18         180   Message.Enqueue
       17         250   InvokerPool.FindWork
       17         209   Thread.RtcPercentUsed
       17         196   Message.SetPsm
       16         226   ServiceSM.ProcessEvent
       16         225   ProtocolLayer.dtor
       16         195   Message.Handled
       15         193   ProtocolSM.EndOfTransaction
       15         187   MediaPsm.PrepareOgMsgq
       15         177   Message.RxFactory
       15         173   MediaPsm.EndOfTransaction
       15         169   ProtocolSM.SetState
       15         167   TlvMessage.AddParm
       15         146   TlvMessage.AddType
       14         166   SysHeap.Free
       14         155   Memory.Free
       14         140   PotsCallPsm.Cast
       13         504   Message.SetSender
       13         495   Message.SetReceiver
       13         153   Message.dtor
       13         150   SbIpBuffer.operator delete
       13         146   IpBuffer.dtor
       13         146   MsgHeader.ctor
       13         143   MsgBuffer.dtor
       13         133   Q1Way.Henq
       13         129   Q2Way.Exq
       13         125   SbIpBuffer.dtor
       13         115   TlvMessage.dtor
       13          24   IpBuffer.ctor
       13           8   SbIpBuffer.ctor
       13           0   MsgBuffer.ctor
       12         728   Context.CaptureTask
       12         156   Context.ProcessMsg
       12         139   Context.ProcessWork
       12         118   Context.TraceMsg
       12         112   ProtocolSM.PeerFactory
       12           0   MsgBuffer.ctor(copy)
       11         243   SysThread.Interrupt
       11         149   Thread.Interrupt
       11         134   Thread.PauseOver
       11         130   InvokerPool.Enqueued
       11         128   InvokerPool.KickThread
       11         124   Q2Way.Enq
       11         123   Context.EnqMsg
       11         121   ProtocolLayer.RootSsm
       11         118   Message.operator new
       11         117   InvokerThread.SetContext
       11         115   InvokerPool.Dequeued
       11         113   Context.Enqueue
       11         101   PotsMessage.dtor
       11          30   IpBuffer.ctor(copy)
       11           0   SbIpBuffer.ctor(copy)
       10         181   Thread.ExitBlockingOperation
       10         138   Message.Send
       10         138   Thread.Unlock
       10         135   MsgPort.Find
       10         133   ServiceSM.PsmDeleted
       10         130   MsgPort.SendMsg
       10         129   ObjectPool.BidToObj
       10         126   MsgFactory.ReceiveMsg
       10         126   MsgPort.Route
       10         126   TlvMessage.Send
       10         124   ProtocolSM.GetProtocol
       10         119   ProtocolLayer.SendToLower
       10         111   Message.Henqueue
       10         105   ProtocolLayer.EnsureLower
       10          88   MsgPort.WrapMsg
       10           0   SysMutex.Release
        9         571   SysSocket.SetBlocking
        9         493   SysSocket.TracePeer
        9         194   Thread.LogContextSwitch
        9         141   Thread.EnterBlockingOperation
        9         125   InvokerPool.ReceiveMsg
        9         112   SbAnalyzeMessage.ProcessEvent
        9          95   ProtocolSM.AddressesUnknown
        8         132   ProtocolSM.dtor
        8         131   MsgPort.dtor
        8         123   MediaSsm.PsmDeleted
        8         119   MsgPort.AdjacentDeleted
        8         119   ProtocolSM.Destroy
        8         107   PsmContext.EndOfTransaction
        8         106   ProtocolSM.SendFinal
        8         103   Context.dtor
        8         101   SsmContext.EndOfTransaction
        8         100   Message.Capture
        8          96   PsmContext.ExqPort
        8          95   ProtocolLayer.AdjacentDeleted
        8          92   TlvMessage.ChangeDir
        8          91   MediaPsm.dtor
        8          91   MsgContext.dtor
        8          91   ServiceSM.EndOfTransaction
        8          87   PotsCallPsm.SendSignal
        8          86   MsgContext.EndOfTransaction
        8          84   Message.ChangeDir
        8          81   Pots_NU_Message.dtor
        8          79   PsmContext.ExqPsm
        8          77   AnalyzeMsgEvent.dtor
        8          72   ServiceSM.DeleteIdleModifier
        8           0   AnalyzeMsgEvent.ctor
        7         159   IpPortRegistry.CanBypassStack
        7         107   ServiceSM.dtor
        7         105   MediaPsm.UpdateIcMedia
        7         103   ProtocolLayer.SendToUpper
        7         103   SsmFactory.ReceiveMsg
        7         101   SbTracer.MsgStatus
        7         101   Thread.ResumeLocked
        7          89   SsmContext.ProcessIcMsg
        7          88   PotsCallPsm.ProcessOgMsg
        7          88   PsmFactory.ReceiveMsg
        7          87   PsmContext.FindPort
        7          86   MsgPort.ReceiveMsg
        7          86   ProtocolSM.ReceiveMsg
        7          84   ProtocolSM.HenqReceivedMsg
        7          79   MediaPsm.ReceiveMsg
        7          79   NwTracer.BuffStatus
        7          79   SsmContext.IsIdle
        7          77   PotsCallPsm.Route
        7          76   ProtocolSM.UnwrapMsg
        7          76   ServiceSM.SetNextState
        7          70   Message.SetProtocol
        7          68   Message.SetSignal
        7          63   ProtocolSM.EnqOgMsg
        7          21   Message.ctor(o/g)
        7           3   TlvMessage.ctor(o/g)
        6         172   MsgFactory.CaptureMsg
        6         124   SysSocket.Empty
        6          99   InvokerThread.BlockingAllowed
        6          94   IoThread.InvokeHandler
        6          90   SbExtInputHandler.AllocBuff
        6          85   IpPort.BytesRcvd
        6          82   IoThread.ConditionalPause
        6          80   MediaInfo.ctor
        6          63   PotsBcSsm.SetNextSap
        6          63   PotsMessage.AddHeader
        6          60   ServiceSM.SetNextSap
        6          53   BcEvent.dtor
        6          53   BcReleaseEvent.dtor
        6          53   MediaPsm.SetOgPort
        6          52   InvokerPool.ScheduledOut
        6           0   BcEvent.ctor
        6           0   BcReleaseEvent.ctor
        6           0   PotsMessage.ctor(o/g)
        6           0   ThreadAdmin.WarpFactor
        5         434   SbInputHandler.ReceiveBuff
        5          77   Thread.InitialMsecs
        5          72   SsmContext.SetRoot
        5          65   Message.SetPriority
        5          61   BcSsm.CalcPort
        5          56   PotsBcSsm.PsmDeleted
        5          55   BcSsm.SetNextState
        5          54   BcSsm.PsmDeleted
        5          53   ProxyBcSsm.PsmDeleted
        5          52   PotsMessage.AddCause
        5          46   ServiceSM.ProcessSsmqSap
        5          45   ProxyBcSsm.CalcPort
        5          44   Factory.IncrContexts
        5          43   MediaPsm.UpdateOgMedia
        5          20   Context.ctor
        5           4   Pots_NU_Message.ctor(o/g)
        5           0   MsgContext.ctor
        4          90   SysMutex.Acquire
        4          68   PotsMuxSsm.CalcPort
        4          64   RootServiceSM.dtor
        4          58   MediaSsm.dtor
        4          58   PotsShelfHandler.ReceiveBuff
        4          54   InvokerPool.ReceiveBuff
        4          54   IpPort.BytesSent
        4          54   PotsProfile.ClearObjAddr(addr)
        4          54   SysUdpSocket.SendBuff
        4          53   PsmContext.dtor
        4          52   InvokerThread.ScheduledIn
        4          51   PotsCircuit.ReceiveMsg
        4          49   SsmContext.dtor
        4          48   SysUdpSocket.SendTo
        4          47   IpBuffer.Send
        4          46   PotsProfile.ClearObjAddr(psm)
        4          45   PotsCallPsm.dtor
        4          44   InvokerPool.TraceRxNet
        4          44   IpBuffer.OutgoingBytes
        4          43   ProxyBcSsm.EndOfTransaction
        4          43   ProxyBcSsm.FirstProxy
        4          42   MsgContext.ProcessIcMsg
        4          42   PotsCallPsm.SendCause
        4          42   PotsProfile.SetState
        4          41   PotsShelfFactory.ProcessIcMsg
        4          36   Context.operator new
        4          21   UdpIoThread.Enter
        4           1   GlobalAddress.ctor(L3addr, locaddr)
        4           0   Message.ctor(i/c)
        4           0   PotsMessage.ctor(i/c)
        4           0   TlvMessage.ctor(i/c)
        3          55   PotsMuxSsm.PsmDeleted
        3          51   Message.Relay
        3          49   PotsMuxPsm.ProcessIcMsg
        3          49   PotsMuxSsm.RelayMsg
        3          48   PotsCallPsm.ProcessIcMsg
        3          48   TlvMessage.AddFence
        3          43   ProtocolSM.HenqOgMsg
        3          42   PotsBcSsm.ClearCall
        3          41   Protocol.Understands
        3          40   PotsMuxPaRelay.ProcessEvent
        3          40   PotsMuxRelayEvent.dtor
        3          39   IpPort.RecvsInSequence
        3          37   PotsMuxSsm.CountCalls
        3          36   PotsMuxEvent.dtor
        3          35   BcSsm.ClearCall
        3          35   Circuit.MakeConn
        3          35   PotsShelfFactory.AllocIcMsg
        3          33   PotsBcSsm.SetNextSnp
        3          33   Pots_UN_Message.dtor
        3          33   ProtocolSM.FindTimer
        3          32   CauseInfo.ctor
        3          32   PotsBcSsm.dtor
        3          32   ServiceSM.SetNextSnp
        3          28   BcSsm.dtor
        3          28   MediaPsm.SetOgPsm
        3          28   MediaSsm.NotifyListeners
        3          28   ProxyBcSsm.dtor
        3          27   MediaPsm.GetMediaSsm
        3          26   MediaPsm.SetOgTone
        3          26   PotsCwtSsm.ProcessSap
        3          26   SbAnalyzeSap.ProcessEvent
        3          24   Event.BuildSap
        3          21   AnalyzeSapEvent.dtor
        3           0   AnalyzeSapEvent.ctor
        3           0   PotsMuxEvent.ctor
        3           0   PotsMuxRelayEvent.ctor
        3           0   Pots_NU_Message.ctor(i/c)
        2         511   PotsCallHandler.ReceiveBuff
        2          33   PotsMuxPsm.ProcessOgMsg
        2          31   PotsMuxPsm.Route
        2          30   PotsMuxPsm.dtor
        2          29   BcSsm.RaiseLocalRelease
        2          29   PotsMuxPaAnalyzeNetworkMessage.ProcessEvent
        2          29   Timer.dtor
        2          26   PotsBcLocalRelease.ProcessEvent
        2          26   PotsFacilityInfo.ctor
        2          26   ProtocolSM.StopTimer
        2          25   BcLocalReleaseEvent.dtor
        2          25   BcSsm.RaiseApplyTreatment
        2          25   PotsBcSsm.TimerPsm
        2          24   Memory.Realloc
        2          24   PotsCircuit.SetState
        2          24   SbInitiationReq.ProcessEvent
        2          24   SysUdpSocket.RecvFrom
        2          22   SysSocket.TraceEvent
        2          22   Timer.Deregister
        2          21   Timer.Exqueue
        2          20   MsgPort.Initialize
        2          19   BcPsm.dtor
        2          19   MsgPort.operator new
        2          19   ProtocolSM.Initialize
        2          18   CipPsm.dtor
        2          18   MediaPsm.IcPortUpdated
        2          18   MediaPsm.SetIcTone
        2          18   Message.GetReceiver
        2          18   ObjectPool.ObjBid
        2          18   PotsCallPsm.EnsureMediaMsg
        2          18   ServiceSM.operator new
        2          17   BcApplyTreatmentEvent.dtor
        2          17   Event.BuildSnp
        2          17   PotsCwtSsm.ProcessSnp
        2          17   ProtocolSM.operator new
        2          17   SbAnalyzeSnp.ProcessEvent
        2          17   ToneRegistry.ToneToPort
        2          16   AnalyzeMsgEvent.BuildSap
        2          16   MediaPsm.CalcIcPort
        2          16   ServiceSM.ProcessSsmqSnp
        2          15   AnalyzeSnpEvent.dtor
        2          15   Event.SetCurrSsm
        2          15   PsmContext.EnqPort
        2          15   Q1Way.Insert
        2          14   CipMessage.dtor
        2           6   ServiceSM.ctor
        2           1   GlobalAddress.ctor(L2addr, port, factory)
        2           1   ProtocolLayer.ctor(subseq)
        2           0   AnalyzeSnpEvent.ctor
        2           0   BcApplyTreatmentEvent.ctor
        2           0   BcLocalReleaseEvent.ctor
        2           0   PotsHeaderInfo.ctor
        2           0   ProtocolLayer.ctor(first)
        2           0   SysIpL2Addr.ctor(IPv4addr)
        2           0   SysIpL3Addr.ctor(IPv4addr)
        2           0   SysIpL3Addr.ctor(L2addr)
        1          31   RouteResult.ctor
        1          22   PotsMuxSsm.dtor
        1          18   PotsBcExAnalyzeLocalMessage.ProcessEvent
        1          17   PotsBcSsm.StopTimer
        1          16   Message.Refresh
        1          16   PotsCallFactory.AllocIcMsg
        1          16   PotsMuxPaAnalyzeUserMessage.ProcessEvent
        1          15   NwTracer.FindPort
        1          15   NwTracer.PortStatus
        1          14   PotsCwmAcAnalyzeNetworkMessage.ProcessEvent
        1          14   PotsCwmSsm.ReleaseInactive
        1          14   PotsDiscSsm.ProcessInitAck
        1          14   PotsMuxSsm.NPsm
        1          13   BcPsm.EnsureMediaMsg
        1          13   BcPsm.ProcessOgMsg
        1          13   ServiceSM.SetParent
        1          12   BcSsm.BuildCipRel
        1          12   CipPsm.Route
        1          12   InitiationReqEvent.SetReceiver
        1          12   PotsCallFactory.PortAllocated
        1          11   BcAcAnalyzeRemoteMessage.ProcessEvent
        1          11   MsgPort.UpdatePeer
        1          11   PotsBcExApplyTreatment.ProcessEvent
        1          11   PotsBcNuAnalyzeLocalMessage.ProcessEvent
        1          11   PotsBcSsm.AnalyzeMsg
        1          10   BcSsm.RaiseRemoteRelease
        1          10   Debug.SwFlagOn
        1          10   MsgPort.AllocUpper
        1          10   PotsBcAcAnalyzeLocalMessage.ProcessEvent
        1          10   PotsCallFactory.AllocIcPsm
        1          10   PotsCallFactory.AllocRoot
        1          10   PotsCwmSsm.CalcPort
        1          10   PotsCwmSsm.CreateNPsm
        1          10   PotsCwmSsm.SetNextState
        1          10   PotsStatistics.IncrCause
        1          10   PsmContext.EnqPsm
        1          10   SsmFactory.AllocContext
        1          10   SysSocket.Disconnect
        1          10   SysTcpSocket.Release
        1           9   AnalysisResult.ctor
        1           9   BcPsm.ProcessIcMsg
        1           9   BcReleaseCallEvent.dtor
        1           9   CipMessage.AddCause
        1           9   Context.ContextRoot
        1           9   DigitString.ctor
        1           9   Event.SetOwner
        1           9   InitiationReqEvent.SetScreening
        1           9   MediaPsm.DisableMedia
        1           9   Message.GetSender
        1           9   Message.SetRxAddr
        1           9   PotsBcReleaseCall.ProcessEvent
        1           9   PotsBcScRemoteRelease.ProcessEvent
        1           9   PotsBcSsm.StartTimer
        1           9   PotsCwmAcInactiveRelease.ProcessEvent
        1           9   PotsCwmInactiveReleaseEvent.dtor
        1           9   PotsCwmSsm.CalcRole
        1           9   PotsCwmSsm.StopTimer
        1           9   PotsCwtSsm.CalcPort
        1           9   PotsMuxPsm.SendSignal
        1           9   PotsProfile.SetObjAddr
        1           9   PotsToneTreatment.ApplyTreatment
        1           9   PotsTreatmentQueue.FirstTreatment
        1           9   PotsTreatmentRegistry.CauseToTreatmentQ
        1           9   ProtocolSM.AllocLower
        1           9   ProtocolSM.StartTimer
        1           9   PsmContext.HenqPsm
        1           9   ServiceSM.HenqModifier
        1           9   SsmContext.AllocRoot
        1           9   SysSocket.SetError
        1           9   Timer.operator new
        1           9   TimerRegistry.CalcQId
        1           8   AnalyzeMsgEvent.BuildSnp
        1           8   BcRemoteReleaseEvent.dtor
        1           8   BcSsm.RaiseReleaseCall
        1           8   IpPortRegistry.HostAddress
        1           8   MediaPsm.MakeEdge
        1           8   Message.TxIpAddr
        1           8   MsgPort.UppermostPsm
        1           8   PotsBcSsm.SetProfile
        1           8   PotsCallPsm.ReportFlash
        1           8   PotsCwbSsm.dtor
        1           8   PotsCwmRemoteReleaseEvent.dtor
        1           8   PotsCwmSsm.dtor
        1           8   PotsCwtSsm.dtor
        1           8   PotsDiscService.AllocModifier
        1           8   PotsMessage.AddFacility
        1           8   PotsMuxPsm.SendCause
        1           8   PotsMuxSsm.SetNPsm
        1           8   Pots_NU_Message.AddScan
        1           8   ProtocolSM.UppermostPsm
        1           8   ProxyBcSsm.SetUPsm
        1           8   Q2Way.Henq
        1           8   TlvMessage.DeleteParm
        1           7   BcSsm.SetUPsm
        1           7   InitiationReqEvent.dtor
        1           7   PotsCwmEvent.dtor
        1           7   PotsDiscSsm.dtor
        1           7   PotsMuxPsm.SendFacility
        1           7   PotsRingInfo.ctor
        1           7   PotsScanInfo.ctor
        1           7   ProgressInfo.ctor
        1           7   ProtocolLayer.CreateAppSocket
        1           7   SysIpL2Addr.IsValid
        1           7   Thread.MsecsSinceStart
        1           3   PotsCallPsm.ctor(subseq)
        1           2   MsgPort.ctor(i/c)
        1           2   PotsMuxPsm.ctor(first)
        1           2   RootServiceSM.ctor
        1           2   Timer.ctor
        1           1   BcSsm.ctor
        1           1   MsgPort.ctor(o/g)
        1           1   PotsBcSsm.ctor
        1           1   ProtocolSM.ctor(subseq)
        1           1   PsmContext.ctor
        1           0   BcReleaseCallEvent.ctor
        1           0   BcRemoteReleaseEvent.ctor
        1           0   CipMessage.ctor(o/g)
        1           0   InitiationReqEvent.ctor
        1           0   MediaPsm.ctor(first)
        1           0   MediaPsm.ctor(subseq)
        1           0   MediaSsm.ctor
        1           0   PotsCwmEvent.ctor
        1           0   PotsCwmInactiveReleaseEvent.ctor
        1           0   PotsCwmRemoteReleaseEvent.ctor
        1           0   PotsDiscSsm.ctor
        1           0   Pots_UN_Message.ctor(i/c)
        1           0   Pots_UN_Message.ctor(o/g)
        1           0   ProtocolSM.ctor(first)
        1           0   ProxyBcSsm.ctor
        1           0   SsmContext.ctor

Total functions: 468
