FUNCTION PROFILE: 18-Sep-2017 19:33:51.001 on Reigi

    Calls       uSecs   Function
    -----       -----   --------
      221        7364   Base.ctor
      221           0   Object.ctor
      198        1746   Q1Way.Enq
      181        2300   Context.RunningContextTraced
      133        1167   Pooled.operator delete
      133        1030   ObjectPool.EnqBlock
      130         118   C++.delete
      123         901   Thread.RunningThread
      115        1134   Q1Way.Deq
      115         996   Q1Way.Exq
      114        1042   Context.RunningContext
      113         907   ObjectPool.DeqBlock
      111           0   Pooled.ctor
      105         726   Q1Way.Purge
      100         869   MsgPort.Port
      100         761   ProtocolSM.Port
       95         715   Context.SetContextMsg
       91         805   TlvMessage.FencePtr
       79         654   SysIpL3Addr.dtor
       79         602   SysIpL2Addr.dtor
       63         509   Message.RxSbAddr
       63           0   SysIpL2Addr.ctor(copy)
       63           0   SysIpL3Addr.ctor(copy)
       60         477   Message.Exqueue
       59         592   SysIpL3Addr.operator=(copy)
       59         536   SysIpL2Addr.operator=(copy)
       57        2655   Message.ClearContext
       51         409   Context.SetState
       50         378   TlvMessage.FindParm
       50         367   TlvMessage.FirstParm
       49         344   TlvMessage.NextParm
       48         570   SysHeap.Alloc
       48         435   Memory.Alloc
       48         365   IpBuffer.BuffSize
       47         418   SbIpBuffer.PayloadSize
       46         403   SbIpBuffer.operator new
       46         353   TlvMessage.CheckFence
       44           0   SysIpL2Addr.ctor
       44           0   SysIpL3Addr.ctor
       42         268   Thread.Pause
       41         259   TlvMessage.FindType
       36         334   Event.dtor
       36         311   Message.TxSbAddr
       36         256   ServiceSM.ExqEvent
       35         537   Memory.Copy
       35         346   Event.operator new
       34         255   ServiceSM.EnqEvent
       34          39   Event.ctor
       33         334   InvokerPool.FindWork
       33         280   InvokerThread.ClearContext
       33         279   Context.Exqueue
       33         268   IpBuffer.AddBytes
       32         253   Factory.RecordMsg
       31         259   Message.Enqueue
       30         284   Message.Handled
       30         267   Message.SetPsm
       30         264   TlvMessage.AddParm
       30         236   TlvMessage.AddType
       29         215   Thread.RtcPercentUsed
       28         256   Message.RxFactory
       28         252   ProtocolSM.EndOfTransaction
       28         246   MediaPsm.PrepareOgMsgq
       28         243   SysHeap.Free
       28         234   MediaPsm.EndOfTransaction
       28         231   Memory.Free
       27         244   Message.dtor
       27         230   IpBuffer.dtor
       27         220   SbIpBuffer.operator delete
       27         215   MsgBuffer.dtor
       27         189   SbIpBuffer.dtor
       27         173   TlvMessage.dtor
       26         242   ProtocolSM.SetState
       25          10   SbIpBuffer.ctor(copy)
       24         285   ServiceSM.ProcessEvent
       24          65   IpBuffer.ctor(copy)
       24           0   MsgBuffer.ctor(copy)
       22         226   Q2Way.Exq
       22         210   ProtocolLayer.dtor
       22         206   GlobalAddress.dtor
       22         201   ProtocolLayer.RootSsm
       22         189   Message.operator new
       22         168   Context.TraceMsg
       22         156   MsgHeader.ctor
       22          47   IpBuffer.ctor
       22          13   SbIpBuffer.ctor
       22           0   MsgBuffer.ctor
       21         981   Context.CaptureTask
       21         311   Thread.ExitBlockingOperation
       21         230   Context.ProcessMsg
       21         222   Context.ProcessWork
       21         190   InvokerPool.Dequeued
       21         189   InvokerThread.SetContext
       21         162   Thread.Unlock
       21         160   Thread.PauseOver
       20    19664866   SysMutex.Release
       20         214   Thread.LogContextSwitch
       20         171   Thread.EnterBlockingOperation
       20         165   Q1Way.Henq
       19         609   Message.SetSender
       19         566   Message.SetReceiver
       19         122   PotsMessage.dtor
       18         228   Thread.Interrupt
       18         225   InvokerPool.ReceiveMsg
       18         196   MsgFactory.ReceiveMsg
       18         165   PotsCallPsm.Cast
       18         161   Context.EnqMsg
       18         135   MediaPsm.SetOgPort
       17         269   SysThread.Interrupt
       17         162   InvokerPool.Enqueued
       17         162   Message.Henqueue
       17         158   InvokerPool.KickThread
       17         153   Context.Enqueue
       17         145   Q2Way.Enq
       17         142   ServiceSM.EndOfTransaction
       17         124   ProtocolSM.PeerFactory
       16         201   Message.Send
       16         182   ProtocolLayer.SendToLower
       16         166   TlvMessage.Send
       16         163   MsgPort.SendMsg
