FUNCTION PROFILE: 19-Sep-2017 12:20:23.793 on Reigi

    Calls       uSecs   Function
    -----       -----   --------
       22         156   Thread.RunningThread
       15          85   Thread.Pause
       11     2990663   SysMutex.Release
        8          78   SysMutex.Acquire
        5         147   Thread.LogContextSwitch
        5          48   Thread.ExitBlockingOperation
        5          41   Thread.EnterBlockingOperation
        5          38   Thread.Unlock
        4          17   Thread.ResumeLocked
        3          39   RecoveryTestThread.Enter
        2         244   Base.ctor
        2          26   Thread.InitialMsecs
        2          18   Thread.ExitSwLog
        2          17   Thread.SetSignal
        2          10   Debug.SwFlagOn
        2           0   Object.ctor
        2           0   ThreadAdmin.WarpFactor
        1       46840   RecoveryTestThread.UseBadPointer
        1       44745   SysThreadStack.Display
        1         228   Log.Create
        1          31   FunctionGuard.dtor
        1          26   LeakyBucketCounter.HasReachedLimit
        1          23   FunctionGuard.ctor
        1          13   SysThread.Interrupt
        1          11   Exception.dtor
        1          11   SysThread.Start
        1          10   LogThread.Spool
        1           9   Thread.TrapHandler
        1           8   Exception.ctor
        1           8   MsgBuffer.operator new
        1           8   Q1Way.Count
        1           8   Q1Way.Deq
        1           8   SignalException.dtor
        1           8   Thread.EnqMsg
        1           8   Thread.Interrupt
        1           8   Thread.MakePreemptable
        1           7   Log.Spool
        1           7   ObjectPool.DeqBlock
        1           7   Q1Way.Enq
        1           7   Thread.MakeUnpreemptable
        1           7   Thread.Start
        1           6   MutexGuard.ctor
        1           6   RecoveryTestThread.Recover
        1           5   MutexGuard.dtor
        1           5   NodeBase.SE_Handler
        1           5   Thread.ExtendTime
        1           5   Thread.HandleSignal
        1           4   Orphans.ExitNow
        1           0   MsgBuffer.ctor
        1           0   Pooled.ctor
        1           0   SignalException.ctor
        1           0   StreamRequest.ctor
        1           0   SysTime.ctor(now)

Total functions: 53
