FUNCTION PROFILE: 18-Sep-2017 19:21:23.256 on Reigi

    Calls       uSecs   Function
    -----       -----   --------
      288       11459   Base.ctor
      288           0   Object.ctor
      173        1778   Q1Way.Enq
      150        1977   Context.RunningContextTraced
      134        1508   Q1Way.Deq
      133        1124   ObjectPool.DeqBlock
      132           0   Pooled.ctor
      111        1218   Pooled.operator delete
      111        1152   ObjectPool.EnqBlock
      110         995   Thread.RunningThread
      107         112   C++.delete
      102           0   SysIpL2Addr.ctor(copy)
      101        1021   Context.RunningContext
       92         933   SysIpL2Addr.dtor
       85           0   SysIpL3Addr.ctor(copy)
       84         845   SysIpL3Addr.dtor
       78         796   Q1Way.Exq
       77         967   TlvMessage.FencePtr
       73        1941   ProtocolSM.Port
       67         522   Context.SetContextMsg
       65         772   MsgPort.Port
       59         546   Q1Way.Init
       55         755   Q1Way.Purge
       52         540   SysIpL3Addr.operator=(copy)
       51         435   SysIpL2Addr.operator=(copy)
       50           0   SysIpL2Addr.ctor
       50           0   SysIpL3Addr.ctor
       47         762   SysHeap.Alloc
       47         538   SbIpBuffer.operator new
       47         489   Memory.Alloc
       47         464   IpBuffer.BuffSize
       43         458   Message.RxSbAddr
       43         452   SbIpBuffer.PayloadSize
       42        2924   Message.ClearContext
       42         424   TlvMessage.FirstParm
       42         378   TlvMessage.FindParm
       41         389   Message.Exqueue
       39         252   Thread.Pause
       38         654   TlvMessage.FindType
       37         346   TlvMessage.CheckFence
       36         264   TlvMessage.NextParm
       33        2214   Memory.Copy
       33         322   Context.SetState
       33         281   Event.dtor
       33         217   ServiceSM.ExqEvent
       32         227   Event.operator new
       32         192   ServiceSM.EnqEvent
       32          30   Event.ctor
       28         352   InvokerPool.FindWork
       27         321   TlvMessage.AddParm
       27         278   IpBuffer.AddBytes
       27         270   TlvMessage.AddType
       25         318   Context.Exqueue
       25         306   MsgBuffer.dtor
       25         304   Message.operator new
       25         298   IpBuffer.dtor
       25         289   SbIpBuffer.operator delete
       25         281   SysHeap.Free
       25         279   MsgHeader.ctor
       25         276   InvokerThread.ClearContext
       25         266   Memory.Free
       25         261   SbIpBuffer.dtor
       25         255   Thread.RtcPercentUsed
       25          37   IpBuffer.ctor
       25          12   SbIpBuffer.ctor
       25           0   MsgBuffer.ctor
       24         262   Message.dtor
       24         236   Message.Enqueue
       24         194   TlvMessage.dtor
       23         390   Thread.ExitBlockingOperation
       23         247   GlobalAddress.dtor
       23         234   Factory.RecordMsg
       23         199   Thread.Unlock
       22         330   Thread.ResumeLocked
       22         238   Message.TxSbAddr
       22           0   MsgBuffer.ctor(copy)
       21          54   IpBuffer.ctor(copy)
       21           0   SbIpBuffer.ctor(copy)
       20    10361442   SysMutex.Release
       20         254   Thread.LogContextSwitch
       20         136   BcEvent.dtor
       20           0   BcEvent.ctor
       19        1148   SysSocket.TracePeer
       19         258   Message.RxFactory
       19         210   Q2Way.Exq
       19         204   Thread.EnterBlockingOperation
       19         143   PotsMessage.dtor
       18        1150   SysSocket.SetBlocking
       18         189   Message.Handled
       18         188   Message.SetPsm
       17         228   PotsCallPsm.Cast
       17         182   Context.TraceMsg
       17         146   PotsBcSsm.SetNextSnp
       17         136   ProtocolSM.SetState
       17         119   ServiceSM.SetNextSnp
       16         218   SysMutex.Acquire
       16         160   Thread.InitialMsecs
       16         132   ServiceSM.SetNextState
       16         131   BcSsm.SetNextState
       16           0   ThreadAdmin.WarpFactor
       15        2281   InvokerPool.Dequeued
       15         170   Thread.PauseOver
       15         129   MsgPort.Find
       15         128   ServiceSM.SetNextSap
       15         115   MediaInfo.ctor
       15         113   PotsBcSsm.SetNextSap
       15          91   Q1Way.Henq
       14         225   InvokerPool.ReceiveMsg
       13         835   Context.ProcessWork
       13         264   SysThread.Interrupt
       13         162   Thread.Interrupt
       13         151   InvokerThread.ScheduledIn
       13         148   MsgFactory.ReceiveMsg
       13         148   ProtocolSM.EndOfTransaction
       13         147   Q2Way.Enq
       13         146   MediaPsm.EndOfTransaction
       13         144   InvokerThread.SetContext
       13         143   MediaPsm.PrepareOgMsgq
       13         139   InvokerPool.KickThread
       13         139   Message.SetProtocol
       13         138   Context.EnqMsg
       13         137   Message.SetSignal
       13         133   InvokerPool.Enqueued
       13         128   InvokerThread.BlockingAllowed
       13         113   Context.Enqueue
       13         111   ProtocolLayer.RootSsm
       13         105   ProtocolSM.PeerFactory
       13          59   InvokerPool.ScheduledOut
       13          35   Message.ctor(o/g)
       13           6   TlvMessage.ctor(o/g)
       12         682   Context.CaptureTask
       12         249   IpPort.BytesRcvd
       12         206   SbTracer.MsgStatus
       12         195   IoThread.InvokeHandler
       12         182   InvokerPool.TraceRxNet
       12         158   Context.ProcessMsg
       12         146   NwTracer.BuffStatus
       12         145   SbExtInputHandler.AllocBuff
       12         107   Pots_NU_Message.dtor
       12          80   Initiator.InvokeHandler
       12          69   PotsProfile.FindFeature
       12           0   Message.ctor(i/c)
       12           0   PotsMessage.ctor(i/c)
       12           0   TlvMessage.ctor(i/c)
       11         310   Message.SetReceiver
       11         236   MsgFactory.CaptureMsg
       11         163   InvokerPool.ReceiveBuff
       11         141   PotsCallPsm.SendSignal
       11         131   IoThread.ConditionalPause
       11         104   ProtocolSM.GetProtocol
       11          96   ProtocolSM.EnqOgMsg
       11           0   GlobalAddress.ctor(L3addr, locaddr)
       10         319   Message.SetSender
       10         182   SysSocket.Empty
       10         178   ProtocolLayer.dtor
       10         137   Context.dtor
       10         128   SbInputHandler.ReceiveBuff
       10         125   ObjectPool.BidToObj
       10         119   Message.Send
       10         111   Factory.IncrContexts
       10         110   Context.operator new
       10         101   TlvMessage.Send
       10         100   Message.Capture
       10          97   MsgContext.dtor
       10          81   MediaPsm.SetOgPort
       10          44   UdpIoThread.Enter
       10           8   Context.ctor
       10           0   MsgContext.ctor
        9         122   SysUdpSocket.SendTo
        9         106   PotsMessage.AddHeader
        9         104   ProtocolSM.AddressesUnknown
        9           0   PotsMessage.ctor(o/g)
        8         101   SysUdpSocket.SendBuff
        8          94   IpBuffer.Send
        8          93   MsgPort.SendMsg
        8          86   IpBuffer.OutgoingBytes
        8          85   ToneRegistry.ToneToPort
        8          83   PsmContext.EndOfTransaction
        8          82   ProtocolLayer.SendToLower
        8          78   SsmContext.EndOfTransaction
        8          77   MsgPort.Route
        8          77   ProxyBcSsm.EndOfTransaction
        8          74   ProxyBcSsm.FirstProxy
        8          68   MsgContext.EndOfTransaction
