FUNCTION PROFILE: 18-Sep-2017 19:32:43.084 on Reigi

    Calls       uSecs   Function
    -----       -----   --------
      277       13576   Base.ctor
      276           0   Object.ctor
      219        2668   Q1Way.Enq
      192        3543   Context.RunningContextTraced
      142        1478   ObjectPool.EnqBlock
      141        1666   Pooled.operator delete
      137         150   C++.delete
      136        1835   Q1Way.Deq
      133        1583   Context.RunningContext
      133        1506   ObjectPool.DeqBlock
      133           0   Pooled.ctor
      126       14977   Thread.RunningThread
      123        1470   Q1Way.Exq
      116        1610   MsgPort.Port
      116        1327   ProtocolSM.Port
      109        1051   Q1Way.Purge
      104        1855   TlvMessage.FencePtr
       96         893   Context.SetContextMsg
       85        1002   SysIpL3Addr.dtor
       85         935   SysIpL2Addr.dtor
       82           0   SysIpL2Addr.ctor(copy)
       82           0   SysIpL3Addr.ctor(copy)
       78         981   SysIpL3Addr.operator=(copy)
       78         905   SysIpL2Addr.operator=(copy)
       71         850   Message.RxSbAddr
       65         689   Message.Exqueue
       63         506   TlvMessage.NextParm
       60        4081   Message.ClearContext
       59         999   SysHeap.Alloc
       59         679   Memory.Alloc
       59         577   IpBuffer.BuffSize
       57         733   SbIpBuffer.operator new
       56           0   SysIpL2Addr.ctor
       56           0   SysIpL3Addr.ctor
       55         787   SbIpBuffer.PayloadSize
       53         479   Context.SetState
       52         731   TlvMessage.CheckFence
       51         495   TlvMessage.FindParm
       51         461   TlvMessage.FirstParm
       44         849   Memory.Copy
       41         467   Message.TxSbAddr
       41         456   Factory.RecordMsg
       40         322   TlvMessage.FindType
       39         531   Event.operator new
       39         428   ServiceSM.EnqEvent
       39          37   Event.ctor
       38         485   Event.dtor
       38         434   Message.Enqueue
       38         378   ServiceSM.ExqEvent
       37         538   IpBuffer.AddBytes
       37         393   InvokerThread.ClearContext
       36         343   Context.Exqueue
       36         231   Thread.Pause
       35         338   Thread.RtcPercentUsed
       34         361   InvokerPool.FindWork
       33         564   TlvMessage.AddParm
       33         475   TlvMessage.AddType
       33         455   Message.SetPsm
       32         426   Message.Handled
       32         373   Message.RxFactory
       30          67   IpBuffer.ctor(copy)
       30           0   SbIpBuffer.ctor(copy)
       29         406   ProtocolSM.SetState
       29         351   SysHeap.Free
       29         315   Memory.Free
       29           0   MsgBuffer.ctor(copy)
       28         351   MsgHeader.ctor
       28         339   MsgBuffer.dtor
       28         330   SbIpBuffer.operator delete
       28         325   IpBuffer.dtor
       28         291   SbIpBuffer.dtor
       28          57   IpBuffer.ctor
       28          13   SbIpBuffer.ctor
       28           0   MsgBuffer.ctor
       27         464   ServiceSM.ProcessEvent
       27         446   ProtocolSM.EndOfTransaction
       27         377   Message.operator new
       27         355   MediaPsm.PrepareOgMsgq
       27         335   Message.dtor
       27         331   MediaPsm.EndOfTransaction
       27         288   Context.TraceMsg
       27         244   TlvMessage.dtor
       25         234   Q2Way.Exq
       23        1231   Context.CaptureTask
       23         944   Message.SetSender
       23         891   Message.SetReceiver
       23         436   SysThread.Interrupt
       23         325   Thread.Interrupt
       23         310   ProtocolLayer.RootSsm
       23         297   InvokerPool.KickThread
       23         289   GlobalAddress.dtor
       23         289   MsgFactory.ReceiveMsg
       23         282   Q2Way.Enq
       23         272   InvokerPool.Enqueued
       23         266   Context.Enqueue
       23         256   ProtocolSM.PeerFactory
       23         248   Context.EnqMsg
       23         208   Thread.PauseOver
       22         338   InvokerPool.ReceiveMsg
       22         283   ProtocolLayer.dtor
       22         259   Context.ProcessMsg
       22         228   Context.ProcessWork
       22         225   InvokerThread.SetContext
       22         221   InvokerPool.Dequeued
       22         196   PotsMessage.dtor
       21        1112   SysSocket.TracePeer
       20         326   Thread.ExitBlockingOperation
       20         150   Thread.Unlock
       19        1056   SysSocket.SetBlocking
       19         302   Message.Send
       19         297   ProtocolLayer.SendToLower
       19         290   MsgPort.SendMsg
       19         269   TlvMessage.Send
       19         262   PotsCallPsm.Cast
       19         259   ProtocolSM.GetProtocol
       19         258   MsgPort.Route
       19         211   Q1Way.Henq
       19         210   ProtocolLayer.EnsureLower
       19         204   MsgPort.WrapMsg
       18         291   ObjectPool.BidToObj
       18         282   MsgPort.Find
       18         255   ProtocolSM.AddressesUnknown
       18         222   Message.Capture
       18         214   Message.Henqueue
       18         200   Q1Way.Init
       18         182   ServiceSM.EndOfTransaction
       17        1912   SysMutex.Release
       17         258   SbTracer.MsgStatus
       17         240   MediaPsm.SetOgPort
       17         212   Thread.LogContextSwitch
       17         161   Thread.EnterBlockingOperation
       16         241   SbAnalyzeMessage.ProcessEvent
       16         202   NwTracer.BuffStatus
       16         192   Thread.ResumeLocked
       16         144   Pots_NU_Message.dtor
       15         215   Message.SetSignal
       15         212   Message.SetProtocol
       15         195   ProtocolSM.EnqOgMsg
       15          42   Message.ctor(o/g)
       15           7   TlvMessage.ctor(o/g)
       14         217   SsmFactory.ReceiveMsg
       14         213   ProtocolSM.HenqReceivedMsg
       14         208   ProtocolLayer.SendToUpper
       14         207   PotsCallPsm.SendSignal
       14         203   SsmContext.ProcessIcMsg
       14         194   ProtocolSM.ReceiveMsg
       14         194   TlvMessage.ChangeDir
       14         193   MediaPsm.ReceiveMsg
       14         191   MediaPsm.UpdateIcMedia
       14         186   PsmContext.FindPort
       14         185   PsmContext.EndOfTransaction
       14         185   PsmFactory.ReceiveMsg
       14         181   MsgPort.ReceiveMsg
       14         176   SsmContext.EndOfTransaction
       14         166   ProtocolSM.UnwrapMsg
       14         165   Message.ChangeDir
       14         164   ServiceSM.PsmDeleted
       14         155   MsgContext.EndOfTransaction
       14         142   AnalyzeMsgEvent.dtor
       14         124   Context.dtor
       14         123   SsmContext.IsIdle
       14         113   MsgContext.dtor
       14           0   AnalyzeMsgEvent.ctor
       14           0   ThreadAdmin.WarpFactor
       13         298   MsgFactory.CaptureMsg
       13         202   IpPort.BytesRcvd
       13         202   PotsCallPsm.ProcessOgMsg
       13         179   IoThread.InvokeHandler
       13         171   MediaPsm.UpdateOgMedia
       13         170   PotsCallPsm.Route
       13         160   SbExtInputHandler.AllocBuff
       13         158   IoThread.ConditionalPause
       13         155   ServiceSM.DeleteIdleModifier
       13         151   Thread.InitialMsecs
       12         234   SysSocket.Empty
       12         164   InvokerPool.ReceiveBuff
       12         161   SbInputHandler.ReceiveBuff
       12         158   PotsMessage.AddHeader
       12         142   InvokerPool.TraceRxNet
       12         103   InvokerThread.BlockingAllowed
       12          57   InvokerPool.ScheduledOut
       12           0   Message.ctor(i/c)
       12           0   PotsMessage.ctor(i/c)
       12           0   PotsMessage.ctor(o/g)
       12           0   TlvMessage.ctor(i/c)
       11         179   MsgPort.dtor
       11         178   ProtocolSM.dtor
       11         176   SysMutex.Acquire
       11         153   MediaSsm.PsmDeleted
       11         143   MsgPort.AdjacentDeleted
       11         136   ProtocolSM.Destroy
       11         135   ProtocolSM.SendFinal
       11         127   PsmContext.ExqPort
       11         119   PsmContext.ExqPsm
       11         117   ProtocolLayer.AdjacentDeleted
       11         113   MediaPsm.dtor
       11           0   BcEvent.ctor
       10         185   BcSsm.CalcPort
       10         170   IpPortRegistry.CanBypassStack
       10         163   PotsBcSsm.SetNextSap
       10         153   ServiceSM.SetNextSap
       10         145   ProxyBcSsm.CalcPort
       10         122   ServiceSM.ProcessSsmqSap
       10         108   BcEvent.dtor
       10         108   InvokerThread.ScheduledIn
       10         105   ServiceSM.SetNextState
       10           9   Pots_NU_Message.ctor(o/g)
        9         574   PotsShelfHandler.ReceiveBuff
        9         159   PotsCallPsm.EnsureMediaMsg
        9         135   MediaPsm.GetMediaSsm
        9         135   SysUdpSocket.SendBuff
        9         131   MediaSsm.NotifyListeners
        9         120   IpBuffer.OutgoingBytes
        9         118   SysUdpSocket.SendTo
        9         115   IpBuffer.Send
        9          96   PotsShelfFactory.ProcessIcMsg
        9          77   MsgContext.ProcessIcMsg
        9          73   Context.operator new
        9          60   Factory.IncrContexts
        9           9   Context.ctor
        9           0   BcReleaseEvent.ctor
        9           0   MsgContext.ctor
        8         121   PotsBcSsm.PsmDeleted
        8         116   ServiceSM.dtor
        8         114   ProxyBcSsm.PsmDeleted
        8         113   BcSsm.PsmDeleted
        8         113   MediaPsm.CalcIcPort
        8         108   IpPort.BytesSent
        8         101   ProxyBcSsm.EndOfTransaction
