SCHEDULER REPORT: 19-Sep-2017 12:20:26.845 on Reigi
for interval beginning at 12:20:08.208
------------------------------------------------------------------------
      THREADS      |    SINCE START OF CURRENT 15-MIN INTERVAL    | LAST
                   |            rtc  max   max     max  total     |5 SEC
id    name host f b| ex yields  t/o msgs stack   usecs  msecs %cpu| %cpu
------------------------------------------------------------------------
      idle                                              16510 88.6  85.0
 1    root 4f08 w S   0    540    0    0   300  255048    352  1.9   0.4
 2    init 1a14 s S   0    541    0    0  1352  647674    725  3.9   0.4
 3    file 0ad0 B     0    378    0   57   392     163    302  1.6   3.9
 4    cout 1c78 B     0    328    0   50   340     152    329  1.8   4.0
 5     cin 5708 B C   0      3    0    0   212      59      0  0.0   0.0
 6  objaud 22ac A S   0    112    0    0   760    5477     69  0.4   0.5
 7   stats 0b78 B S   0      4    0    0   316     244      0  0.0   0.0
 8     log 33d0 B S   0      4    0    1   364     156      0  0.0   0.0
 9     cli 4e14 O     0    154    1    0  1344   51381    258  1.4   4.1
10 invoker 5398 P S   0      1    0    0   240     210      0  0.0   0.0
11   timer 0efc P S   0     18    0    0   252     204      1  0.0   0.0
12   tcpio 51fc P N   0      1    0    0   308    1060      1  0.0   0.0
13   udpio 5954 P N   0      1    0    0   280     447      0  0.0   0.0
14   udpio 5bc8 P N   0      1    0    0   280     319      0  0.0   0.0
15   recov 2470 P S   2     10    0    0  4188   46861     86  0.5   1.7
------------------------------------------------------------------------

Context switches: 369
Timestamp  Id  Host              Ticks In            Ticks Out      uSecs
20:24.426   1  4f08-         615292687518         615292687814        116  
20:24.457   2  1a14-         615292766059         615292766403        135  
20:24.457   1  4f08-         615292766552         615292767016        183  
20:24.488   2  1a14-         615292845080         615292845242         64  
20:24.488   1  4f08-         615292845210         615292845525^       124  
20:24.519   2  1a14-         615292924287         615292924842        219  
20:24.519   1  4f08-         615292924718         615292925095^       148  
20:24.550   2  1a14-         615293003607         615293004114        200  
20:24.551   1  4f08-         615293003951         615293004178^        89  
20:24.582   2  1a14-         615293082656         615293083049        155  
20:24.582   1  4f08-         615293083175         615293083586        162  
20:24.613   2  1a14-         615293162038         615293162484        176  
20:24.613   1  4f08-         615293162375         615293162766^       154  
20:24.644   2  1a14-         615293240821         615293241213        154  
20:24.644   1  4f08-         615293241138         615293241747^       240  
20:24.675   2  1a14-         615293319730         615293320174        175  
20:24.675   1  4f08-         615293319994         615293320368^       147  
20:24.707   2  1a14-         615293398791         615293399083        115  
20:24.707   1  4f08-         615293399142         615293399494        139  
20:24.738   2  1a14-         615293477845         615293478291        176  
20:24.738   1  4f08-         615293478152         615293478344^        75  
20:24.769   2  1a14-         615293557300         615293557626        128  
20:24.769   1  4f08-         615293557755         615293558168        163  
20:24.800   2  1a14-         615293636248         615293636705        180  
20:24.801   1  4f08-         615293636615         615293637002^       152  
20:24.832   2  1a14-         615293715561         615293715939        149  
20:24.832   1  4f08-         615293716037         615293716446        161  
20:24.863   2  1a14-         615293794606         615293795089        190  
20:24.863   1  4f08-         615293794936         615293795391^       179  
20:24.894   2  1a14-         615293873308         615293873744        172  
20:24.894   1  4f08-         615293873645         615293873919^       108  
20:24.925   2  1a14-         615293952390         615293952946        219  
20:24.925   1  4f08-         615293952705         615293953212^       200  
20:24.956   2  1a14-         615294031292         615294031575        111  
20:24.956   1  4f08-         615294031437         615294031704^       105  
20:24.988   2  1a14-         615294110483         615294110982        197  
20:24.988   1  4f08-         615294110922         615294111139^        85  
20:25.019   2  1a14-         615294189407         615294189468         24  
20:25.019   7  0b78          615294189450         615294189484^        13  
20:25.019   1  4f08-         615294189492         615294189603         43  
20:25.050   2  1a14-         615294268598         615294268748         59  
20:25.050   1  4f08-         615294268817         615294268990         68  
20:25.082   2  1a14-         615294347955         615294348169         84  
20:25.082   1  4f08-         615294348223         615294348468         96  
20:25.113   2  1a14-         615294427053         615294427299         97  
20:25.113   1  4f08-         615294427348         615294427455         42  
20:25.144   2  1a14-         615294506377         615294506669        115  
20:25.144   1  4f08-         615294506618         615294506807^        74  
20:25.175   2  1a14-         615294585817         615294586362        215  
20:25.176   1  4f08-         615294586125         615294586292^        65  
20:25.207   2  1a14-         615294664295         615294664677        150  
20:25.207   1  4f08-         615294664766         615294665181        163  
20:25.238  11  0efc          615294743863         615294743940         30  
20:25.238   2  1a14-         615294743897         615294744332^       171  
20:25.238   1  4f08-         615294744123         615294744590^       184  
20:25.269   2  1a14-         615294822990         615294823453        182  
20:25.269   1  4f08-         615294823479         615294823807        129  
20:25.300   2  1a14-         615294902048         615294902528        189  
20:25.301   1  4f08-         615294902430         615294902844^       163  
20:25.332   2  1a14-         615294981285         615294981630        136  
20:25.332   1  4f08-         615294981786         615294982204        165  
20:25.363   2  1a14-         615295060247         615295060609        143  
20:25.363   1  4f08-         615295060495         615295060778^       111  
20:25.394   2  1a14-         615295139421         615295139941        205  
20:25.394   1  4f08-         615295139885         615295140235^       138  
20:25.426   2  1a14-         615295218642         615295219121        189  
20:25.426   1  4f08-         615295219018         615295219415^       156  
20:25.457   2  1a14-         615295297213         615295297754        213  
20:25.457   1  4f08-         615295297511         615295297719^        82  
20:25.488   2  1a14-         615295376685         615295377017        131  
20:25.488   1  4f08-         615295377166         615295377574        161  
20:25.519   2  1a14-         615295455812         615295456226        163  
20:25.519   1  4f08-         615295456138         615295456450^       123  
20:25.550   2  1a14-         615295534612         615295534835         88  
20:25.550   1  4f08-         615295534917         615295535116         78  
20:25.582   2  1a14-         615295613594         615295613844         98  
20:25.582   1  4f08-         615295613832         615295613995^        64  
20:25.613   2  1a14-         615295693134         615295693613        189  
20:25.613   1  4f08-         615295693540         615295693908^       145  
20:25.644   2  1a14-         615295772098         615295772490        154  
20:25.644   1  4f08-         615295772640         615295773050        161  
20:25.676   1  4f08-         615295851490         615295851640         59  
20:25.707   2  1a14-         615295930309         615295930700        154  
20:25.707   1  4f08-         615295930837         615295931288        178  
20:25.738   2  1a14-         615296009411         615296009846        171  
20:25.738   1  4f08-         615296009878         615296010228        138  
20:25.769   2  1a14-         615296088223         615296088853        248  
20:25.769   1  4f08-         615296088683         615296088908^        88  
20:25.801   2  1a14-         615296168526         615296168650         48  
20:25.801   1  4f08-         615296168692         615296168855         64  
20:25.832   2  1a14-         615296247273         615296247466         76  
20:25.832   1  4f08-         615296247461         615296247620^        62  
20:25.863   2  1a14-         615296326296         615296326548         99  
20:25.863   1  4f08-         615296326497         615296326592^        37  
20:25.895   2  1a14-         615296406090         615296406422        131  
20:25.895   1  4f08-         615296406578         615296406988        161  
20:25.926   2  1a14-         615296485170         615296485607        172  
20:25.926   1  4f08-         615296485645         615296485867         87  
20:25.957   2  1a14-         615296563977         615296564443        184  
20:25.957   1  4f08-         615296564531         615296564940        161  
20:25.988   2  1a14-         615296643089         615296643444        140  
20:25.988   1  4f08-         615296643507         615296643859        139  
20:26.020   2  1a14-         615296722360         615296722693        131  
20:26.020   1  4f08-         615296722556         615296722794^        94  
20:26.051   2  1a14-         615296801537         615296801820        111  
20:26.051   1  4f08-         615296801802         615296802061^       102  
20:26.082   2  1a14-         615296880732         615296881074        135  
20:26.082   1  4f08-         615296881172         615296881600        169  
20:26.113   2  1a14-         615296959966         615296960329        143  
20:26.114   1  4f08-         615296960470         615296960898        169  
20:26.145   2  1a14-         615297038964         615297039340        148  
20:26.145   1  4f08-         615297039438         615297039906        184  
20:26.176   2  1a14-         615297117794         615297118228        171  
20:26.176   1  4f08-         615297118199         615297118642^       175  
20:26.207   2  1a14-         615297197071         615297197288         85  
20:26.207   1  4f08-         615297197226         615297197378^        60  
20:26.238   2  1a14-         615297275964         615297276392        169  
20:26.238  11  0efc          615297276191         615297276288^        38  
20:26.270   2  1a14-         615297355493         615297355836        135  
20:26.270   1  4f08-         615297355933         615297356343        161  
20:26.301   2  1a14-         615297434460         615297435065        239  
20:26.301   1  4f08-         615297434872         615297435143^       107  
20:26.332   2  1a14-         615297513563         615297513979        164  
20:26.332   1  4f08-         615297513927         615297514273^       136  
20:26.363   2  1a14-         615297592649         615297593164        203  
20:26.364   1  4f08-         615297593103         615297593487^       151  
20:26.394   2  1a14-         615297671393         615297671858        183  
20:26.395   1  4f08-         615297671807         615297672154^       137  
20:26.426   2  1a14-         615297750276         615297750508         91  
20:26.426   1  4f08-         615297750467         615297750689^        87  
20:26.457   2  1a14-         615297829748         615297829993         96  
20:26.457   1  4f08-         615297829986         615297830212^        89  
20:26.488   2  1a14-         615297908845         615297909044         78  
20:26.488   1  4f08-         615297909124         615297909416        115  
20:26.520   2  1a14-         615297988120         615297988662        214  
20:26.520   1  4f08-         615297988522         615297988793^       107  
20:26.551   2  1a14-         615298067331         615298067774        175  
20:26.551   1  4f08-         615298067865         615298068276        162  
20:26.582   2  1a14-         615298146354         615298146879        207  
20:26.582   1  4f08-         615298146801         615298147103^       119  
20:26.613   2  1a14-         615298225445         615298225942        196  
20:26.614   1  4f08-         615298225767         615298226111^       135  
20:26.645   2  1a14-         615298304363         615298304557         76  
20:26.645   1  4f08-         615298304624         615298304817         76  
20:26.676   2  1a14-         615298383704         615298384035        130  
20:26.676   1  4f08-         615298384162         615298384571        161  
20:26.707   2  1a14-         615298462706         615298463100        155  
