SCHEDULER REPORT: 19-Sep-2017 12:23:05.410 on Reigi
for interval beginning at 12:20:08.208
------------------------------------------------------------------------
      THREADS      |    SINCE START OF CURRENT 15-MIN INTERVAL    | LAST
                   |            rtc  max   max     max  total     |5 SEC
id    name host f b| ex yields  t/o msgs stack   usecs  msecs %cpu| %cpu
------------------------------------------------------------------------
      idle                                             102310 57.7  95.8
 1    root 4f08 w S   0   3522    0    0   300  255048    666  0.4   0.4
 2    init 1a14 s S   0   3523    0    0  1352  647674   1119  0.6   0.4
 3    file 0ad0 B     0   2587    0   57   392     163  13228  7.5   0.5
 4    cout 1c78 B     0   2077    0   50   432     152  12991  7.3   2.3
 5     cin 5708 B C   0      5    0    0   236      59      0  0.0   0.0
 6  objaud 22ac A S   0    741    0    0   760    5477    352  0.2   0.5
 7   stats 0b78 B S   0     36    0    0   316     244      1  0.0   0.0
 8     log 33d0 B S   0     37    0    3   364   25603     31  0.0   0.0
 9     cli 4e14 O     1   1018   10    0  4676  118351   2351  1.3   0.0
10 invoker 5398 P S   0      1    0    0   240     210      0  0.0   0.0
11   timer 0efc P S   0     96    0    0   252     204      4  0.0   0.0
12   tcpio 51fc P N   0      1    0    0   308    1060      1  0.0   0.0
13   udpio 5954 P N   0      1    0    0   280     447      0  0.0   0.0
14   udpio 5bc8 P N   0      1    0    0   280     319      0  0.0   0.0
15   recov 023c P S   2     10  927    0  3080 10+ sec  44147 24.9   0.0
------------------------------------------------------------------------

Context switches: 1248
Timestamp  Id  Host              Ticks In            Ticks Out      uSecs
22:45.517   3  0ad0-         615649824064         615649829687       2221  
22:45.518   4  1c78-         615649827540         615649830424^      1139  
22:45.518   9  4e14          615649827828         615649828232^       159  
22:45.518   9  4e14          615649828320         615649828497^        69  
22:45.518   9  4e14          615649828544         615649829287^       293  
22:45.519   9  4e14          615649829396         615649829670^       108  
22:45.519   3  0ad0          615649829706         615649829739^        13  
22:45.519   9  4e14          615649829776         615649831066^       509  
22:45.519   3  0ad0-         615649829800         615649835851^      2390  
22:45.519   4  1c78          615649831110         615649831193^        32  
22:45.519   9  4e14          615649831233         615649831683^       177  
22:45.519   4  1c78-         615649831277         615649842979^      4623  
22:45.520   9  4e14          615649831776         615649832394^       244  
22:45.520   9  4e14          615649832609         615649833650^       411  
22:45.521   9  4e14          615649833833         615649834072^        94  
22:45.521   3  0ad0          615649835938         615649836009^        28  
22:45.521   3  0ad0-         615649836079         615649845249^      3622  
22:45.522   2  1a14-         615649838570         615649838692^        48  
22:45.524   4  1c78          615649843088         615649843177^        35  
22:45.524   4  1c78-         615649843223         615649851470^      3258  
22:45.525   3  0ad0          615649845327         615649845385^        22  
22:45.525   3  0ad0-         615649845433         615649852472^      2780  
22:45.527   4  1c78          615649851538         615649851592^        21  
22:45.528   4  1c78-         615649851659         615649854270^      1031  
22:45.528   3  0ad0          615649852536         615649852591^        21  
22:45.528   3  0ad0-         615649852640         615649858363^      2260  
22:45.529   4  1c78          615649854367         615649854419^        20  
22:45.529   4  1c78-         615649854465         615649856903^       963  
22:45.530   4  1c78          615649856962         615649857008^        18  
22:45.530   4  1c78-         615649857054         615649859272^       876  
22:45.530   3  0ad0          615649858436         615649858533^        38  
22:45.530   3  0ad0-         615649858582         615649864489^      2333  
22:45.531   4  1c78          615649859347         615649859403^        22  
22:45.531   4  1c78-         615649859472         615649864026^      1799  
22:45.532   4  1c78          615649864122         615649864184^        24  
22:45.533   4  1c78-         615649864247         615649866002^       693  
22:45.533   3  0ad0          615649864556         615649864642^        33  
22:45.533   3  0ad0-         615649864691         615649870522^      2303  
22:45.533   4  1c78          615649866118         615649866256^        54  
22:45.533   4  1c78-         615649866342         615649869079^      1081  
22:45.534   4  1c78          615649869175         615649869216^        16  
22:45.535   4  1c78-         615649869260         615649870489^       485  
22:45.535   3  0ad0          615649870542         615649870588         18  
22:45.535   4  1c78          615649870613         615649870647         13  
22:45.535   3  0ad0-         615649870628         615649877234^      2609  
22:45.535   4  1c78-         615649870695         615649871986^       510  
22:45.536   4  1c78          615649872041         615649872117^        30  
22:45.536   4  1c78-         615649872161         615649874143^       783  
22:45.536   4  1c78          615649874244         615649874329^        33  
22:45.537   4  1c78-         615649874415         615649876182^       698  
22:45.537   4  1c78          615649876236         615649876277^        16  
22:45.537   4  1c78-         615649876321         615649877567^       492  
22:45.538   3  0ad0          615649877399         615649877538^        54  
22:45.538   4  1c78          615649877619         615649877643          9  
22:45.538   3  0ad0-         615649877639         615649884390^      2667  
22:45.538   4  1c78-         615649877685         615649883112^      2144  
22:45.540   4  1c78          615649883171         615649883221^        19  
22:45.540   4  1c78-         615649883266         615649884071^       318  
22:45.540   4  1c78          615649884212         615649884265^        20  
22:45.540   4  1c78-         615649884287         615649886195^       753  
22:45.541   3  0ad0          615649884448         615649884528^        31  
22:45.541   3  0ad0-         615649884575         615649891051^      2558  
22:45.541   4  1c78          615649886250         615649886293^        16  
22:45.541   4  1c78-         615649886336         615649887191^       337  
22:45.542   4  1c78          615649887256         615649887297^        16  
22:45.542   4  1c78-         615649887343         615649892707^      2119  
22:45.543   3  0ad0          615649891144         615649891212^        26  
22:45.543   3  0ad0-         615649891280         615649898100^      2694  
22:45.544   4  1c78          615649892764         615649892809^        17  
22:45.544   4  1c78-         615649892853         615649898947^      2407  
22:45.546   3  0ad0          615649898205         615649898285^        31  
22:45.546   3  0ad0-         615649898361         615649904594^      2462  
22:45.546   4  1c78          615649899003         615649899085^        32  
22:45.546   4  1c78-         615649899145         615649900891^       689  
