FUNCTION PROFILE: Jun-13-2022 16:41:34.982 on Reigi

    Calls       uSecs   Function
    -----       -----   --------
      820        1726   Q1Way.Enq
      761        1715   Q1Way.Deq
      756        1731   ObjectPool.DeqBlock
      756        1616   Pooled.ctor
      663        1813   Context.RunningContextTraced
      542        1249   ObjectPool.EnqBlock
      542        1185   Pooled.operator delete
      472         989   Context.RunningContext
      441         272   C++.delete
      380         741   Q1Way.Exq
      336         651   TlvMessage.FencePtr
      335        1599   SysIpL2Addr.dtor
      335         835   SysIpL3Addr.dtor
      335         735   ProtocolSM.Port
      309         644   MsgPort.Port
      306         533   Context.SetContextMsg
      283        2258   Gate.Notify
      283        1042   Thread.Interrupt
      283        1039   SysThread.Interrupt
      272         519   SbIpBuffer.PayloadSize
      255    22923623   Gate.WaitFor
      255         899   SysThread.Suspend
      247         765   SysIpL3Addr.ctor
      247         608   SysIpL2Addr.ctor
      247         462   IPv6Addr.ctor
      228         507   Message.RxSbAddr
      216         444   Message.Exqueue
      213         377   TlvMessage.NextParm
      208         551   SbIpBuffer.operator new
      208         472   NetworkBase.AllocByteBuff
      208         471   SmallBuffer.operator new
      208         418   IpBuffer.AllocBuff
      205        3385   Message.ClearContext
      199         388   TlvMessage.FindParm
      199         338   TlvMessage.FirstParm
      194         755   Thread.Pause
      184         386   Q1Way.Init
      177         336   Q1Way.Purge
      172         222   Context.SetState
      168         358   TlvMessage.CheckFence
      166         302   TlvMessage.FindType
      161         525   Memory.Copy
      158        3711   Thread.LogContextSwitch
      158        1226   Thread.ExitBlockingOperation
      158        1002   Mutex.Acquire
      158         955   Thread.Resume
      158         787   Thread.InitialTime
      158         669   Thread.Ready
      158         646   ThreadAdmin.WarpFactor
      158         591   SysThread.Wait
      158         551   MutexGuard.ctor
      158         537   Thread.Schedule
      158         533   Mutex.Release
      158         527   Thread.EnterBlockingOperation
      158         496   Thread.Suspend
      158         479   MutexGuard.Release
      158         418   MutexGuard.dtor
      149         306   ServiceSM.EnqEvent
      149         271   ServiceSM.ExqEvent
      147         376   Event.ctor
      147         315   Event.operator new
      147         286   Event.dtor
      126         255   Message.TxSbAddr
      126         248   Factory.RecordMsg
      121         246   IpBuffer.AddBytes
      117         236   Thread.RtcPercentUsed
      116         491   SysSocket.SetBlocking
      113         247   Message.Enqueue
      112         492   SbIpBuffer.ctor(copy)
      112         336   IpBuffer.ctor(copy)
      112         210   MsgBuffer.ctor(copy)
      110         321   TlvMessage.AddParm
      110         227   TlvMessage.AddType
      107         228   Message.SetPsm
      106         241   InvokerPool.FindWork
      104         257   Message.Handled
      101         332   IpBuffer.dtor
      101         292   Message.dtor
      101         242   SbIpBuffer.dtor
      101         222   SbIpBuffer.operator delete
      101         213   TlvMessage.dtor
      101         210   Message.operator new
      101         195   MsgBuffer.dtor
       97         320   SysThread.Delay
       97         189   ProtocolSM.SetState
       96        1071   SbIpBuffer.ctor
       96         423   IpBuffer.ctor
       96         222   Context.Exqueue
       96         216   MsgBuffer.ctor
       96         167   MsgHeader.ctor
       96         159   InvokerThread.ClearContext
       95         216   ProtocolSM.EndOfTransaction
       95         180   MediaPsm.PrepareOgMsgq
       95         174   MediaPsm.EndOfTransaction
       94         201   GlobalAddress.dtor
       93         173   Q1Way.Henq
       90         181   Message.RxFactory
       89         174   ProtocolLayer.RootSsm
       88         263   SysSocket.TracePeer
       86         181   Q2Way.Exq
       77         298   Thread.CurrTimeRunning
       77         121   Context.TraceMsg
       73         169   Alarm.Create
       70         148   MsgPort.Find
       69         390   ServiceSM.ProcessEvent
       69         138   Message.SetReceiver
       69         129   Message.SetSender
       68         749   Context.CaptureTask
       68         249   Context.ProcessMsg
       68         239   InvokerPool.ReceiveMsg
       68         200   MsgFactory.ReceiveMsg
       68         153   InvokerPool.KickThread
       68         150   Context.EnqMsg
       68         150   InvokerThread.SetContext
       68         147   Context.Enqueue
       67         177   Context.ProcessWork
       67         143   PayloadInvokerPool.RecordDelay
       67         117   InvokerPool.Enqueued
       67         112   InvokerPool.Dequeued
       67         112   Thread.PauseOver
       65         120   Q2Way.Enq
       64         224   BcEvent.dtor
       64         180   BcEvent.ctor
       64         127   ObjectPool.BidToObj
       64         122   PotsMessage.dtor
       62         142   Message.Henqueue
       61         107   IpPort.RecvsInSequence
       61          84   ServiceSM.SetNextState
       59         155   MediaPsm.SetOgPort
       58         317   Message.Send
       58         148   TlvMessage.Send
       58         121   Message.Capture
       58         112   ProtocolSM.GetProtocol
       57          97   ServiceSM.EndOfTransaction
       56          94   ServiceSM.SetNextSnp
       56          89   PotsBcSsm.SetNextSnp
       55         115   ProtocolSM.AddressesUnknown
       55          89   ProtocolLayer.EnsureLower
       54         134   InvokerPool.ReceiveBuff
       54         111   ProtocolSM.PeerFactory
       54         108   TlvMessage.ctor(i/c)
       54          82   Message.ctor(i/c)
       53         165   MsgPort.SendMsg
       53         132   ProtocolLayer.SendToLower
       53         115   MsgPort.Route
       53          85   MsgPort.WrapMsg
       50         101   Message.SetProtocol
       49        6940   SysUdpSocket.RecvFrom
       49         202   SysSocket.Empty
       49         195   SessionBase.CaptureMsg
       49         162   SbTracer.MsgStatus
       49         138   IoThread.InvokeHandler
       49         118   SysIpL3Addr.NetworkToHost(IPv6)
       49          97   SbInputHandler.ReceiveBuff
       49          88   SessionBase.TraceRxNet
       49          87   NwTracer.BuffStatus
       49          84   IoThread.ConditionalPause
       49          76   IpPort.BytesRcvd
       49          75   InputHandler.NetworkToHost
       49          72   SysIpL2Addr.NetworkToHost(IPv6)
       48         140   SbAnalyzeMessage.ProcessEvent
       48          93   MediaInfo.ctor
       48          89   Pots_NU_Message.dtor
       47         222   Message.ctor(o/g)
       47          96   TlvMessage.ctor(o/g)
       47          83   Message.SetSignal
       47          74   BcSsm.SetNextState
       46         146   SsmContext.ProcessIcMsg
       46         131   PsmFactory.ReceiveMsg
       46         127   PsmContext.EndOfTransaction
       46         124   ProtocolLayer.SendToUpper
