SCHEDULER REPORT: 19-Sep-2017 12:21:29.667 on Reigi
for interval beginning at 12:20:08.208
------------------------------------------------------------------------
      THREADS      |    SINCE START OF CURRENT 15-MIN INTERVAL    | LAST
                   |            rtc  max   max     max  total     |5 SEC
id    name host f b| ex yields  t/o msgs stack   usecs  msecs %cpu| %cpu
------------------------------------------------------------------------
      idle                                              55520 68.2  99.0
 1    root 4f08 w S   0   1204    0    0   300  255048    458  0.6   0.5
 2    init 1a14 s S   0   1205    0    0  1352  647674    841  1.0   0.5
 3    file 0ad0 B     0   1457    0   57   392     163  12085 14.8   0.0
 4    cout 1c78 B     0   1187    0   50   432     152  11314 13.9   0.0
 5     cin 5708 B C   0      3    0    0   212      59      0  0.0   0.0
 6  objaud 22ac A S   0    334    0    0   760    5477    161  0.2   0.0
 7   stats 0b78 B S   0     16    0    0   316     244      1  0.0   0.0
 8     log 33d0 B S   0     17    0    2   364     156      1  0.0   0.0
 9     cli 4e14 O     0    581    3    0  1344   53919   1073  1.3   0.0
10 invoker 5398 P S   0      1    0    0   240     210      0  0.0   0.0
11   timer 0efc P S   0     48    0    0   252     204      2  0.0   0.0
12   tcpio 51fc P N   0      1    0    0   308    1060      1  0.0   0.0
13   udpio 5954 P N   0      1    0    0   280     447      0  0.0   0.0
14   udpio 5bc8 P N   0      1    0    0   280     319      0  0.0   0.0
------------------------------------------------------------------------

Context switches: 365
Timestamp  Id  Host              Ticks In            Ticks Out      uSecs
21:27.334   6  22ac          615451924273         615451924317         17  
21:27.406  11  0efc          615452106309         615452106374         25  
21:27.437   2  1a14-         615452185491         615452185813        127  
21:27.437   1  4f08-         615452185866         615452186274        161  
21:27.468   2  1a14-         615452264626         615452265041        163  
21:27.469   1  4f08-         615452265135         615452265545        161  
21:27.500   2  1a14-         615452343777         615452344228        178  
21:27.500   1  4f08-         615452344148         615452344314^        65  
21:27.531   2  1a14-         615452422814         615452423138        128  
21:27.531   1  4f08-         615452423300         615452423712        162  
21:27.562   2  1a14-         615452501668         615452501850         71  
21:27.562   1  4f08-         615452501817         615452502074^       101  
21:27.593   2  1a14-         615452580863         615452581115         99  
21:27.593   1  4f08-         615452581103         615452581259^        61  
21:27.625   2  1a14-         615452660287         615452660705        165  
21:27.625   1  4f08-         615452660640         615452661282^       253  
21:27.656   2  1a14-         615452739322         615452739811        193  
21:27.656   1  4f08-         615452739705         615452740202^       196  
21:27.687   2  1a14-         615452818496         615452818974        188  
21:27.687   1  4f08-         615452818988         615452819418        169  
21:27.718   2  1a14-         615452897513         615452898095        229  
21:27.750   2  1a14-         615452976276         615452976480         80  
21:27.750   1  4f08-         615452976520         615452976831        122  
21:27.781   2  1a14-         615453055109         615453055479        146  
21:27.781   1  4f08-         615453055324         615453055539^        84  
21:27.812   2  1a14-         615453134162         615453134332         67  
21:27.812   1  4f08-         615453134300         615453134565^       104  
21:27.843   2  1a14-         615453213472         615453213738        105  
