FUNCTION PROFILE: Jun-13-2022 16:40:17.259 on Reigi

    Calls       uSecs   Function
    -----       -----   --------
      668        1026   Q1Way.Enq
      639        1233   Q1Way.Deq
      635        1306   ObjectPool.DeqBlock
      635        1184   Pooled.ctor
      513        1102   Context.RunningContextTraced
      453         848   ObjectPool.EnqBlock
      453         809   Pooled.operator delete
      379         681   Context.RunningContext
      365         233   C++.delete
      288         440   Q1Way.Exq
      279        1091   SysIpL2Addr.dtor
      279         543   SysIpL3Addr.dtor
      258         459   ProtocolSM.Port
      258         387   TlvMessage.FencePtr
      256         363   Context.SetContextMsg
      238        1761   Gate.Notify
      238         797   Thread.Interrupt
      238         717   SysThread.Interrupt
      238         394   MsgPort.Port
      228         341   SbIpBuffer.PayloadSize
      221    18592775   Gate.WaitFor
      221         699   SysThread.Suspend
      204         574   SysIpL3Addr.ctor
      204         455   SysIpL2Addr.ctor
      204         354   IPv6Addr.ctor
      190         414   Message.RxSbAddr
      179         412   SbIpBuffer.operator new
      179         377   SmallBuffer.operator new
      179         358   NetworkBase.AllocByteBuff
      179         351   IpBuffer.AllocBuff
      172         283   Message.Exqueue
      164        2401   Message.ClearContext
      164         233   TlvMessage.FindParm
      164         217   TlvMessage.FirstParm
      164         216   TlvMessage.NextParm
      162         489   Thread.Pause
      152         248   Q1Way.Init
      145         429   Memory.Copy
      145         202   Q1Way.Purge
      141         203   TlvMessage.FindType
      140        2873   Thread.LogContextSwitch
      140         878   Thread.ExitBlockingOperation
      140         787   Mutex.Acquire
      140         755   Thread.Resume
      140         664   Thread.InitialTime
      140         498   Thread.Ready
      140         434   Thread.Schedule
      140         424   SysThread.Wait
      140         422   ThreadAdmin.WarpFactor
      140         405   Thread.Suspend
      140         400   MutexGuard.ctor
      140         392   MutexGuard.dtor
      140         381   Thread.EnterBlockingOperation
      140         374   Mutex.Release
      140         351   MutexGuard.Release
      135         126   Context.SetState
      129         189   TlvMessage.CheckFence
      116         243   Event.ctor
      116         202   Event.operator new
      116         198   Event.dtor
      116         175   ServiceSM.EnqEvent
      116         172   ServiceSM.ExqEvent
      106         443   SysSocket.SetBlocking
      103         175   Thread.RtcPercentUsed
       96         393   SbIpBuffer.ctor(copy)
       96         254   IpBuffer.ctor(copy)
       96         168   MsgBuffer.ctor(copy)
       96         158   Factory.RecordMsg
       96         145   Message.TxSbAddr
       95         140   IpBuffer.AddBytes
       94         161   InvokerPool.FindWork
       88         251   IpBuffer.dtor
       88         238   Message.dtor
       88         179   SbIpBuffer.dtor
       88         164   Message.operator new
       88         163   SbIpBuffer.operator delete
       88         156   TlvMessage.dtor
       88         134   MsgBuffer.dtor
       87         208   TlvMessage.AddParm
       87         140   TlvMessage.AddType
       86         273   SysSocket.TracePeer
       86         157   Message.Enqueue
       83         859   SbIpBuffer.ctor
       83         318   IpBuffer.ctor
       83         151   MsgBuffer.ctor
       83         130   MsgHeader.ctor
       81         288   SysThread.Delay
       81         141   Context.Exqueue
       81         112   InvokerThread.ClearContext
       79         116   Message.SetPsm
       76         159   Message.Handled
       74         124   ProtocolSM.SetState
       74         120   Message.RxFactory
       71         116   GlobalAddress.dtor
       69         108   ProtocolLayer.RootSsm
       67         150   BcEvent.ctor
       67         109   BcEvent.dtor
       67         103   Q1Way.Henq
       66          90   Q2Way.Exq
       62         136   ProtocolSM.EndOfTransaction
       62         106   MediaPsm.EndOfTransaction
       62          96   MediaPsm.PrepareOgMsgq
       62          79   Context.TraceMsg
       59         125   IpPort.RecvsInSequence
       59         113   Alarm.Create
       58          85   PotsBcSsm.SetNextSnp
       58          76   ServiceSM.SetNextSnp
       56          90   PotsMessage.dtor
       55          99   MsgPort.Find
       54         493   Context.CaptureTask
       54         192   InvokerPool.ReceiveMsg
       54         163   Context.ProcessMsg
       54         151   MsgFactory.ReceiveMsg
       54         150   InvokerPool.ReceiveBuff
       54         137   InvokerPool.KickThread
       54         127   Context.Enqueue
       54         116   Context.ProcessWork
       54         105   TlvMessage.ctor(i/c)
       54         101   Context.EnqMsg
       54          94   InvokerThread.SetContext
       54          87   InvokerPool.Enqueued
       54          81   PayloadInvokerPool.RecordDelay
       54          79   Message.ctor(i/c)
       54          74   Thread.PauseOver
       54          57   InvokerPool.Dequeued
       53         224   Thread.CurrTimeRunning
       51          89   Q2Way.Enq
       50          85   Message.SetReceiver
       50          74   Message.SetSender
       50          71   BcSsm.SetNextState
       50          58   ServiceSM.SetNextState
       49        7683   SysUdpSocket.RecvFrom
       49         253   SessionBase.CaptureMsg
       49         209   SysSocket.Empty
       49         173   SbTracer.MsgStatus
       49         151   IoThread.InvokeHandler
       49         122   SysIpL3Addr.NetworkToHost(IPv6)
       49         106   IoThread.ConditionalPause
       49          95   SbInputHandler.ReceiveBuff
       49          93   InputHandler.NetworkToHost
       49          92   IpPort.BytesRcvd
       49          92   SessionBase.TraceRxNet
       49          89   SysIpL2Addr.NetworkToHost(IPv6)
       49          88   NwTracer.BuffStatus
       49          77   MediaPsm.SetOgPort
       47          91   Message.Henqueue
       47          84   ObjectPool.BidToObj
       47          75   PotsBcSsm.SetNextSap
       47          62   ServiceSM.SetNextSap
       45          75   ProtocolSM.AddressesUnknown
       42         222   Message.Send
       42          84   TlvMessage.Send
       42          82   Message.Capture
       40         121   MsgPort.SendMsg
       40          95   InvokerThread.ScheduledIn
       40          93   ProtocolLayer.SendToLower
       40          80   MsgPort.Route
       40          68   ProtocolSM.PeerFactory
       40          65   ProtocolLayer.EnsureLower
       40          63   Pots_NU_Message.dtor
       40          62   InvokerThread.BlockingAllowed
       40          62   PotsCallPsm.Cast
       40          62   ProtocolSM.GetProtocol
       40          60   InvokerPool.ScheduledOut
       40          57   MsgPort.WrapMsg
       39          69   MediaInfo.ctor
       38          58   ProxyBcSsm.FirstProxy
       37         992   SysIpL2Addr.HostToNetwork(IPv6)
       37         136   SysUdpSocket.SendBuff
       37         100   IpPort.BytesSent
       37          97   IpBuffer.Send
       37          95   SysUdpSocket.SendTo
       37          80   SysIpL3Addr.HostToNetwork(IPv6)
       37          71   IpBuffer.OutgoingBytes
       37          61   InputHandler.HostToNetwork
       35         223   ServiceSM.ProcessEvent
       35          58   MediaPsm.UpdateOgMedia
       34         137   Message.ctor(o/g)
       34         111   SsmContext.ProcessIcMsg
       34         105   SbExtInputHandler.AllocBuff
       34         102   PotsMessage.ctor(i/c)
       34          91   PsmFactory.ReceiveMsg
       34          89   PsmContext.EndOfTransaction
       34          88   ProtocolLayer.SendToUpper
       34          77   SbAnalyzeMessage.ProcessEvent
       34          77   SsmFactory.ReceiveMsg
       34          76   ProtocolSM.ReceiveMsg
       34          75   ProtocolSM.HenqReceivedMsg
       34          70   MediaPsm.ReceiveMsg
       34          70   ProxyBcSsm.CalcPort
       34          69   SsmContext.EndOfTransaction
       34          67   MediaPsm.UpdateIcMedia
       34          66   AnalyzeMsgEvent.dtor
       34          66   ProxyBcSsm.EndOfTransaction
       34          59   MsgPort.ReceiveMsg
       34          58   AnalyzeMsgEvent.ctor
       34          57   TlvMessage.ctor(o/g)
       34          54   MsgContext.EndOfTransaction
       34          51   Message.SetProtocol
       34          50   Message.SetSignal
       34          50   ServiceSM.EndOfTransaction
       34          49   PsmContext.FindPort
       34          47   SsmContext.IsIdle
       34          45   ProtocolSM.UnwrapMsg
       32          92   CipMessage.dtor
       32          75   ProtocolSM.EnqOgMsg
       30          51   MediaSsm.NotifyListeners
       30          43   MediaPsm.GetMediaSsm
       30          36   PotsProfile.FindFeature
       29          61   BcSsm.CalcPort
       29          54   Initiator.InvokeHandler
       28          75   GlobalAddress.ctor
       28          39   GlobalAddress.ctor(L3addr, locaddr)
       27          71   Context.ctor
       27          51   Context.operator new
       27          49   Context.dtor
       27          44   MsgContext.ctor
       27          41   Factory.IncrContexts
       27          35   MsgContext.dtor
       26          52   ProtocolLayer.dtor
       25          94   IpPortRegistry.LocalAddr
       25          56   PotsCallPsm.SendSignal
       25          48   MediaPsm.SetOgTone
       24          48   ProtocolSM.FindTimer
       24          33   MediaPsm.CalcIcPort
       23          36   ToneRegistry.ToneToPort
       22          65   PotsMessage.ctor(o/g)
       22          44   PotsMessage.AddHeader
       21          65   DeferredRegistry.RaiseTimeouts
       21          40   MediaPsm.SetIcTone
       20        1425   Pots_NU_Message.ctor(o/g)
       20         104   Pots_NU_Message.ctor(i/c)
       20         101   TimerRegistry.ProcessWork
       20          70   CipMessage.ctor(i/c)
