FUNCTION PROFILE: 2-Aug-2019 09:52:29.359 on Reigi

    Calls       uSecs   Function
    -----       -----   --------
      145        1290   Thread.RunningThread
      109         636   CliBuffer.CalcType
       45        1703   Base.ctor
       42         285   Thread.MakePreemptable
       42           0   Object.ctor
       41         864   FunctionGuard.dtor
       41         347   Thread.Interrupt
       41           1   StreamRequest.ctor
       41           0   MsgBuffer.ctor
       41           0   Pooled.ctor
       40         433   SysThread.Interrupt
       40         327   Alarm.Create
       40         277   Q1Way.Size
       40         276   Thread.EnqMsg
       40         263   Q1Way.Deq
       40         220   ObjectPool.UpdateAlarm
       40         189   Q1Way.Enq
       39         256   ObjectPool.DeqBlock
       38         638   FunctionGuard.ctor
       38         271   Thread.MakeUnpreemptable
       38         258   MsgBuffer.operator new
       29          17   FileRequest.ctor
       28         318   FileThread.Spool(written)
       24     1001138   SysMutex.Release
       24         573   FileThread.Spool(string)
       24         302   Thread.Pause
       19         134   CliBuffer.FindNextNonBlank
       16         230   CliIncrement.FindCommand
       16         225   SysMutex.Acquire
       14         191   Thread.Unlock
       14         144   Thread.ExitBlockingOperation
       14         108   CliStack.FindCommand
       13        1156   CliBuffer.GetLine
       13         166   CliThread.Flush
       13         163   CliBuffer.GetStr
       13         132   Thread.EnterBlockingOperation
       13         120   Thread.LogContextSwitch
       12         236   MutexGuard.ctor
       11         156   CoutThread.Spool(stream)
       11          56   FileThread.Record
       10         205   LibrarySet.Release
       10          86   Thread.ResumeLocked
       10          68   MutexGuard.dtor
        9           0   ThreadAdmin.WarpFactor
        7         102   CoutThread.Spool(string)
        7          92   CliBuffer.Echo
        7          73   CliBuffer.ScanLine
        7          73   CliThread.ParseCommand
        7          68   CliStack.Top
        6          95   SymbolRegistry.FindSymbol
        6          62   CliThread.EndOfInput
        6          48   CliCookie.Initialize
        6          40   CliThread.InvokeCommand
        6          39   Registry.Size
        6          37   Symbol.SetValue
        6          35   Thread.InitialMsecs
        5          40   CliCookie.Advance
        5          34   SymbolRegistry.EnsureSymbol
        5          33   FileThread.Spool(stream)
        5          26   CliText.AccessParm
        4          87   Interpreter.SkipBlanks
        4          33   CliThread.SetResult
        3        2050   Q2Way.Enq
        3          50   CliThread.Report1
        3          48   CodeSet.dtor
        3          26   Interpreter.GetToken
        3          20   LibraryItem.dtor
        3          18   CliThread.Report
        3          18   Library.AddVar
        3          13   LibrarySet.dtor
        3          10   Q2Way.Exq
        3           9   Library.EraseVar
        3           1   LibrarySet.ctor
        3           0   CodeSet.ctor
        3           0   LibraryItem.ctor
        2        1528   SysFile.CreateIstream
        2          45   Interpreter.HandleToken
        2          36   CliThread.OpenInputFile
        2          34   LibrarySet.TemporaryName
        2          26   CliCommand.GetStringRc
        2          24   CliParm.GetIntParm
        2          22   CliIntParm.GetIntParmRc
        2          21   CliTextParm.GetTextParmRc
        2          20   CliCommand.GetIntParmRc
        2          18   CliBuffer.GetInt
        2          18   CliThread.ReadCommands
        2          14   ReadCommand.ProcessCommand
        2          13   CliParm.GetString
        2          13   CliTextParm.GetStringRc
        2           9   CliTextParm.Descend
        2           7   CodeFileSet.dtor
        2           7   Registry.Empty
        2           0   CodeFileSet.ctor
        1          41   LibraryOpcode.ctor
        1          39   CodeDirSet.Files
        1          32   CodeSet.Assign
        1          19   NtTestData.Conclude
        1          18   Library.FindDir
        1          18   LibrarySet.Counted
        1          18   StopCommand.ProcessCommand
        1          13   Interpreter.ApplyOperator
        1          12   IfCommand.ProcessCommand
        1          12   Library.FindVar
        1          11   Interpreter.dtor
        1          10   CliBuffer.PutLine
        1          10   CountCommand.ProcessCommand[>ct]
        1          10   Interpreter.Evaluate
        1          10   LibraryOpcode.Execute
        1          10   SysHeap.Alloc
        1           9   DelayCommand.ProcessCommand
        1           9   Library.Evaluate
        1           9   LibraryCommand.Evaluate
        1           8   CliBuffer.GetSymbol
        1           8   Interpreter.CheckExpr
        1           8   Library.EnsureVar
        1           8   LibraryOpcode.CheckArgType
        1           8   Memory.Alloc
        1           8   Temporary.operator new
        1           8   TraceBuffer.StopTracing
        1           7   CliBuffer.Read
        1           7   CliParm.GetTextIndex
        1           6   CliCommand.GetTextParmRc
        1           5   CliThread.Execute
        1           5   SysHeap.Free
        1           5   TestcaseCommand.ProcessSubcommand
        1           4   CodeSet.Count
        1           4   LibraryOpcode.dtor
        1           4   Memory.Free
        1           4   NtTestData.Access
        1           3   Object.operator delete
        1           2   CodeDirSet.dtor
        1           1   C++.delete
        1           0   CodeDirSet.ctor
        1           0   Interpreter.ctor
        1           0   Temporary.ctor
        1           0   TraceBuffer.SetTool

Total functions: 136
