SCHEDULER REPORT: 19-Sep-2017 12:21:55.588 on Reigi
for interval beginning at 12:20:08.208
------------------------------------------------------------------------
      THREADS      |    SINCE START OF CURRENT 15-MIN INTERVAL    | LAST
                   |            rtc  max   max     max  total     |5 SEC
id    name host f b| ex yields  t/o msgs stack   usecs  msecs %cpu| %cpu
------------------------------------------------------------------------
      idle                                              79288 73.8  94.5
 1    root 4f08 w S   0   1754    0    0   300  255048    519  0.5   0.4
 2    init 1a14 s S   0   1755    0    0  1352  647674    936  0.9   0.4
 3    file 0ad0 B     0   1998    0   57   392     163  12584 11.7   0.2
 4    cout 1c78 B     0   1612    0   50   432     152  12121 11.3   3.5
 5     cin 5708 B C   0      3    0    0   212      59      0  0.0   0.0
 6  objaud 22ac A S   0    482    0    0   760    5477    243  0.2   0.4
 7   stats 0b78 B S   0     22    0    0   316     244      1  0.0   0.0
 8     log 33d0 B S   0     25    0    2   364   25603     28  0.0   0.0
 9     cli 4e14 O     0    790    5    0  1344   62544   1655  1.5   0.6
10 invoker 5398 P S   0      1    0    0   240     210      0  0.0   0.0
11   timer 0efc P S   0     69    0    0   252     204      3  0.0   0.0
12   tcpio 51fc P N   0      1    0    0   308    1060      1  0.0   0.0
13   udpio 5954 P N   0      1    0    0   280     447      0  0.0   0.0
14   udpio 5bc8 P N   0      1    0    0   280     319      0  0.0   0.0
------------------------------------------------------------------------

Context switches: 695
Timestamp  Id  Host              Ticks In            Ticks Out      uSecs
21:48.738   1  4f08-         615506103382         615506103479^        38  
21:48.769   2  1a14-         615506182463         615506182712         98  
21:48.769   1  4f08-         615506182776         615506182914         54  
21:48.801   2  1a14-         615506261633         615506261752         47  
21:48.801   1  4f08-         615506261910         615506262010         39  
21:48.832   2  1a14-         615506341261         615506341874        242  
21:48.832   1  4f08-         615506341751         615506342191^       173  
21:48.864   2  1a14-         615506421692         615506422183        193  
21:48.864   1  4f08-         615506422161         615506422754^       234  
21:48.895   2  1a14-         615506500518         615506501023        199  
21:48.895   1  4f08-         615506500859         615506501100^        95  
21:48.926   2  1a14-         615506579291         615506579676        152  
21:48.926   1  4f08-         615506579767         615506580178        162  
21:48.957   2  1a14-         615506658651         615506659021        146  
21:48.958   1  4f08-         615506659113         615506659520        160  
21:48.989   2  1a14-         615506737996         615506738322        128  
21:48.989   1  4f08-         615506738448         615506738857        161  
21:49.020   2  1a14-         615506816983         615506817265        111  
21:49.020   1  4f08-         615506817405         615506817814        161  
21:49.051   2  1a14-         615506896116         615506896552        172  
21:49.051   1  4f08-         615506896686         615506897154        184  
21:49.082   2  1a14-         615506974854         615506975352        196  
21:49.083   1  4f08-         615506975254         615506975512^       101  
21:49.114   2  1a14-         615507053927         615507054350        167  
21:49.114   1  4f08-         615507054230         615507054740^       201  
21:49.145   2  1a14-         615507133394         615507133703        122  
21:49.145   1  4f08-         615507133852         615507134276        167  
21:49.161  11  0efc          615507172872         615507173053         71  
21:49.176   2  1a14-         615507212305         615507212541         93  
21:49.176   1  4f08-         615507212559         615507212719         63  
21:49.207   2  1a14-         615507291592         615507292009        164  
21:49.208   1  4f08-         615507291997         615507292418^       166  
21:49.239   2  1a14-         615507370664         615507371170        199  
21:49.239   1  4f08-         615507371268         615507371681        163  
21:49.270   2  1a14-         615507449706         615507450087        150  
21:49.270   1  4f08-         615507450282         615507450693        162  
21:49.301   2  1a14-         615507528652         615507529025        147  
21:49.301   1  4f08-         615507529120         615507529531        162  
21:49.332   2  1a14-         615507607753         615507608097        135  
21:49.333   1  4f08-         615507608158         615507608519        142  
21:49.364   2  1a14-         615507686646         615507687203        220  
21:49.395   2  1a14-         615507765959         615507766199         94  
21:49.395   1  4f08-         615507766196         615507766405^        82  
21:49.426   2  1a14-         615507845236         615507845798        222  
21:49.426   1  4f08-         615507845675         615507845934^       102  
21:49.457   2  1a14-         615507924294         615507924677        151  
21:49.458   1  4f08-         615507924830         615507925239        161  
21:49.489   2  1a14-         615508003313         615508003864        217  
21:49.489   1  4f08-         615508003693         615508004016^       127  
21:49.520   2  1a14-         615508082492         615508082876        151  
21:49.520   1  4f08-         615508082814         615508083249^       171  
21:49.551   2  1a14-         615508161280         615508161570        114  
21:49.551   1  4f08-         615508161676         615508162159        190  
21:49.582   2  1a14-         615508240505         615508240691         73  
21:49.582   1  4f08-         615508240660         615508240907^        97  
21:49.614   2  1a14-         615508319638         615508319859         87  
21:49.614   1  4f08-         615508319851         615508320012^        63  
21:49.645   2  1a14-         615508398813         615508399014         79  
21:49.645   1  4f08-         615508399096         615508399282         73  
21:49.676   2  1a14-         615508478163         615508478512        137  
21:49.676   1  4f08-         615508478676         615508479111        171  
21:49.707   2  1a14-         615508557229         615508557564        132  
21:49.708   1  4f08-         615508557729         615508558135        160  
21:49.739   2  1a14-         615508636322         615508636659        133  
21:49.739   1  4f08-         615508636751         615508637169        165  
21:49.770   2  1a14-         615508715084         615508715541        180  
21:49.770   1  4f08-         615508715473         615508715987^       203  
21:49.801   2  1a14-         615508794119         615508794704        231  
21:49.801   1  4f08-         615508794776         615508795071        116  
21:49.832   2  1a14-         615508873240         615508873452         83  
21:49.832   1  4f08-         615508873370         615508873476^        41  
21:49.864   2  1a14-         615508953163         615508953415         99  
21:49.864   1  4f08-         615508953354         615508953484^        51  
21:49.895   2  1a14-         615509032343         615509032804        182  
21:49.895   1  4f08-         615509032729         615509033091^       143  
21:49.926   2  1a14-         615509111483         615509111900        164  
21:49.927   1  4f08-         615509111886         615509112306^       165  
21:49.958   2  1a14-         615509190524         615509190964        173  
21:49.958   1  4f08-         615509190841         615509191388^       216  
21:49.989   2  1a14-         615509269137         615509269493        140  
21:49.989   1  4f08-         615509269647         615509270057        161  
21:50.004   7  0b78          615509308890         615509308982         36  
21:50.020   2  1a14-         615509348489         615509348738         98  
21:50.020   1  4f08-         615509348804         615509349026         87  
21:50.051   2  1a14-         615509427517         615509427687         67  
21:50.051   1  4f08-         615509427709         615509427843         52  
21:50.083   2  1a14-         615509507424         615509507895        186  
21:50.083   1  4f08-         615509507940         615509508403        182  
21:50.114   2  1a14-         615509585896         615509586379        190  
21:50.114   1  4f08-         615509586331         615509586759^       169  
21:50.145   2  1a14-         615509665185         615509665714        208  
21:50.145   1  4f08-         615509665571         615509665954^       151  
21:50.161  11  0efc          615509704926         615509705067         55  
21:50.176   2  1a14-         615509744351         615509744790        173  
21:50.177   1  4f08-         615509744925         615509745421        195  
21:50.208   2  1a14-         615509823130         615509823453        127  
21:50.208   1  4f08-         615509823607         615509824017        161  
21:50.239   2  1a14-         615509902222         615509902433         83  
21:50.239   1  4f08-         615509902430         615509902608^        70  
21:50.270   2  1a14-         615509981339         615509981537         78  
21:50.270   1  4f08-         615509981482         615509981571^        35  
21:50.301   2  1a14-         615510060630         615510061228        236  
21:50.302   1  4f08-         615510061107         615510061296^        74  
21:50.333   2  1a14-         615510139747         615510140235        192  
21:50.333   1  4f08-         615510140183         615510140530^       137  
21:50.364   2  1a14-         615510219084         615510219486        158  
21:50.364   1  4f08-         615510219408         615510220095^       271  
21:50.395   2  1a14-         615510297978         615510298691        281  
21:50.395   1  4f08-         615510298385         615510298612^        89  
21:50.426   2  1a14-         615510377149         615510377939        312  
21:50.427   1  4f08-         615510377720         615510378099^       149  
21:50.458   2  1a14-         615510456008         615510456330        127  
21:50.458   1  4f08-         615510456483         615510456893        161  
21:50.489   2  1a14-         615510535319         615510535709        154  
21:50.489   1  4f08-         615510535619         615510535995^       148  
21:50.520   2  1a14-         615510614235         615510614421         73  
21:50.520  15  2570          615510614503         615510614971        184  
21:50.520   1  4f08-         615510614636         615510614742^        41  
21:50.551   2  1a14-         615510693495         615510693990        195  
21:50.552   1  4f08-         615510693911         615510694275^       143  
21:50.583   2  1a14-         615510772528         615510772877        137  
21:50.583   1  4f08-         615510772803         615510773239^       172  
21:50.614   2  1a14-         615510851697         615510852392        274  
21:50.645   2  1a14-         615510930595         615510931082        192  
21:50.645   1  4f08-         615510930871         615510931313^       174  
21:50.676   2  1a14-         615511009998         615511010214         85  
21:50.677   1  4f08-         615511010142         615511010312^        67  
21:50.708   2  1a14-         615511088987         615511089444        180  
21:50.708   1  4f08-         615511089356         615511089663^       121  
21:50.739   2  1a14-         615511167671         615511167999        129  
21:50.739   1  4f08-         615511168151         615511168795        254  
21:50.770   2  1a14-         615511246396         615511246524         50  
21:50.770   1  4f08-         615511246596         615511246771         69  
21:50.801   2  1a14-         615511325661         615511325771         43  
21:50.801   1  4f08-         615511325828         615511326106        109  
21:50.832   2  1a14-         615511404919         615511405031         44  
21:50.833   1  4f08-         615511405077         615511405214         54  
21:50.864   2  1a14-         615511484082         615511484201         47  
21:50.864   1  4f08-         615511484247         615511484449         79  
21:50.895   2  1a14-         615511563436         615511563770        131  
21:50.895   1  4f08-         615511563940         615511564350        161  
21:50.926   2  1a14-         615511642437         615511642673         93  
21:50.926   1  4f08-         615511642779         615511643030         99  
21:50.958   2  1a14-         615511721706         615511722156        177  
21:50.958   1  4f08-         615511722109         615511722542^       171  
21:50.989   2  1a14-         615511800747         615511801152        160  
21:50.989   1  4f08-         615511801171         615511801454        111  
21:51.020   2  1a14-         615511879881         615511880279        157  
21:51.020   1  4f08-         615511880183         615511880834^       257  
21:51.051   2  1a14-         615511958921         615511959365        175  
21:51.052   1  4f08-         615511959465         615511959893        169  
21:51.083   2  1a14-         615512038194         615512038400         81  
21:51.083   1  4f08-         615512038452         615512038638         73  
21:51.114   2  1a14-         615512117103         615512117306         80  
21:51.114   1  4f08-         615512117368         615512117557         74  
21:51.145   2  1a14-         615512196422         615512196846        167  
21:51.145   1  4f08-         615512196795         615512197145^       138  
21:51.176   2  1a14-         615512275501         615512275903        158  
21:51.176  11  0efc          615512275604         615512275660^        22  
21:51.177   1  4f08-         615512275702         615512275988^       112  
21:51.192   6  22ac          615512315137         615512315506        145  
21:51.192   6  22ac          615512315701         615512317105        554  
21:51.193   6  22ac          615512317289         615512318991        672  
21:51.194   6  22ac          615512319171         615512321061        746  
21:51.194   6  22ac          615512321240         615512327804       2593  
21:51.197   6  22ac          615512327999         615512330964       1171  
21:51.198   6  22ac          615512331145         615512342485       4480  
21:51.203   6  22ac          615512342678         615512355401       5026  
21:51.208   6  22ac          615512355524         615512356244        284  
21:51.208   6  22ac          615512356350         615512356609        102  
21:51.209   6  22ac          615512356712         615512360654       1557  
21:51.210   6  22ac          615512360764         615512360923         62  
21:51.210   6  22ac          615512361025         615512361452        168  
21:51.210   6  22ac          615512361552         615512361611         23  
21:51.210   6  22ac          615512361711         615512361756         17  
21:51.211   6  22ac          615512361856         615512361910         21  
21:51.211   6  22ac          615512362010         615512362075         25  
21:51.211   6  22ac          615512362175         615512362220         17  
21:51.211   6  22ac          615512362320         615512362364         17  
21:51.211   6  22ac          615512362464         615512363936        581  
21:51.211   6  22ac          615512364048         615512364373        128  
21:51.212   6  22ac          615512364475         615512364520         17  
21:51.212   6  22ac          615512364620         615512364664         17  
21:51.212   6  22ac          615512364764         615512364808         17  
21:51.212   6  22ac          615512364908         615512365015         42  
21:51.212   6  22ac          615512365116         615512365438        127  
21:51.212   6  22ac          615512365540         615512366021        190  
21:51.212   6  22ac          615512366123         615512366618        195  
21:51.212   6  22ac          615512366721         615512367681        379  
21:51.213   6  22ac          615512367786         615512368259        186  
21:51.213   6  22ac          615512368362         615512369810        572  
21:51.214   6  22ac          615512369914         615512371542        643  
21:51.214   6  22ac          615512371653         615512371939        112  
21:51.215   6  22ac          615512372042         615512372172         51  
21:51.215   6  22ac          615512372274         615512373137        340  
21:51.215   6  22ac          615512373249         615512373340         35  
21:51.215   6  22ac          615512373441         615512373479         15  
21:51.317   2  1a14-         615512630880         615512631079         78  
21:51.317   1  4f08-         615512631126         615512631412        112  
21:51.348   2  1a14-         615512710466         615512710638         67  
21:51.348   1  4f08-         615512710648         615512710778         51  
21:51.380   2  1a14-         615512789608         615512789832         88  
21:51.380   1  4f08-         615512789713         615512790008^       116  
21:51.411   2  1a14-         615512868561         615512868712         59  
21:51.411   1  4f08-         615512868730         615512868847         46  
21:51.442   2  1a14-         615512947907         615512948402        195  
21:51.442   1  4f08-         615512948335         615512948696^       142  
21:51.473   2  1a14-         615513027054         615513027392        133  
21:51.474   1  4f08-         615513027564         615513027973        161  
21:51.504   2  1a14-         615513105697         615513105985        113  
21:51.505   1  4f08-         615513106041         615513106333        115  
21:51.536   2  1a14-         615513184769         615513184972         80  
21:51.536   1  4f08-         615513185001         615513185296        116  
21:51.567   2  1a14-         615513264123         615513264352         90  
21:51.567   1  4f08-         615513264372         615513264578         81  
21:51.598   2  1a14-         615513343322         615513343543         87  
21:51.598   1  4f08-         615513343611         615513343827         85  
21:51.630   2  1a14-         615513422469         615513422942        186  
21:51.630   1  4f08-         615513422859         615513423165^       120  
21:51.661   2  1a14-         615513501549         615513502107        220  
21:51.661   1  4f08-         615513501980         615513502322^       135  
21:51.692   2  1a14-         615513580767         615513581273        199  
21:51.692   1  4f08-         615513581164         615513581599^       171  
21:51.723   2  1a14-         615513659789         615513660256        184  
21:51.723   1  4f08-         615513660180         615513660341^        63  
21:51.755   2  1a14-         615513738990         615513739206         85  
21:51.755   1  4f08-         615513739301         615513739512         83  
21:51.786   2  1a14-         615513817425         615513817657         91  
21:51.786   1  4f08-         615513817645         615513817817^        67  
21:51.817   2  1a14-         615513896964         615513897442        188  
21:51.817   1  4f08-         615513897390         615513897737^       137  
21:51.848   2  1a14-         615513976242         615513976690        176  
21:51.848   1  4f08-         615513976623         615513976983^       142  
21:51.880   2  1a14-         615514055316         615514055636        126  
21:51.880   1  4f08-         615514055809         615514056218        161  
21:51.911   2  1a14-         615514134396         615514134715        126  
21:51.911   1  4f08-         615514134843         615514135254        162  
21:51.942   2  1a14-         615514213504         615514213939        171  
21:51.942   1  4f08-         615514213885         615514214246^       142  
21:51.973   2  1a14-         615514292621         615514293076        179  
21:51.973   1  4f08-         615514293016         615514293446^       169  
