SCHEDULER REPORT: 19-Sep-2017 12:21:39.125 on Reigi
for interval beginning at 12:20:08.208
------------------------------------------------------------------------
      THREADS      |    SINCE START OF CURRENT 15-MIN INTERVAL    | LAST
                   |            rtc  max   max     max  total     |5 SEC
id    name host f b| ex yields  t/o msgs stack   usecs  msecs %cpu| %cpu
------------------------------------------------------------------------
      idle                                              59185 65.1  11.5
 1    root 4f08 w S   0   1378    0    0   300  255048    475  0.5   0.1
 2    init 1a14 s S   0   1379    0    0  1352  647674    861  0.9   0.1
 3    file 0ad0 B     0   1596    0   57   392     163  12242 13.5   0.6
 4    cout 1c78 B     0   1293    0   50   432     152  11431 12.6   0.0
 5     cin 5708 B C   0      3    0    0   212      59      0  0.0   0.0
 6  objaud 22ac A S   0    371    0    0   760    5477    177  0.2   0.0
 7   stats 0b78 B S   0     18    0    0   316     244      1  0.0   0.0
 8     log 33d0 B S   0     19    0    2   364     156      2  0.0   0.0
 9     cli 4e14 O     0    636    4    0  1344   62544   1221  1.3   0.6
10 invoker 5398 P S   0      1    0    0   240     210      0  0.0   0.0
11   timer 0efc P S   0     53    0    0   252     204      3  0.0   0.0
12   tcpio 51fc P N   0      1    0    0   308    1060      1  0.0   0.0
13   udpio 5954 P N   0      1    0    0   280     447      0  0.0   0.0
14   udpio 5bc8 P N   0      1    0    0   280     319      0  0.0   0.0
15   recov 00dc P S   1      5    7    0  2988 5318306   5319  5.9  87.1
------------------------------------------------------------------------

Context switches: 582
Timestamp  Id  Host              Ticks In            Ticks Out      uSecs
21:29.803   3  0ad0-         615458173807         615458183658^      3891  
21:29.803   4  1c78-         615458173937         615458175974^       804  
21:29.804   4  1c78          615458176029         615458176074^        17  
21:29.804   4  1c78-         615458176118         615458180146^      1591  
21:29.805   4  1c78          615458180241         615458180289^        18  
21:29.805   4  1c78-         615458180334         615458181824^       588  
21:29.806   4  1c78          615458181879         615458181922^        16  
21:29.806   4  1c78-         615458181966         615458185365^      1342  
21:29.807   3  0ad0          615458183715         615458183764^        19  
21:29.807   3  0ad0-         615458183810         615458193445^      3806  
21:29.808   4  1c78          615458185498         615458185570^        28  
21:29.808   4  1c78-         615458185641         615458187213^       621  
21:29.808   4  1c78          615458187270         615458187313^        16  
21:29.808   4  1c78-         615458187359         615458187995^       251  
21:29.809   4  1c78          615458188051         615458188072^         8  
21:29.811   3  0ad0          615458193505         615458193556         20  
21:29.811   3  0ad0-         615458193603         615458202319       3443  
21:29.812   2  1a14-         615458196755         615458196888^        52  
21:29.812   1  4f08-         615458196854         615458196978^        48  
21:29.814   3  0ad0          615458202421         615458202498         30  
21:29.814   3  0ad0-         615458202558         615458204585        800  
21:29.815   3  0ad0          615458204644         615458204693         19  
21:29.815   3  0ad0-         615458204740         615458206956        875  
21:29.816   3  0ad0          615458207050         615458207155         41  
21:29.816   3  0ad0-         615458207225         615458209205        782  
21:29.817   3  0ad0          615458209297         615458209342         17  
21:29.817   3  0ad0-         615458209388         615458211573        863  
21:29.818   3  0ad0          615458211631         615458211678         18  
21:29.818   3  0ad0-         615458211757         615458215369       1426  
21:29.819   3  0ad0          615458215461         615458215532         28  
21:29.819   3  0ad0-         615458215633         615458217818        863  
21:29.820   3  0ad0          615458217910         615458217956         18  
21:29.820   3  0ad0-         615458218001         615458220172        857  
21:29.821   3  0ad0          615458220230         615458220278         18  
21:29.821   3  0ad0-         615458220358         615458222598        884  
21:29.822   3  0ad0          615458222762         615458222830         26  
21:29.822   3  0ad0-         615458222898         615458225031        842  
21:29.823   3  0ad0          615458225089         615458225137         18  
21:29.823   3  0ad0-         615458225183         615458227583        948  
21:29.824   3  0ad0          615458227748         615458227815         26  
21:29.824   3  0ad0-         615458227882         615458230143        893  
21:29.825   3  0ad0          615458230305         615458230354         19  
21:29.825   3  0ad0-         615458230400         615458232908        990  
21:29.826   3  0ad0          615458232989         615458233036         18  
21:29.826   3  0ad0-         615458233082         615458235137        811  
21:29.827   3  0ad0          615458235210         615458235269         23  
21:29.827   3  0ad0-         615458235426         615458238409       1178  
21:29.828   3  0ad0          615458238541         615458238618         30  
21:29.829   3  0ad0-         615458238681         615458241320       1042  
21:29.830   3  0ad0          615458241412         615458241529         46  
21:29.830   3  0ad0-         615458241596         615458244562       1171  
21:29.831   3  0ad0          615458244686         615458244760         29  
21:29.831   3  0ad0-         615458244825         615458246968        846  
21:29.832   3  0ad0          615458247026         615458247073         18  
21:29.832   3  0ad0-         615458247119         615458249062        767  
21:29.833   3  0ad0          615458249188         615458249258         27  
21:29.833   3  0ad0-         615458249328         615458251039        675  
21:29.833   3  0ad0          615458251096         615458251143         18  
21:29.833   3  0ad0-         615458251189         615458253105        756  
21:29.834   3  0ad0          615458253242         615458253275         13  
21:29.844   2  1a14-         615458276997         615458277092         37  
21:29.844   1  4f08-         615458277066         615458277197^        51  
21:29.875   2  1a14-         615458356044         615458356189         57  
21:29.875   1  4f08-         615458356200         615458356315         45  
21:29.906   2  1a14-         615458435349         615458435492         56  
